"","baseMean","lgFC_LcDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Slc11a2",55.8053471988063,0.543053857514352,0.193461693300091,2.80703558544784,0.00499997179537042,0.0256963898744921
"Znhit2",94.7676286835612,-0.37526801589281,0.133712121020252,-2.80653700673832,0.00500771600587313,0.0257271847845469
"Smim24",21.4842308934829,-1.04356441039342,0.372001744745928,-2.80526751589877,0.00502748345386911,0.0258197060346835
"Zfp827",14.4503118338221,1.05938068156029,0.377854064871929,2.80367681612572,0.00505235207003103,0.025938351553939
"Mfsd11",33.2614734763688,0.724470756645977,0.258425994973947,2.80339737772515,0.00505673220885795,0.0259517647754846
"Zfp69",5.01587968658742,-1.49002101254835,0.531638594575488,-2.80269534181981,0.00506775162577053,0.0259992303009045
"Haus4",98.7354414967064,-0.429939154259741,0.15343554439154,-2.80208315462167,0.00507737845700458,0.0260395207419484
"Jade2",107.578963112206,0.583853021028684,0.208405812308962,2.80151985474915,0.00508625112040329,0.0260759166204195
"Irgm1",1106.0862234036,-0.752277914584367,0.268561791014914,-2.80113530573898,0.00509231628589971,0.0260887927515232
"Ppcdc",105.486673668585,-0.545902330052808,0.194882259282965,-2.80119048322489,0.00509144561666366,0.0260887927515232
"Tuba1a",482.73782769074,0.456712272524372,0.163076952497082,2.80059361872453,0.00510087094649806,0.0261235047462264
"Hpf1",143.501115451982,-0.333098640886924,0.119004928156946,-2.79903232618759,0.00512560058115418,0.0262410018595142
"Gm38575",1.44181734260541,2.84778460692399,1.01783292144654,2.7978900533859,0.0051437618591644,0.0263156290516066
"Sp1",62.2101211262017,-0.80527700190743,0.287805351324704,-2.79799176144891,0.00514214242214194,0.0263156290516066
"Mrps26",243.390849731847,-0.402882000972449,0.144010054868919,-2.79759632991711,0.00514844123124929,0.0263303944961454
"Wbp4",107.814367626614,0.433633002436819,0.155010451660938,2.79744364196373,0.00515087525544797,0.0263336703954536
"Trim30a",130.982803386879,-1.5087780306631,0.539397736257067,-2.79715306395733,0.00515551028093817,0.0263481926401027
"Zfp36l2",22.9273770289454,-0.856127480875347,0.306122374280292,-2.79668378663318,0.0051630037082227,0.0263773080890167
"Wdr86",6.12542016647881,-2.37439432127315,0.849134568903622,-2.79625209975717,0.00516990558052558,0.0264033821352546
"Apmap",64.7410065114794,-0.469369890013949,0.16787628786244,-2.79592726281008,0.00517510461681586,0.026411561031876
"Tmem214",106.954042025431,0.516832640912061,0.184845092495545,2.7960311736408,0.00517344100357089,0.026411561031876
"Tbc1d16",4.52281486851049,-2.25544501556592,0.807607783601189,-2.7927479914925,0.00522623901533439,0.0266632618006097
"Micall1",98.0272652835461,0.447770010003292,0.160353897490407,2.79238619709932,0.00523208683726394,0.0266838246028296
"Rtn4ip1",37.7052552546937,-0.666902529934547,0.238942902894194,-2.7910539373913,0.00525367166160443,0.0267846045164368
"Septin4",7.42254635761291,-2.43952338457359,0.874262705407496,-2.79037796017677,0.0052646543515537,0.0268312807510805
"Bcl7a",49.1128493712244,-0.6519675113211,0.233674880214517,-2.79006246081129,0.0052697874062267,0.0268481223059079
"Tusc2",85.8601982860827,0.418981930435291,0.150196891612287,2.78955127458187,0.00527811380886392,0.026881215766753
"Dnaja3",92.9059076094953,0.365336591309046,0.131132890479739,2.7860027333531,0.00533624217445638,0.0271678376725184
"Zfp608",28.1380416904265,-0.682965414548675,0.24516784254567,-2.78570552914765,0.00534113679383072,0.0271833315576487
"Slain1",64.0993187435565,-0.534081837291345,0.191780196174881,-2.78486438090994,0.00535501154345398,0.0272445025961659
"Hectd2",2.07895686690911,3.61206258436498,1.29743843797193,2.78399535473229,0.00536938031579169,0.0273081438090646
"Isca2",146.482047200524,-0.389731159249436,0.1400425427341,-2.78294832156413,0.00538673855208916,0.0273869398062067
"Gm14130",4.21412653161164,3.36801016213537,1.21055359181231,2.78220657467396,0.00539906624565741,0.0274401141173374
"Eif4a3",503.112851484008,-0.322748365589019,0.11609676325611,-2.77999451954604,0.00543598158549351,0.027601692379939
"Eps15l1",115.06559353521,0.54994216863881,0.197823507450634,2.77996369453739,0.00543649760694569,0.027601692379939
"Mrm3",36.8589951385604,0.656988161346883,0.23631271988734,2.78016418946934,0.00543314204293358,0.027601692379939
"Cxcr5",279.163414635889,-0.430375383748253,0.154830141539314,-2.77966150175592,0.00544155876233719,0.0276178386821282
"Gm6967",43.5690803363482,1.8614862452772,0.669764221147835,2.77931574500502,0.00544735474870733,0.0276377020647096
"Cd101",7.12975231630124,-1.50404592745358,0.541186426947872,-2.77916417072015,0.00544989737397202,0.0276410511716861
"Ercc2",104.328662494245,0.37399083729896,0.134691246521614,2.7766528780246,0.00549217996514552,0.0278458834351628
"Neb",4.36819116258722,-1.48482003741568,0.534986175094486,-2.775436275813,0.0055127701499032,0.0279406296551704
"Pacc1",41.7526435753423,0.606361729090638,0.218675795677825,2.77287994865235,0.0055562614386414,0.0281513411675541
"Tspyl1",38.2891476362329,-0.66067261643386,0.238280722683996,-2.77266498519913,0.0055599327286902,0.0281602249932246
"Bora",78.3732658202916,-0.473890573545959,0.170951180762156,-2.77208131253145,0.00556991212530569,0.0282010412882288
"Yipf4",153.265267748499,0.428119723005323,0.154451870951722,2.77186492055601,0.00557361601169983,0.0282100668389482
"Gde1",152.320303200117,0.485594048276317,0.175206427025798,2.77155385518372,0.00557894427472852,0.0282273048882973
"Slc52a3",7.36860932588166,-1.29557898121556,0.467536895062005,-2.77107324555369,0.00558718571134225,0.0282592655183046
"Letm2",40.3910303479835,-0.654691780494202,0.236283464202962,-2.77078966445082,0.00559205367770363,0.0282733035630814
"Rps12-ps26",3.99755382246145,-5.76061157153795,2.07912731176985,-2.77068726812801,0.00559381235787997,0.0282733035630814
"Chd3",268.841570173617,0.448483714099799,0.161880301305342,2.77046503177592,0.00559763103486771,0.0282828687147153
"Armcx5",25.7123436660165,-0.849022887357798,0.306751189808662,-2.76779003819799,0.00564378021712123,0.0285062349253495
"Marcksl1",586.557095488386,0.560418703632625,0.202523116191736,2.76718388582395,0.00565428518318305,0.0285494736398476
"Ubl3",326.881007374467,-0.440167384260578,0.159096704162473,-2.76666563633568,0.00566328072561232,0.0285752408571016
"Zfp46",33.9550075122418,0.574497942041253,0.207644348632845,2.76674008141236,0.00566198774782305,0.0285752408571016
"Ccl6",2270.82137541036,0.643940838182111,0.232765768567253,2.76647568130731,0.00566658111152081,0.0285820716112882
"Trib1",156.139027056514,-0.616538006486068,0.22288163528071,-2.76621268373935,0.00567115344363081,0.0285953111307799
"Pex5",23.6098994189109,0.739498887306302,0.267418958052617,2.76531960445676,0.0056867048806263,0.0286624288386416
"Rdx",145.809413686951,-0.372493193689047,0.134706327094532,-2.76522418600015,0.00568836870093316,0.0286624288386416
"Pitpnm1",296.232679500449,0.335831008228143,0.121466226595437,2.76480975528023,0.00569560026317273,0.0286890218401939
"2610008E11Rik",16.3466041719448,-0.86619937023969,0.313319966553044,-2.7645840122131,0.00569954282890867,0.0286990354447414
"Ate1",75.2621876850627,0.484873326137175,0.17542351399445,2.76401558204173,0.00570948127349937,0.0287392230163837
"Sirt5",13.7290792297249,-0.919402473957226,0.33274532040576,-2.76308160498269,0.0057258448897688,0.0288117136793952
"Ptpn2",117.831684339993,0.489814285811712,0.177299084688565,2.76264418776948,0.00573352313065078,0.0288404659566103
"Hk1",245.076087437897,0.385864373309618,0.139753312512565,2.76103919379318,0.00576177613720827,0.0289726571995305
"E4f1",64.435652818486,0.573120797041262,0.207698918384945,2.7593826751618,0.00579106773387854,0.029109978615727
"Treml1",14.4993507303554,1.02265341592494,0.3706345280126,2.75919629347155,0.00579437184040547,0.0291166193472531
"Mthfsd",41.2846064037281,-0.655793749234423,0.237760283786305,-2.75821402460909,0.00581181324401475,0.0291942709072421
"Gm8885",9.6180646016508,1.63949033940638,0.594439378193602,2.75804463760208,0.00581482570103292,0.0291994137374372
"Prim2",84.9899993130713,-0.377822829572894,0.137007839221498,-2.75767307710091,0.00582143863652664,0.0292226268376481
"Rapsn",7.06135139094918,-1.20555960997641,0.437387696039344,-2.75627234349082,0.00584642952531319,0.029338046725965
"Tnfrsf26",28.0055602878076,0.825577991730736,0.299608868609079,2.75551920596825,0.00585990640884361,0.029395628903673
"Cmtr1",46.1868911676005,-0.581331934250236,0.211068422996169,-2.75423450840294,0.00588295983649097,0.0295011951090153
"Col18a1",7.24891229634573,1.1896865227086,0.432054238969277,2.75355826978287,0.00589512750259275,0.0295521191944586
"Elk3",127.403546458395,-0.509796495737994,0.185187900172589,-2.75286071748143,0.00590770243093921,0.0295755578783618
"Gm6158",7.98631946303393,-1.90410339699637,0.691673994034722,-2.75289141043054,0.00590714861434627,0.0295755578783618
"Ndufaf7",53.6643245489506,-0.522380332380692,0.189748807314705,-2.75300983322813,0.00590501225884765,0.0295755578783618
"Prkacb",218.696774183403,-0.356417897249693,0.129472234813877,-2.75285197449524,0.00590786019595691,0.0295755578783618
"Bmx",3.24662887237311,-3.3923222767428,1.23259213938787,-2.75218555135968,0.00591989681760386,0.0296257140330189
"Eif4ebp2",261.057393550295,-0.355907582350341,0.12935095911002,-2.75148777248434,0.00593252345332461,0.0296787876883016
"Stk19",173.1231449627,0.418385295472424,0.152069176003559,2.75128271532577,0.00593623867014972,0.0296872589897167
"Cd300e",10.1078367282832,3.33936542736998,1.21403728616118,2.75062839126559,0.00594810770944732,0.029736488082334
"Pde6d",140.069148959902,0.348528244208379,0.126730460694959,2.75015369073178,0.00595673186817963,0.0297694669913143
"Il1rl1",35.305179780131,0.766525967874233,0.278780357994609,2.74956949402101,0.00596736077248837,0.0298124390004923
"Gm15710",49.7366387324665,1.35074001821644,0.491399362863741,2.74876224980166,0.00598207593725001,0.0298757894512388
"0610040J01Rik",2.13790357372592,-3.644457183399,1.32603346289193,-2.74839005604794,0.00598887162198541,0.0298995586622277
"Zfp429",10.9823508749287,1.19165408851932,0.433634988879256,2.74805797290295,0.0059949408197653,0.0299196859471835
"Klrg1",18.9631564049507,1.03557254866973,0.376867127192382,2.74784525884395,0.00599883132269029,0.0299289297693039
"Sp140l2",186.572276143851,-0.815849690531207,0.296968768049267,-2.74725755132559,0.00600959221829817,0.0299724329284212
"Gimap1",384.152844501405,-0.45242663591992,0.16478319737142,-2.7455871905444,0.00604027146451278,0.0301152142320683
"Prkrip1",112.973346361455,0.459114744429615,0.167239374731894,2.74525508819698,0.00604638792304557,0.0301354765356681
"Rhof",147.81658352916,0.365393673356882,0.133108731693461,2.7450766655816,0.00604967630550491,0.0301416346093412
"Becn1",260.931435572202,0.338390884775302,0.123301919727778,2.74440889097582,0.00606199789551938,0.0301927798846374
"Mapkapk5",177.706522286638,0.289002377868147,0.105327707852641,2.74383999956094,0.00607251274853758,0.030234894773407
"Dcp2",126.440023916076,-0.520525396361461,0.18985196112112,-2.74174358425185,0.00611140288295221,0.0304182130611482
"Actb",19224.7623658898,-0.569727894472522,0.207842391955446,-2.74115347264985,0.00612239029655509,0.0304625742881458
"Mphosph10",182.912825018207,0.414363469107141,0.151174562572989,2.74096026510467,0.00612599153303466,0.0304701672356192
"Strip2",13.397610775461,-1.11022744264388,0.405212425200545,-2.73986524992271,0.00614643782284735,0.0305615125475339
"Slc25a35",4.15878140392034,-2.37653085309797,0.867635283530312,-2.7390896822777,0.00616095649597985,0.0306233325086229
"Polr2g",194.402888796168,-0.762400699595473,0.27836460540443,-2.73885646663949,0.0061653283423152,0.0306346924027797
"Prss57",67.9376846457279,-0.867279549878954,0.316672721738723,-2.73872515800247,0.00616779107518298,0.0306365616904302
"Spred2",34.7869919486417,-0.647577140420009,0.236520353620677,-2.73793409534036,0.00618264644536233,0.0306895868009652
"Xpo6",378.348441408403,0.280566022408512,0.102470075952605,2.73802883232253,0.00618086568250353,0.0306895868009652
"Pole4",256.826829125353,0.276198557678368,0.100906931285307,2.73716140368433,0.00619718792230591,0.0307513721741189
"Pde4a",45.2552217494846,-0.581473352349298,0.212477465819356,-2.73663538910829,0.00620710473163685,0.0307901752616973
"Tmed10",333.616317286062,-0.326479988932383,0.119373991275255,-2.73493401238113,0.00623927824368616,0.0309393186261546
"Cop1",67.8826627851569,0.459619931566746,0.168069726307969,2.73469792367332,0.00624375458968273,0.0309510630115839
"Slc66a3",97.8240352886729,-0.555565568158685,0.203194515749637,-2.73415631376202,0.00625403467864805,0.0309915596309785
"Ctdspl",24.6365946462381,-0.767980989453534,0.281033752433542,-2.73270019278251,0.00628174834126393,0.0311078957486605
"Usp33",51.9717152471965,-0.645659790864862,0.236265960813304,-2.73276687273229,0.00628047684206901,0.0311078957486605
"Ppp1r15a",395.661848267796,0.44408134246426,0.16254772221168,2.73200593906783,0.00629500062129679,0.0311455275227103
"Rexo2",230.717564207626,0.494214515414158,0.180900500442393,2.73196875744155,0.00629571107317333,0.0311455275227103
"Taf1c",69.827419795009,0.488316808811035,0.178733207163402,2.73209895665669,0.00629322359390526,0.0311455275227103
"Usp46",6.93943920100779,-1.34056197889343,0.490882903850542,-2.73092007967258,0.00631577854163733,0.0312342796654971
"Gm36371",4.51890399464101,-1.79521808984281,0.657418780895742,-2.73070703486261,0.00631986239027074,0.0312439526856381
"Rell2",14.7252209887433,1.0713939432259,0.392431328050738,2.73014376438208,0.00633067115378127,0.0312868544432751
"Ppm1e",7.47210150688816,-1.25358826018768,0.459297395482346,-2.72936069857567,0.0063457252770643,0.0313507012931141
"Pkn3",10.1078152298932,1.12143693106927,0.410913183867062,2.72913348877138,0.00635009931961649,0.0313617585973525
"Trub2",49.4011722229024,0.486630201491394,0.178351546637559,2.72848882258537,0.00636252463853399,0.0314125585970392
"Gna13",313.26598059118,-0.439148375097191,0.161007940277083,-2.72749514304356,0.00638171970988031,0.031496736302579
"Acap2",162.531011847111,-0.418423301357997,0.153463205406809,-2.7265382620467,0.00640025317231497,0.0315775931885419
"Rasd2",1.30419461701917,3.5245375191688,1.29298613155746,2.72588965430228,0.00641284333313048,0.031629082519434
"Ctss",2108.48147190766,-0.5419932117037,0.198988356053032,-2.7237433508886,0.00645466437860111,0.0318246598626595
"Gm43513",1.76104056667315,3.36690649318287,1.23669099765363,2.72251233296829,0.00647876151746951,0.0319220320003372
"Scaf4",112.852255010913,0.34865949839379,0.128060442568056,2.72261669100902,0.00647671557699147,0.0319220320003372
"Tial1",257.920606332412,0.269108779518037,0.0988560932368766,2.7222275401194,0.00648434784278401,0.0319388391062052
"Dennd2a",13.2342276687217,-1.20723827073751,0.443539614189905,-2.72182739064344,0.00649220425543218,0.0319668125695878
"Arhgap15",21.1418217425013,-1.10319572802582,0.405418502187207,-2.72112822200799,0.00650595207202508,0.0320237660990762
"Casp9",42.6433554891042,-0.577803803898338,0.212371254678569,-2.72072510365333,0.00651389052122489,0.0320520960198207
"Ik",395.045862412039,0.222636075985979,0.0818410668573325,2.72034669799802,0.00652135023968901,0.0320780521170364
"Limd1",429.097068610028,-0.368819875809432,0.135612300915259,-2.71966387503371,0.0065348305485159,0.0321335957615067
"Gm11772",12.9009527939026,-1.75390375203783,0.645176222617431,-2.71848789610128,0.00655810551524557,0.0322372491732008
"Tnni2",21.3326271628666,-1.02182230679902,0.375989219840856,-2.7176904359958,0.00657393123213786,0.0323042276711781
"Pkn1",470.872736405466,0.34587396173315,0.127284428948032,2.71733129175106,0.00658106971405978,0.0323284866549146
"Ublcp1",17.9953367234,-0.910927435736521,0.335283074528743,-2.71689060659228,0.00658983845681574,0.0323607351376005
"Sap130",53.0450024311955,-0.573479830530127,0.211291447801302,-2.71416489639195,0.00664430842095763,0.0326173121179943
"Siglech",37.0869859335187,-1.40057378318871,0.516116578929577,-2.71367718141024,0.00665409739044368,0.0326544491924748
"Timm13",353.003814376801,0.395699289479309,0.145838074994042,2.71327833623334,0.00666211228178838,0.0326828582136648
"Ankrd66",5.71645310408285,1.41750920861537,0.522485895001836,2.713009522698,0.00666751905052069,0.0326984576549082
