"","baseMean","lgFC_LMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Strn4",121.349450730463,-0.655156356496446,0.268181022848769,-2.44296315055036,0.0145672245927369,0.0402270981838637
"Rps18-ps5",49.049298611221,1.25801998542945,0.515116759570423,2.44220356270016,0.0145979127868337,0.0402922899203228
"1810055G02Rik",20.9583700352526,0.808393052551779,0.331022607442316,2.44210828619205,0.0146017660838328,0.0402958499072627
"Alcam",64.8375109949386,0.591422846154805,0.242191495873649,2.4419637197474,0.0146076145413734,0.0403049136345178
"Zdhhc2",7.4490666001199,-1.41394177551,0.579048720418327,-2.44183559284704,0.0146127996607608,0.0403121442378903
"Ptprs",79.7517013374918,-0.735492899908671,0.301242603054793,-2.44153015692436,0.0146251667771595,0.0403391817108562
"Cd2bp2",184.880798674194,0.379023804951592,0.155258825832205,2.44123838319646,0.0146369893266935,0.0403616185364269
"Plekha2",227.960387595215,-0.459234064412037,0.188117958802483,-2.4412026758924,0.0146384367501857,0.0403616185364269
"Mrps10",101.026970718194,0.405213079511847,0.165995263786685,2.44111229602655,0.0146421009326071,0.0403646412766839
"Usp1",180.881015404348,0.363397229305362,0.148888769564042,2.44072961560108,0.0146576245313242,0.0404003506940005
"Gm5112",1.62437771519925,-3.05818448592752,1.25324709454135,-2.4402087180156,0.0146787782830384,0.0404444725383137
"Gm7741",3.26021964449571,2.11783960521233,0.867876548368466,2.44025444539744,0.0146769202083366,0.0404444725383137
"Cstdc6",1.88149519837056,3.43245914954973,1.40718872861759,2.4392315541937,0.0147185336953103,0.0405469034624224
"1810014B01Rik",13.9700419866453,-1.08638826747439,0.445490509153427,-2.43863392182893,0.0147428948065936,0.0405926718277885
"Gm5321",5.06883265815638,1.64292269166916,0.673687159398652,2.43870269567803,0.0147400895902592,0.0405926718277885
"Rbm14",67.5152819525153,-0.716524519870649,0.293817146057634,-2.43867497007849,0.0147412204330565,0.0405926718277885
"Fam53a",120.166232119552,-0.435439867656392,0.178581476144371,-2.43832606302553,0.0147554578265875,0.0406059246456808
"Gm7287",8.14615257682554,1.1015076740371,0.451742049058793,2.43835542060363,0.0147542594035327,0.0406059246456808
"Impdh2",260.913286435789,0.863199204094006,0.35401087189506,2.43834094550036,0.0147548502895612,0.0406059246456808
"Gm15265",3.83136936736841,1.88482828387038,0.773271399058479,2.43747316422839,0.0147903119842288,0.0406947162751781
"Impa1",127.765559780377,0.465206453002078,0.190871114258483,2.43728054299553,0.0147981935881646,0.04070927634098
"Stx2",75.8908806653194,-0.575176503477309,0.236058710772581,-2.43658241458174,0.0148267903729452,0.0407808080266535
"Gm37298",3.09875713767796,-2.81236666329439,1.15451994919231,-2.43596194700826,0.0148522468701071,0.0408436788927944
"1700012B09Rik",4.6936110030656,1.89255936005396,0.777008326924229,2.43570022929563,0.0148629961482911,0.0408660899868791
"Poglut1",75.8314115428445,0.521491160483555,0.214116694123045,2.43554647907964,0.014869314177983,0.0408763115711289
"Spidr",49.615781584125,-0.609388627267139,0.250328494162784,-2.43435582235742,0.014918321792611,0.0409966958493098
"Ssc4d",5.40051769637737,1.57252075793085,0.645960232635657,2.43439251904816,0.0149168092283048,0.0409966958493098
"Tulp3",28.0975716441094,0.71618512080406,0.294270067935451,2.43376815667558,0.0149425626141312,0.0410561338457488
"Dnaaf4",5.241968599779,-1.78652241002051,0.734379219932142,-2.43269738785037,0.0149868203517715,0.0411590138369956
"Orc2",34.1947045679764,0.713265793657494,0.293195566675785,2.43273048683653,0.0149854505545032,0.0411590138369956
"Tnfrsf19",1.52345404776471,-2.83324936657484,1.16466547769759,-2.43267223149418,0.0149878615180967,0.0411590138369956
"Il12rb1",77.5588458675613,0.660535385421121,0.271661850914334,2.4314616984238,0.0150380381883177,0.041289593411732
"F2rl3",5.86084232983625,1.74276148847764,0.716930064768726,2.43086679457338,0.0150627511709846,0.041350224529638
"Naa60",258.861474682234,-0.27657618141708,0.113850254333604,-2.42929787935877,0.01512809733777,0.0415151120901547
"Zbtb17",74.958488611656,0.477116061301972,0.196396612339706,2.4293497510879,0.015125932867891,0.0415151120901547
"Scn2b",2.27298103337166,-2.5041402397451,1.03092405332171,-2.42902494289137,0.0151394907479045,0.0415391263861601
"Dnajc5",237.312664721621,0.392613591210332,0.161725213619813,2.42765851052326,0.0151966445415672,0.041681391650479
"Stim2",85.5987119779349,0.474020767849476,0.195258036644497,2.4276632910763,0.0151964442545469,0.041681391650479
"Gm6627",5.68002870768456,1.57366774692878,0.648407508003311,2.42697335781118,0.0152253738893654,0.0417529051233314
"Rab36",1.98801288105991,-2.89346207363025,1.19235399463495,-2.42668040418324,0.0152376724057967,0.0417793428478489
"Tmem183a",74.6695061588203,0.410042810047055,0.169022367734044,2.42596773163335,0.0152676277146973,0.0418541751041728
"Hdc",247.655057088006,0.694679720486716,0.286383347640109,2.42569872239815,0.015278948279322,0.0418779054930536
"Gm42829",6.47290466749391,-2.06553119470613,0.851612876422854,-2.42543443375617,0.0152900773859599,0.0419011029340836
"Afp",14.9745857005244,-1.08504070944722,0.447446816607717,-2.42496017219069,0.0153100662777616,0.0419485675126608
"Sort1",108.612923783318,-0.556226051835556,0.229514380964093,-2.42349106622027,0.0153721313552134,0.0421105440534352
"Trnau1ap",150.687609676193,-0.341307648480904,0.140840040711103,-2.42337084509233,0.0153772201073044,0.0421105440534352
"Ttll1",13.6091461547937,0.846159824188289,0.349163996285911,2.4233879586354,0.0153764956301662,0.0421105440534352
"Tpk1",6.41856169031624,-1.80802448956645,0.746246376271104,-2.42282515139426,0.0154003370218049,0.042166503683287
"Zc3h12d",72.2983552446432,0.600053813400135,0.24767440537596,2.42275261543185,0.0154034121239965,0.042167578400749
"Cyria",50.3076351788602,-0.562168911653619,0.232056492875051,-2.42255196003637,0.0154119215593398,0.0421835269007944
"Ift52",89.1762684990292,-0.400811751808061,0.165462579433041,-2.42237098672973,0.0154195998611347,0.0421971953720711
"Aptx",39.3338393206207,-0.571872582966153,0.236090100756261,-2.42226413193221,0.0154241350573561,0.0422022591760802
"Caskin2",23.3314020956541,0.777999860247139,0.321215230578205,2.4220515909121,0.0154331593426497,0.0422196017589819
"Lrrc1",24.3551720827113,0.693198241046273,0.286303205506742,2.42120321293416,0.0154692269594621,0.0423109063121255
"Acadm",134.996000972827,-0.387944476893137,0.160271488868105,-2.42054578536046,0.015497227579902,0.0423801183591648
"Fas",51.119530490736,0.744621258635891,0.30766188020846,2.4202584282829,0.0155094804609851,0.0424062486286702
"Dino",1.01275222041471,3.45389045126116,1.42730348342833,2.41987110054901,0.0155260095721273,0.0424440599068295
"Slk",240.878428794711,-0.375731098004866,0.155285884572693,-2.41960883333847,0.015537210557779,0.042467294863107
"Tank",122.231503530888,-0.693500361632496,0.286647782587154,-2.41934668174745,0.015548413711039,0.042490527664086
"Stau1",130.921181314026,-0.407720398736788,0.168530237154861,-2.41927149465847,0.0155516281728475,0.0424919247782009
"Rai1",146.195618776099,0.340702988473077,0.140846374294767,2.41896882457226,0.0155645740954351,0.0425199061880681
"Trmt10a",21.2884839620294,-0.941160270466856,0.389157504664168,-2.41845591871356,0.015586533955606,0.0425724982186221
"Tox",5.65548641970411,-1.89052290239027,0.782105658541772,-2.41722186988793,0.0156394810007632,0.0427096945536826
"Rfc4",70.7113723005329,0.484874957479735,0.200638664817803,2.41665761641727,0.0156637430511513,0.0427685212820995
"Naglu",71.485615798887,-0.431298113020443,0.178497416370502,-2.41627090066788,0.0156803903645594,0.0428065397951561
"Enpp4",21.5360151810777,0.917675434385679,0.379905164913514,2.41553818989165,0.0157119747358305,0.0428853153103872
"Scrn2",19.2928240286808,-0.88429579038605,0.366103454163118,-2.4154259686172,0.0157168171064551,0.0428910847389528
"Cops4",184.961611123097,-0.271969205443422,0.112620929225172,-2.41490819969752,0.0157391759453879,0.0429446461873898
"Styx",2.68811725946517,2.51593057870044,1.04210248533062,2.41428325343858,0.0157662002903476,0.0430109167587599
"Stx4a",176.92884926177,0.513334946685286,0.212659068065762,2.4138869381603,0.0157833591614588,0.043050255536868
"Gm45220",20.0192240825272,0.933075781309003,0.386650767100916,2.41322625144429,0.0158120007781686,0.0431179970693084
"Srebf2",639.223395797209,-0.256105471467376,0.106127463760196,-2.41318752369384,0.0158136810932351,0.0431179970693084
"Gm3226",17.0045359881255,-2.27802145826464,0.944315417277786,-2.41235228884813,0.015849958400982,0.0432094165981679
"Dcbld1",11.1284655969557,1.40267132015755,0.581494068024278,2.41218508887521,0.0158572292936947,0.0432217422000323
"Gm12421",4.36928666312571,1.90966860513771,0.791702530337615,2.41210370304532,0.0158607695160343,0.0432238966751983
"Elavl1",269.265643060991,0.330928511378515,0.137242686530517,2.41126518100423,0.0158972850855517,0.0433158995076767
"Rpl12",6716.39216851462,-0.231299884871004,0.0959332839123597,-2.41104938180068,0.0159066945618752,0.0433340263116318
"Gan",19.6138708366333,0.863139336808274,0.358135683832155,2.41009029754431,0.0159485727149814,0.0434405847351919
"Tgds",65.8117046409587,-0.559617231808131,0.232238356187656,-2.40966755446694,0.0159670624382099,0.0434834120696848
"Wnt11",5.68541558855524,-1.54578631756999,0.641578475042656,-2.40934878226271,0.0159810171974655,0.04351387655066
"H3c6",6.94908688979376,1.32264268861821,0.549103776056684,2.40872990915597,0.0160081399701074,0.0435801787651747
"Bak1",188.07565224438,0.583787354546334,0.242430617442271,2.40805951288454,0.0160375664569755,0.0436451709032545
"Gm5117",1.45056878950076,3.28264800317578,1.36315650270228,2.40812261590533,0.0160347945763877,0.0436451709032545
"Stx12",68.4909153715898,0.520519052774155,0.216166387050104,2.40795555626096,0.0160421338027255,0.0436500434905732
"Gm44816",0.843052929830936,3.7931154858664,1.57531517873043,2.4078454502821,0.0160469725679976,0.0436556527858003
"Eef2k",53.5200314296406,0.517860563392656,0.215088516137832,2.40766254141064,0.0160550135970004,0.0436699703636009
"Gm6278",10.2311050132463,1.53280465075959,0.63680222841435,2.40703405604642,0.0160826700353205,0.0437376280770247
"Cyb561d1",57.9020098484824,-0.499500388818314,0.207525184693307,-2.40693865448912,0.0160868718306535,0.0437414873388759
"Efl1",64.7027611615199,0.474488464066968,0.197172123626288,2.40646829450543,0.016107602126727,0.0437902798045695
"Ctsk",9.88067679371848,-1.930321288278,0.802296046283305,-2.40599626187909,0.016128429745058,0.0438332835206871
"Gm14513",9.85433280483423,1.43691493872689,0.5972569775015,2.40585709812538,0.016134574619931,0.0438332835206871
"Smim13",5.6360327096526,-2.47847489012259,1.03013776289542,-2.40596450241403,0.0161298319257205,0.0438332835206871
"Yipf3",213.126149353827,0.351809930161591,0.146228195538548,2.40589667995218,0.0161328266467422,0.0438332835206871
"Rpsa-ps10",173.840270718918,0.878101493014155,0.365031015625236,2.40555310487827,0.0161480048163497,0.0438621889939866
"Sdhb",724.817255400973,-0.204732104230513,0.0851161910222049,-2.40532502420254,0.0161580877022208,0.0438819938823788
"Kdm5c",169.307759502361,0.384413095644787,0.159840364304169,2.40498135322857,0.0161732910016036,0.043912552589487
"Suv39h2",16.1340589387337,0.973295671081204,0.404706103368383,2.40494438551934,0.0161749271259705,0.043912552589487
"Gpr15lg",2.86169949626511,-2.43496076650617,1.01297289664831,-2.40377681827706,0.0162266764593199,0.0440454372757813
"Entpd5",66.1600197738656,-0.504559013201912,0.209957923526334,-2.40314347145193,0.016254808708398,0.0441141812996042
"Rhot2",87.950837230558,-0.480256131348052,0.199895917756017,-2.40253096080846,0.0162820562063254,0.0441805008643586
"Vwf",20.7280372705461,-0.91264100240066,0.379899499154336,-2.40232220477315,0.0162913518715643,0.0441980945925301
