"","baseMean","lgFC_Treatment_48H_Wash_vs_Treatment_6H","lfcSE","stat","pvalue","padj"
"Kics2",55.40015430322,-0.873309443548182,0.241151074131124,-3.62142050038444,0.000292989843246427,0.00181286640278208
"Tifa",179.996033980304,-0.835140894019475,0.230669982728172,-3.62050096047229,0.000294033159366965,0.00181850237752632
"Cby1",19.9909003661096,1.71611157051264,0.474029169625884,3.62026575678252,0.000294300581391355,0.00181851799392588
"Zfp503",86.8167678110856,-1.46045392194036,0.403403539143388,-3.6203299679561,0.000294227551935754,0.00181851799392588
"Dhx29",45.331946548865,0.912987406724453,0.25222458235641,3.61973998804899,0.000294899194272265,0.00182139718279721
"Arpc5",1289.65488845551,-0.523005303324793,0.14456356855155,-3.61782230865652,0.000297092243869126,0.00183329281272948
"Myl12b",198.158109772691,0.702075186937063,0.194057124515339,3.61787895543907,0.00029702724450283,0.00183329281272948
"B4galt1",131.689691818215,0.81657841021748,0.225763122102721,3.6169698691797,0.000298071985869325,0.00183851229379417
"Abcb8",76.6442188200626,1.23529246137086,0.341545562932162,3.61677209554678,0.000298299726911403,0.00183904948935617
"Flcn",198.926279878503,0.827970112187125,0.228932145195833,3.61666165963221,0.000298426967391518,0.00183904948935617
"Cited4",26.7965188365165,2.72592796672559,0.753868439056872,3.61592000075751,0.000299282799240489,0.00184349611196586
"Galnt2",217.875703494743,0.788972751189668,0.218289311981713,3.61434439472586,0.000301108592858057,0.00185391075333682
"Acbd4",28.1628768266611,0.961910983640201,0.266176936350863,3.61380289677784,0.000301738479073227,0.00185695621590112
"Irak2",259.83926103911,-1.1350641078521,0.31415666244482,-3.61305120514982,0.000302614914346313,0.00186151557973785
"Npas4",7.01635786560969,4.56005719516975,1.26240476218313,3.61219898068498,0.000303611449293077,0.00186679430079467
"Ubap2",67.50949018737,0.73668813983018,0.20395094283124,3.61208499261391,0.000303744972175913,0.00186679430079467
"Stat3",512.163332344653,-1.46867088811371,0.406627514655689,-3.61183352129358,0.00030403973412246,0.00186776982080599
"Mfsd14b",241.427546590293,-0.770892666403085,0.213470411649778,-3.61123895553178,0.000304737719693053,0.00187122043443006
"Akirin1",321.80405132638,-0.436364996287191,0.120868024862857,-3.61026000699781,0.000305890218304353,0.00187616674268217
"Arhgap19",28.2422454851189,2.81448160180452,0.779568576693828,3.61030663106101,0.000305835236192621,0.00187616674268217
"Uevld",14.9381459655213,1.75928883940206,0.487309737900703,3.61020661516217,0.000305953192779707,0.00187616674268217
"Angptl2",99.5825411717268,1.43334643173801,0.39716601120966,3.60893528469978,0.000307456289522906,0.00188454234604889
"6330562C20Rik",14.1705694049846,1.38038740792747,0.382607286130605,3.60784401647872,0.000308752010284527,0.00189163993806629
"Ammecr1",22.2729773797555,-1.09360982122437,0.30326449203465,-3.60612551072881,0.000310802853483175,0.00190335556571097
"Hes6",76.7015329266557,0.874909692303813,0.242647350932508,3.60568408821067,0.000311331696598853,0.00190574417935901
"Rbbp6",122.978723718913,-0.474713817620527,0.131676211426418,-3.6051600549413,0.000311960604660429,0.00190789269576289
"Ythdf2",68.5487482911162,-0.856053262851363,0.237446580005259,-3.60524570550733,0.000311857731594391,0.00190789269576289
"Rock1",60.3440219036054,-0.836719001080766,0.232142437509023,-3.60433452004331,0.000312953767165247,0.00191311452501284
"Cdk20",51.267969006408,1.02394199510613,0.284151326949214,3.60350946131298,0.000313949313812971,0.00191834627443351
"Arcn1",387.220153558826,-0.794404053633228,0.220520194877794,-3.60240953928715,0.000315281132233081,0.0019256271999823
"Nherf2",47.9082391733375,2.50951525630631,0.696846295101246,3.60124646417428,0.000316695170430815,0.001933403597161
"Wdr90",7.8414819974325,2.37274355128662,0.659210461381083,3.59937180959717,0.000318986832054501,0.00194652853515925
"Nr1d1",15.3487840295087,2.59464670520692,0.720913900643805,3.59910760895275,0.000319311047921444,0.00194764135404772
"Tpm2",12.5385721081596,-2.68180702204887,0.745332200475785,-3.59813653608006,0.000320505359842265,0.00195405798873637
"Fcho1",62.4390048540041,0.870228176431681,0.241942953740694,3.59683207540055,0.000322116283622423,0.00196300780032662
"Pla2g6",12.6866976097975,1.62493634243893,0.451959184039432,3.59531656800486,0.000323997352377619,0.00197359522987787
"Elmo2",194.216152383463,0.864804027373587,0.240578382581815,3.5946871788428,0.000324781576345752,0.00197749491939121
"Cog5",38.3498586394503,0.890625819959787,0.24777100092882,3.59455229474433,0.000324949874021203,0.00197764262868401
"Eif4g1",356.372003218005,-0.727528080286223,0.202468400385654,-3.59329198482555,0.000326526337761436,0.00198622134256526
"Trerf1",74.4815165016597,1.9475246924465,0.542003719100413,3.5931943339409,0.000326648783067179,0.00198622134256526
"Hs6st1",123.53757066733,0.894631196604498,0.248992097684097,3.59301040043263,0.000326879535624686,0.00198674458792693
"1600014C10Rik",123.827642448308,-1.86783809956069,0.519992310424137,-3.5920494632645,0.000328087555406323,0.00199232292601894
"Tipin",19.9212799648021,1.26667120950512,0.352627676941105,3.59209243157814,0.000328033449679669,0.00199232292601894
"Prpsap2",44.7060068059363,0.822781804555206,0.229089061789163,3.59153683781041,0.000328733698190859,0.00199536413623364
"Sumo1",203.508162594638,-0.694174835715264,0.193290041164931,-3.59136369122575,0.000328952211076473,0.00199580815646486
"Map3k6",24.481807391534,-1.18485896966844,0.329968095879766,-3.59082888456034,0.000329628001566611,0.00199902493882931
"B3gntl1",10.3411834566535,1.62131027929054,0.451532912334419,3.59068018078326,0.000329816136819446,0.00199928280729845
"Trpm2",8.00302077624544,2.79094376586612,0.777489370492468,3.5896873600964,0.000331074799073028,0.00200602691583084
"Inpp5b",104.238150901579,-1.08474441963233,0.302260819848966,-3.58876952750396,0.000332242391257576,0.0020113262927542
"Misp",4.23980392286039,-2.68934593513699,0.749358742142997,-3.58886309572644,0.0003321231852093,0.0020113262927542
"Rnf130",1042.65562291971,0.577894724608768,0.161063151106321,3.58800085953422,0.000333223191858217,0.00201637480132804
"Setd6",27.7442686060732,1.19243449959935,0.332391619361459,3.58743852173553,0.000333942435763071,0.00201983684714844
"Elovl5",97.5986813317828,1.04442950184074,0.291178033647158,3.5869103474555,0.000334619306390117,0.00202303966390855
"Ppp2r2d",180.796601290947,-0.734955698676291,0.204923754733657,-3.58648366379742,0.00033516705103526,0.00202456824052535
"Rhoc",1029.79874771929,-1.353559369676,0.377393771306412,-3.58659700447739,0.000335021470957388,0.00202456824052535
"2010008C14Rik",7.50377893517353,4.17544086633602,1.16427817106489,3.58629146376334,0.000335414057062876,0.00202466459636019
"5330406M23Rik",39.861034102562,-1.08641615687171,0.302940019594349,-3.58624178583759,0.000335477928384518,0.00202466459636019
"Pick1",16.977344832697,1.48141338968151,0.413154622114394,3.58561494991901,0.000336284834887667,0.00202864269903676
"Spi1",1227.65117917623,-0.941079277777831,0.262513359336944,-3.58488147100326,0.000337231325146862,0.00203345897859746
"Fam161a",3.24996263295653,4.30754123681529,1.20165252269186,3.58468122479022,0.000337490158120607,0.00203412637005967
"Dync2li1",6.42251397581273,2.44164274267992,0.681194247097397,3.5843560821071,0.000337910824933075,0.00203576815547658
"Rab3gap2",112.257633496544,0.683657969613885,0.190746472610873,3.58411854361556,0.000338218460259611,0.00203583492300064
"Trmt2b",25.5620442383789,1.45853979608442,0.406937930645197,3.5841824667755,0.000338135647823681,0.00203583492300064
"2310040G24Rik",12.665178421999,1.84025695250805,0.513528901896855,3.58355088819844,0.000338954690594293,0.00203937243727417
"Srpr",233.505525005749,-0.801432310108155,0.223659931179698,-3.58326279490916,0.000339328911402717,0.00204072972122615
"Zfp219",29.1300363670885,1.36393411872547,0.380709770540287,3.58260865432961,0.000340180047647858,0.00204495273826843
"Nedd9",45.7025022524504,0.919155689017835,0.256592539688037,3.58216061205574,0.000340764170769033,0.00204756764317673
"Atg5",301.425241826534,0.572684889633182,0.159884544778516,3.58186521671941,0.000341149797657677,0.00204809213897678
"Itpkb",252.76590834363,-1.0701331672609,0.298761210672279,-3.58190129452501,0.000341102677637304,0.00204809213897678
"Atad2b",50.1791927895253,-1.03460232175682,0.28890878376136,-3.58106911215066,0.00034219111436771,0.00205344580431322
"Sart1",176.458745185686,-0.573153031915082,0.160059350173065,-3.58087816360218,0.000342441319687204,0.00205404950603115
"Rgs12",27.3882671380961,1.19443910250708,0.333682896872168,3.57956345291699,0.000344168673914831,0.00206350912351556
"Sntb2",27.741747699723,1.37097984692863,0.38301700640768,3.57942290810286,0.000344353812493981,0.00206371795964311
"Dennd1b",49.4914923180804,-1.15690193230163,0.323462433682353,-3.57661914285148,0.000348066714598333,0.00208505933308688
"Atmin",68.3469474619255,0.721674141250114,0.201806429185991,3.576071110128,0.000348796811189118,0.00208852168234914
"Fancm",9.26278204538298,-1.59331064727217,0.445886423743331,-3.57335537129819,0.000352435939632889,0.00210939208856127
"Dchs1",4.13402615171555,4.65756217369722,1.30359819120912,3.57285105572078,0.000353115627029502,0.00211253924144447
"Retnlg",5.0677963199966,-4.3045142804478,1.20506931699877,-3.57200554335598,0.000354257911081706,0.00211844996478738
"Evi2b",208.607501794243,0.912069428731363,0.255440630403598,3.5705730419248,0.000356201106020564,0.00212865726793158
"Nxn",46.1195585459294,1.27920194595329,0.358267810113371,3.57051878467256,0.000356274901799473,0.00212865726793158
"Phtf2",19.2734868380591,-1.19203854886589,0.334034087634711,-3.56861348285347,0.000358875404940176,0.00214326198774624
"Mob4",191.731885581777,-0.548483259481423,0.15370433551372,-3.56843063436206,0.000359125901952968,0.00214382549296272
"Timm23",49.7522336232253,-0.83882030323544,0.23509864474948,-3.56795039856263,0.000359784589631855,0.00214682417020659
"Fhod1",21.883660591785,1.28887278365951,0.361291142241589,3.56740764709273,0.000360530383154299,0.00215033977441725
"Vsig10",11.5821119615092,2.50062710185616,0.701057534117727,3.56693563674938,0.000361180146473934,0.00215327981375906
"Svil",95.9625651120115,0.935412097285864,0.262422986531927,3.56452043187177,0.000364522057093263,0.00217226034891081
"Dsel",7.14460280606393,-2.09546068600968,0.588079729273554,-3.56322549766878,0.000366325737728916,0.00218206176963905
"Pxk",168.031947214074,-1.40216440578352,0.393568270154644,-3.56269677236067,0.000367064581925312,0.00218551461831506
"Ypel2",57.1222129158098,1.91656619179787,0.538264865929024,3.56063773267079,0.00036995519577968,0.00220177062767881
"Rap1gap",16.6845306632202,1.88293677199171,0.528905428043869,3.56006324033327,0.000370765494567165,0.00220563701924054
"4930430F08Rik",20.1911917488595,1.23601988970271,0.347268278075748,3.55926517835614,0.000371893883142518,0.00221139151820995
"Creb3l2",34.4208115019755,1.48186309430879,0.416485620044899,3.55801742722603,0.000373664527558407,0.0022209584257043
"Flt3l",22.2598848220381,1.27767016080723,0.359159129486858,3.55739296571042,0.000374553637313197,0.00222527972319784
"Fam117b",23.0836496274941,1.38646513363769,0.389878733586318,3.55614455008669,0.000376337066339973,0.0022349082702629
"Slc3a2",2759.28808982985,-1.37627546104262,0.387154645571529,-3.554846820993,0.00037819935434916,0.00224499659974664
"Dusp18",17.9714346887076,1.42506222129451,0.401022152301747,3.55357481654087,0.000380033082991548,0.00225490675431027
"Rpl34",2305.6846732323,-0.707474382648812,0.19910984819319,-3.55318628922047,0.00038059484080089,0.00225726443377806
"Gm4285",7.92980671177162,1.90920501034661,0.537384593737726,3.55277213488262,0.000381194506342941,0.00225984480660128
"Tmem106a",684.721927008834,-0.887028094118679,0.249838416255708,-3.55040712878523,0.000384635818282976,0.0022792618839125
"Trim28",302.001695498255,-0.757717780187328,0.213430447239781,-3.55018597386932,0.000384959100145383,0.00228019346203456
"Lrrc57",26.0084501878615,1.16955721152164,0.329482767678015,3.54967642090641,0.000385704925972157,0.00228362597395331
"Llgl1",88.4461623433718,-0.583176332661612,0.164300897972483,-3.54944093342254,0.000386050061894355,0.00228369984912085
"Rpusd3",9.41659679445788,1.88181789502934,0.530167047590612,3.54948106183025,0.000385991228375237,0.00228369984912085
"Otud1",23.5360688839608,-1.66644492144609,0.469531218641738,-3.54916745742016,0.000386451236878681,0.00228508849368832
"Rin3",203.447088587176,1.19736390161655,0.33737657082807,3.54904283565897,0.000386634179672661,0.00228518608992924
"Tram2",12.7472495717953,-1.33635076794084,0.376730530586142,-3.54723246311273,0.000389300922386323,0.0022999576869037
"Ift52",95.1135012330861,0.725585505622624,0.204590388739976,3.54652782123018,0.000390343524083523,0.00230512541319001
"Neurl3",215.841789261237,0.820193995209082,0.231313898576733,3.54580507377944,0.000391415625342636,0.0023104628271515
"Pacs2",303.414074735551,-0.649100146132154,0.183113771586255,-3.54479152774372,0.000392923723727237,0.0023183681679308
"Mrpl18",248.389370021998,0.544785540671437,0.153716755070523,3.54408691766552,0.000393975340490074,0.00232308552061278
"Tyms",26.5874625956264,-1.97783943779149,0.55807651052895,-3.54402917964935,0.000394061629825722,0.00232308552061278
"4933439C10Rik",11.6713119572843,1.67260979263947,0.471975071599265,3.54385198135977,0.000394326562546011,0.00232364965826469
"Kptn",24.9841074432869,1.06296638222531,0.299961339705757,3.54367793952385,0.000394586937988798,0.00232418646871995
"H2bc4",879.731695547503,0.687688951432584,0.194151145054104,3.54202882110711,0.000397062088112882,0.00233776263713116
"St14",29.120431686359,1.40606239883762,0.397101047905494,3.54081764894322,0.00039888915883886,0.00234751313795866
"Mcm9",21.2612480312468,-1.23241926383506,0.348088289906941,-3.54053640863513,0.000399314536141525,0.0023490096749028
"Elf4",145.998811147411,-0.799812658341531,0.225995022904586,-3.53907200283436,0.000401536313777924,0.00236106791784621
"Coa8",126.052139096769,0.669050668244661,0.189170038591042,3.53676868296809,0.000405054261542467,0.00238073416565842
"Tprkb",114.663501142452,0.869442571539632,0.245944800026562,3.53511264090857,0.000407601366777239,0.00239467983134424
"Gngt2",489.345029298364,1.23062172220514,0.348237300036887,3.5338595896384,0.00040953857954371,0.0024050319491596
"Gm16685",40.3195854844232,-5.03087899499554,1.42390834816527,-3.53314804388772,0.000410642451539511,0.00241048347996472
"Scrn3",32.2210092935176,1.35080681942281,0.382553263323134,3.53102939885737,0.000413945736620826,0.00242883545461707
"Pigs",217.274220203829,0.538011772546553,0.152406204236204,3.53011726289519,0.000415375521620027,0.00243618364452925
"Cars",153.392381897847,-0.954051088567769,0.270285025135574,-3.52979632552422,0.000415879691103922,0.00243809912846151
"Tma16",91.9658374887972,-2.63317785271908,0.746028214785201,-3.52959553074978,0.000416195415805649,0.00243890868929217
"Arid5b",105.132803173956,-0.847614209012092,0.240203441830542,-3.52873465322809,0.000417551577086185,0.00244581192550909
"Prkar2b",58.3544544169924,0.849009044495058,0.240698044313259,3.52727853239267,0.000419854837328388,0.00245825454862207
"Cdc14b",27.2524643009539,1.30036588693158,0.368759734205372,3.5263228772352,0.000421372914645043,0.0024660912694273
"Ydjc",14.5014472568112,2.03917569851756,0.5783316214051,3.52596265368169,0.000421946465959015,0.00246839581492001
"Kank3",21.8623461793769,2.22758735857566,0.631883854674917,3.52531140350418,0.000422985243402222,0.0024734188210871
"Xndc1",13.6691930598214,1.54727789198219,0.438950497752473,3.52494848486244,0.000423565152932485,0.0024757554490264
"Ppp1cb",154.466074368065,-0.880760353388274,0.249922058776014,-3.52414011672989,0.000424859517972834,0.00248226433266682
"Selenbp1",32.3024502040068,1.75958447226241,0.499374535002055,3.52357669230205,0.000425763860564981,0.00248648992154708
"Gm56053",5.24427167300001,3.48879384913759,0.990348842472544,3.52279287814113,0.000427024936630442,0.00249279437922447
"Smg7",81.3158430817109,-1.25225605366674,0.355600845736274,-3.52152158433126,0.000429077735252158,0.0025027472633065
