"","baseMean","lgFC_Treatment_6H_vs_Control","lfcSE","stat","pvalue","padj"
"Apbb1ip",965.156791389237,1.00721294661968,0.200771758546939,5.01670630326326,5.25648279792587e-07,9.23596271355963e-06
"Bckdk",91.5323734034763,-1.12154534338933,0.223728028690902,-5.01298540889944,5.35919622085057e-07,9.40302277097101e-06
"H1f2",256.486098807255,-1.32049828273788,0.263547945755356,-5.01046699094237,5.42981116741708e-07,9.5133690112484e-06
"Retreg2",198.634279697869,-0.737282382376717,0.147181400619167,-5.00934479000129,5.46156517467095e-07,9.55541168415087e-06
"Fbxl20",47.5149105354178,-1.76061101945444,0.351507670879131,-5.00874138834894,5.47871308149889e-07,9.57181688295345e-06
"Vrk2",90.9504861640636,1.20450741918512,0.240576571025364,5.00675279413692,5.53559461603674e-07,9.65749559287883e-06
"Fbxw11",364.880367988583,1.15304508633215,0.230366904797306,5.00525493167816,5.57881482881011e-07,9.70540427209805e-06
"Rbbp8",52.2812070458279,1.50946027999065,0.301566609333304,5.00539593334862,5.57473245173945e-07,9.70540427209805e-06
"Mcoln2",341.505627451429,2.19741139304363,0.439317235458007,5.00187840514096,5.67743970688677e-07,9.8630500521473e-06
"Nhlrc3",116.519215660682,-1.09889974043637,0.219745335351085,-5.00078756475386,5.70965972926393e-07,9.90505336413294e-06
"Rogdi",47.1525559196205,-1.94393172503058,0.389267821621276,-4.99381561243421,5.91979186619549e-07,1.02551443622967e-05
"Ap5s1",69.5155906340053,-1.63259168693013,0.326943439896793,-4.99349883712453,5.92951429632355e-07,1.02575600544687e-05
"Srpk2",54.4533130772383,-1.32534539343479,0.26547769248977,-4.99230417819706,5.9663192967465e-07,1.03067538258102e-05
"Csrp1",240.168614083203,1.09431006573719,0.219412148178308,4.98746343273521,6.11771942168254e-07,1.05534944141266e-05
"Mrpl30",400.520426432447,0.776633580667177,0.155747768336983,4.98648288164759,6.1488351706366e-07,1.05923360554869e-05
"Dync1li1",202.650030764687,0.857697022715026,0.172072671681586,4.98450459525708,6.21207695899625e-07,1.06863340647984e-05
"Smap2",163.200339762377,-0.972016558555991,0.195220113131314,-4.97907998804493,6.38872367382397e-07,1.09740005112096e-05
"Tmem243",144.783012258767,1.53587316167392,0.308481001968082,4.97882576844339,6.39711972643377e-07,1.09740005112096e-05
"Plod1",170.287514320023,-0.959937514431534,0.193046327973782,-4.97257588117349,6.60690972892918e-07,1.13108933875275e-05
"Prkaca",207.590954970643,-0.828008489374067,0.166519876327291,-4.97243036468892,6.61187240319869e-07,1.13108933875275e-05
"Rtcb",222.880198645037,0.806667487106147,0.162239616246092,4.97207467430493,6.62401794569954e-07,1.13159540966964e-05
"Xrn1",81.5229366776946,1.39964578365374,0.281522578242911,4.971699933943,6.636837233468e-07,1.13221501668456e-05
"Tmem254",59.448229733345,-1.20955295919032,0.243319412458082,-4.97104997489131,6.65912804002739e-07,1.13287955896433e-05
"Vgll4",34.3295258357345,-2.21631119521568,0.445824387524919,-4.97126504792607,6.65174398292514e-07,1.13287955896433e-05
"Phldb1",34.0317138073888,1.65997833131785,0.334025084510535,4.96962176882704,6.70836310781989e-07,1.13968149515886e-05
"Mr1",57.7295291821754,-1.69163628770859,0.340592115586751,-4.96675116743189,6.80838565095016e-07,1.15349224295396e-05
"Mtm1",122.304454039652,0.881955981226003,0.177569499030992,4.96682136312199,6.80592271765422e-07,1.15349224295396e-05
"Atp8b4",84.124834431597,-1.5159731416216,0.305826606209302,-4.95696944229927,7.16012326514094e-07,1.21141810792227e-05
"Gfod1",78.8679738766438,-2.33356604233665,0.470808408967543,-4.95650884285188,7.17711023466466e-07,1.21262643018333e-05
"Slc23a2",425.378338422615,0.850344793604218,0.171803658817397,4.94951504209822,7.43986279569798e-07,1.2552984938988e-05
"Tsku",22.8213469514075,-2.17244130362674,0.43898793246624,-4.94874948252436,7.46918079252585e-07,1.25852120138907e-05
"Selenon",132.002140378674,-1.11092637844014,0.22450253514924,-4.94839124066749,7.48293827930886e-07,1.25911681401977e-05
"Iqce",22.9814401617418,-2.16573846042055,0.437941021650978,-4.94527425692165,7.60367381083349e-07,1.27768690761304e-05
"Cggbp1",283.949506283016,1.6276618408586,0.329176459534416,4.94464836021614,7.62814297160945e-07,1.28005227494978e-05
"Klhl17",27.1439620033384,-1.66378925193962,0.336623260835048,-4.94258551180426,7.70932728155079e-07,1.29191543029743e-05
"Chac1",16.9235867967785,2.31506481129166,0.468857368074163,4.9376739471981,7.90598790104362e-07,1.32135762011262e-05
"Dhrs3",745.850492911534,-2.45839336665234,0.497904638280223,-4.93747833951436,7.91391931251055e-07,1.32135762011262e-05
"Mbd2",726.791244050796,1.01472250049811,0.205517688214792,4.93739740512067,7.91720324464654e-07,1.32135762011262e-05
"Lcp2",26.4175354484906,2.23964572212267,0.45378038832726,4.93552780096674,7.99342926754315e-07,1.33227426641852e-05
"Fbrs",276.057100991549,1.07750839862048,0.21844253284004,4.93268588590076,8.11065309087285e-07,1.34998532594974e-05
"Cdk5rap2",46.4054426604868,-1.84782905214309,0.37471804435798,-4.93125185713715,8.17043096665624e-07,1.35626951773996e-05
"Jade1",58.0971693719958,-1.72180601152045,0.349144334845664,-4.93150207429702,8.15997012550399e-07,1.35626951773996e-05
"Mri1",17.873813407734,-2.34970501951152,0.476782153261984,-4.92825707387665,8.29664073150597e-07,1.37536640497926e-05
"Hbegf",52.2656858442831,3.7670252525949,0.764548023681685,4.92712705534804,8.34474952728555e-07,1.38148225709108e-05
"Phlpp1",194.715128659218,2.25516380269219,0.458573320264872,4.91778239822066,8.7530132319935e-07,1.44712569098609e-05
"Rel",45.7703656916002,1.68059471850201,0.341926879834799,4.91507049493734,8.87505185826424e-07,1.46490912177744e-05
"Tyk2",247.724147876145,1.21636105849439,0.247486156479743,4.91486504051772,8.88436400071243e-07,1.46490912177744e-05
"Mrtfa",162.755643780683,-1.02231930827931,0.208091131237938,-4.91284420531292,8.97646036832454e-07,1.47811580690713e-05
"Lrch3",146.485854886652,1.24122355070912,0.252799028732977,4.90992215013685,9.11125567233304e-07,1.49830889340622e-05
"Met",521.546922511418,1.87464676379127,0.381829050780518,4.90964938356365,9.12393746528454e-07,1.4983938367988e-05
"Slfn8",378.666692987753,2.9944927549068,0.610065477560751,4.90847763895738,9.17860921380781e-07,1.50536524216339e-05
"Psmb10",1418.49016438654,2.06219241022838,0.420160105270999,4.90811094237108,9.19578340066806e-07,1.50617638492059e-05
"Gpd2",139.967773106131,1.88157123907646,0.383513061672916,4.90614643180311,9.28831916149241e-07,1.51931244504783e-05
"Thbd",10.8205699364213,-3.26263566727366,0.665256685099381,-4.9043260148318,9.37486739395946e-07,1.53143556619892e-05
"Slc37a2",255.703904857846,-1.74469494581732,0.355970503855186,-4.90123458804073,9.52362510154512e-07,1.55367536921498e-05
"Znrf1",431.010002518842,1.25653199261584,0.256548134044182,4.89784109051224,9.68953434729612e-07,1.57865072163553e-05
"Ptprc",1549.16404688439,1.18508884681922,0.242172550589938,4.89357214074147,9.90219930250042e-07,1.6111676196684e-05
"Apbb2",330.912795461494,1.29401539728167,0.264749069312426,4.88770517925643,1.02018150409656e-06,1.65772764986244e-05
"Mical1",165.067877985685,-2.51785995812021,0.515223345172636,-4.88692909921725,1.02420956763566e-06,1.6620802693766e-05
"Sirt3",44.0681735625658,-1.69003809150567,0.345897454974934,-4.88595121819598,1.0293068326951e-06,1.66815424451388e-05
"Gm4951",11.9042844953001,3.14445321573355,0.643787066699769,4.88430628445658,1.03793627972742e-06,1.67818677339048e-05
"Tmco3",212.943997570003,1.21504310327885,0.248767488380417,4.88425200249963,1.03822223051356e-06,1.67818677339048e-05
"Agfg1",278.745236037023,1.2195773944163,0.249772399514712,4.88275484715624,1.04613901685855e-06,1.68876727007166e-05
"Snx21",44.9778958517079,-1.3995289024793,0.286692031509526,-4.88164562897103,1.05204187239611e-06,1.69607326469933e-05
"Rnaset2a",975.758050788757,1.20302649452958,0.246855855102274,4.87339663882453,1.09695671905361e-06,1.76617201419389e-05
"Tmem154",31.6236183525771,-2.71625050018234,0.557836116703943,-4.86926252862886,1.12015507824882e-06,1.80116842020766e-05
"Mthfd2",390.991206575295,1.71202084125104,0.351718790945116,4.86758423299082,1.12970685839142e-06,1.81415897976625e-05
"Smarca2",59.7096680542365,-1.62448041930261,0.333783627212221,-4.86686669705868,1.13381448574431e-06,1.81838450793133e-05
"Arhgap24",83.5929282636948,-1.6985238111546,0.349542491257815,-4.85927706540778,1.17815161969215e-06,1.88703426524685e-05
"Abhd17a",317.326600220473,-0.834018540182988,0.171677703159221,-4.85804810313361,1.18548612310184e-06,1.89631591925265e-05
"Pdlim1",19.7175991658093,1.66536840262601,0.342901066796656,4.85670230828881,1.19356827989727e-06,1.90676789928596e-05
"Rnf114",1076.17598546478,1.88732762980925,0.389094285999546,4.85056629644635,1.23109475237264e-06,1.96417021567019e-05
"Gm11772",9.33299817899787,4.58468742689959,0.945315794388445,4.84990037627116,1.23523498692027e-06,1.96822630451448e-05
"Cptp",70.2254232773744,1.30347557007414,0.268919526235412,4.84708413822312,1.25289300615801e-06,1.9912107299159e-05
"Zfp710",467.640605801594,0.973392495560463,0.200815043292636,4.84720905167446,1.25210466946676e-06,1.9912107299159e-05
"Camsap1",43.6953052112424,1.31725993178711,0.272431581985742,4.83519539910042,1.3301491053005e-06,2.11126888273019e-05
"Bckdha",78.8072447416628,-1.25451367500216,0.259509119432382,-4.834179537683,1.33695885693341e-06,2.11934649174373e-05
"Fbxo21",42.8226965769208,-1.60380080530448,0.332153286325247,-4.82849597259148,1.37568115907827e-06,2.17792607151247e-05
"Rhoq",191.162809930475,1.33574985966897,0.276971397522409,4.8226996419762,1.41628157738299e-06,2.23932479956692e-05
"Sco1",37.0943579044015,1.45968746833279,0.302711073054542,4.82204847547743,1.42091401821339e-06,2.24238875786966e-05
"Stx2",286.904096066775,1.13601471691373,0.235594065251399,4.82191567814539,1.42186053413673e-06,2.24238875786966e-05
"E2f5",53.4928205397415,1.50209165261313,0.31176493656784,4.81802626411222,1.44985289507636e-06,2.28361101133702e-05
"Eef1akmt4",104.864361222156,1.198994927924,0.248939560405653,4.81640975813651,1.46164221410571e-06,2.29923973833206e-05
"Rnf14",283.960304621948,1.39763532642136,0.290408161518246,4.81265856687554,1.48935616884764e-06,2.33984693006331e-05
"Ube2d1",90.7142988367125,1.41816354231852,0.294694824860444,4.81231234036805,1.49193942098408e-06,2.34091947111604e-05
"Ccdc71l",21.0381587375158,2.09666987063654,0.436010673204486,4.80875813251758,1.51870825873133e-06,2.37686526337913e-05
"Gramd4",42.228938160016,-1.37716066463483,0.286385116435836,-4.80877177478383,1.51860463340099e-06,2.37686526337913e-05
"Atg16l1",143.76222222488,0.989929523325429,0.20601868807677,4.80504721472912,1.5471499042092e-06,2.41830525001837e-05
"Eif2ak2",274.534681383898,2.53911645314621,0.52848524111997,4.80451724208097,1.55125333520315e-06,2.42164604939128e-05
"Cct8",486.913004486095,0.880980742605064,0.183393467714143,4.80377383985265,1.55702692768545e-06,2.42638313135923e-05
"Syt11",61.0309632592851,-1.80419692312337,0.375591134893964,-4.80361956262021,1.55822769903804e-06,2.42638313135923e-05
"Cyld",96.4627840207119,1.16606320627299,0.242830568328055,4.80196218417477,1.57118369576227e-06,2.443468381402e-05
"N4bp3",34.8808282249243,-2.59001836340187,0.539824226708239,-4.79789204570419,1.60344154125273e-06,2.49049047460401e-05
"Ctnna1",399.297008030779,0.755246985189461,0.157486721007559,4.79562327768073,1.62169799881197e-06,2.5156743389631e-05
"Add1",306.445462309006,-0.780404979974445,0.162778854649009,-4.79426508840592,1.63272259102773e-06,2.52959045958347e-05
"Mfsd14b",241.427546590293,1.09108345122728,0.227786359103682,4.78994201198258,1.66829518022569e-06,2.58145624809546e-05
"Eps8",94.7356842388615,-2.23214159437377,0.466129565652315,-4.78867198919264,1.67888639382726e-06,2.59458515844045e-05
"Ddi2",146.185099495385,-1.38873211730531,0.290115610498827,-4.78682313894628,1.69442026561764e-06,2.61531007664316e-05
"Ccdc86",43.9891672835067,1.61098302182334,0.336613308799355,4.7858565888837,1.70259602193039e-06,2.62464020051522e-05
"Kank3",21.8623461793769,-3.11180184193767,0.650767119288427,-4.7817441135321,1.73780801897114e-06,2.67557267120844e-05
"Clec5a",345.001106653244,1.45433729936847,0.30433461034323,4.77874434895282,1.7639330462615e-06,2.71240491021259e-05
"Fads1",185.633124160045,-1.95300113784124,0.408802349152639,-4.7773725906649,1.77600509652656e-06,2.72756293939123e-05
"4933412E12Rik",42.9358812752138,2.65472470854909,0.555804688522536,4.77636256650875,1.78494444267379e-06,2.73787804488333e-05
"Coq9",100.603804160081,-0.876879498261364,0.183630053735126,-4.7752504583275,1.79483730859664e-06,2.74962824999812e-05
"Snx20",564.816004515706,1.55575285682626,0.325927001244006,4.77331688043095,1.81216320772733e-06,2.76928216247859e-05
"Tspan14",105.312621133682,-1.54842712199227,0.324380462216237,-4.77349070721796,1.81059907517488e-06,2.76928216247859e-05
"Srsf3",413.6760813315,1.06068434221386,0.22223726018808,4.77275656348624,1.81721390866414e-06,2.77355932007636e-05
"Tpcn1",115.440414715017,-2.76992738218752,0.580408898075103,-4.77237235916583,1.82068494354831e-06,2.7754178774362e-05
"Ubr4",275.055651562965,1.11443452119609,0.23357008571935,4.77130672690317,1.83034560597466e-06,2.78669552889862e-05
"Rnaseh1",83.7532889462006,0.915367131663803,0.192161112398788,4.76353992874562,1.90225948126542e-06,2.89260864577113e-05
"Rab3il1",56.207220615809,-3.40231237175687,0.714322693233841,-4.76299073791722,1.90744599557487e-06,2.89691890597974e-05
"Endog",24.3042523070644,-1.89392883667784,0.397824489954905,-4.76071454749435,1.92908736572114e-06,2.92617845856985e-05
"Raph1",13.8270213469145,-2.53002538811384,0.531787020188151,-4.75759146437739,1.95916494528354e-06,2.96814694108947e-05
"H1f0",36.9424821044162,-1.6529380951076,0.34767517273474,-4.7542597940081,1.99174788075232e-06,3.01380327361504e-05
"Icosl",16.7853568320375,2.85154058095155,0.600628054262176,4.74759805293219,2.05846603863975e-06,3.11093572980685e-05
"Gm55531",242.711851575641,-3.08596754597516,0.650070924675564,-4.74712439648843,2.06329063504845e-06,3.11440572939849e-05
"Tbc1d5",64.1989499203731,-1.04936684411003,0.221127710549341,-4.74552393955111,2.07967314211441e-06,3.13529181045572e-05
"Cwc15",695.798389730164,0.776289658990278,0.163606723130949,4.74485182597872,2.08659018011043e-06,3.13803800347011e-05
"Hdac4",53.1952609061401,-1.56865962222095,0.330585828981859,-4.74509033569927,2.08413303840786e-06,3.13803800347011e-05
"Kat6b",24.8588207886092,-2.03160148126901,0.42882265520175,-4.7376262812262,2.16236110767173e-06,3.24802460526741e-05
"Gadd45g",275.07662883433,-1.16171584198189,0.245302785399511,-4.73584447926211,2.18144827423289e-06,3.26947486338182e-05
"Pex10",16.2518078380127,-2.34111932169373,0.494345286225169,-4.73579780555928,2.1819504243727e-06,3.26947486338182e-05
"Pcdh7",136.79678544842,1.50901124697909,0.318670160308026,4.7353390274147,2.18689221009788e-06,3.27289809863616e-05
"2210406H18Rik",38.1437247722881,1.62315000961041,0.342801395645456,4.73495741332735,2.19101100070081e-06,3.27508282713978e-05
"Rbl2",89.7281990592855,-1.09665259776522,0.231639916183769,-4.73429888869067,2.19813603388066e-06,3.28175048840098e-05
"Pabpc1",2665.45644989722,0.709221827495024,0.149821613957934,4.73377511267602,2.20381901050562e-06,3.2862516649392e-05
"Rhot2",52.1215223895969,-1.37873333686328,0.291430505487993,-4.73091632790681,2.2350863820577e-06,3.32884630807795e-05
"Plxnb2",248.461713206431,-1.44018372208569,0.304520786113506,-4.72934455629863,2.2524583488285e-06,3.35066781189863e-05
"Nfam1",473.068749194227,-1.38556084550913,0.293056091021192,-4.72797149747326,2.26774008629631e-06,3.36933107875895e-05
"Taok3",400.350174171681,0.97834845858567,0.206995442478797,4.72642511772153,2.28507003194648e-06,3.3909888654801e-05
"Nt5c2",95.6678034426428,-0.96564528609759,0.204337785838887,-4.72573039848325,2.29289693303729e-06,3.39850920869077e-05
"Hk3",1705.68691636965,1.21938181326715,0.258085995290478,4.72471128041923,2.30442519690412e-06,3.41149100363798e-05
"Inpp5j",11.6594499076311,-6.02887335082877,1.27612816062754,-4.72434786476622,2.30854960051981e-06,3.41349404917196e-05
"Pdgfrb",23.8682215339954,2.96786588330599,0.628803103130083,4.71986519871231,2.36000986568544e-06,3.48540066134863e-05
"Arhgap18",17.7637459534988,-3.93234061767145,0.83339108489094,-4.7184817416016,2.37611289322231e-06,3.50497994081667e-05
"Tmem141",53.1663889673338,-1.30873181244636,0.27741747681884,-4.71755358549739,2.38697542359888e-06,3.51679142254394e-05
"Tmem107",22.4536818854221,-2.66173829127837,0.564383541100302,-4.71618694990491,2.40305645245557e-06,3.53625404120613e-05
"Macir",117.863232047699,1.48278944218568,0.314601881049139,4.71322497259347,2.43826742911407e-06,3.58378758047709e-05
"Tatdn3",24.331747777222,-1.926904640706,0.409550047691269,-4.70493081753602,2.53952056193462e-06,3.72816147334311e-05
"Txnrd1",2144.23880775495,1.672429932077,0.355578214747707,4.70340944049016,2.55852606966401e-06,3.75159114286329e-05
"Tifab",40.6518910785495,-2.54844559857617,0.542314975745433,-4.69919827508587,2.61184786916781e-06,3.82522356772174e-05
"Artn",13.8555227448893,4.15841635391156,0.885871631439828,4.69415229738511,2.67714535968807e-06,3.9161994531209e-05
"Chtop",196.466020804458,0.686653268162586,0.146387275029603,4.69066227254881,2.72322151883715e-06,3.97673728907112e-05
"Itgb1",1024.69486370422,0.735141042218972,0.156728789881455,4.69052969001427,2.72498682469434e-06,3.97673728907112e-05
"Slc37a4",46.5872957613276,-1.43851538677615,0.306723464647544,-4.68994241581467,2.73281945940875e-06,3.98344819899853e-05
"Acot13",148.011137022545,-0.997747723234236,0.212938876260796,-4.68560622068959,2.79132484860286e-06,4.06391822225075e-05
"Ccdc125",46.1442972343564,-1.83169633492488,0.390976325704824,-4.68492902127215,2.80056967213372e-06,4.06776139760271e-05
"Pald1",25.5079935643332,-3.55915194004575,0.759686235193322,-4.6850288647655,2.79920480923877e-06,4.06776139760271e-05
