"","baseMean","lgFC_LMoDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"I830077J02Rik",70.1407128220175,1.38617149653282,0.26593360725787,5.21247205581159,1.86340644495595e-07,1.89217609226502e-06
"Mus81",48.3407007385992,1.21547066332574,0.233307750479447,5.20973118478897,1.89114430304777e-07,1.91910247253764e-06
"Rsad2",163.533633757344,-1.97700937645968,0.379531643545313,-5.20907652914489,1.89782828945263e-07,1.92464276657458e-06
"Gm10180",33.8871669827869,2.29323095844834,0.440342052781621,5.20784000520074,1.91051546107761e-07,1.93625999565951e-06
"C1qa",287.605162439698,-1.80979906932574,0.347533855837179,-5.20754752070441,1.91352842296099e-07,1.93806400003375e-06
"Fbrs",313.496438415796,0.771085368500497,0.148084192111398,5.20707414820103,1.91841449546565e-07,1.94176158752251e-06
"Anapc16",204.495382342584,0.97636921598643,0.187537176249023,5.2062702207372,1.92674014579255e-07,1.94893361336636e-06
"Tmem184b",220.667311686183,-0.860539643248266,0.165327482640034,-5.20506106732363,1.93932820831524e-07,1.96040515154387e-06
"Tent5a",80.8516221805055,-2.13183926930141,0.409615791368936,-5.20448506679101,1.94535266094605e-07,1.9652312646151e-06
"Lipg",99.2383766660474,1.97253544651874,0.379053160657997,5.20384909360634,1.95202538619527e-07,1.9707056548236e-06
"Tmie",13.3456374352705,3.4078379960373,0.654961656087771,5.20311069260612,1.95980055485598e-07,1.97728529664834e-06
"Asb2",119.730557683453,-0.93258851716223,0.179390017488439,-5.19866450886729,2.00725432506661e-07,2.02386342114959e-06
"Copg2",59.2781323504084,-1.13900945729627,0.219166778129685,-5.1969986829952,2.02531797587555e-07,2.04076751684537e-06
"B2m",4114.97150823484,-3.88878573334012,0.748540397096654,-5.19515813498305,2.04545894311456e-07,2.05974177622151e-06
"Apobec1",126.144281576977,-0.810069261187623,0.155961097746103,-5.19404693153916,2.05771231931951e-07,2.07075415796309e-06
"Rpf1",215.202578443488,-0.838736514698754,0.16152137397879,-5.19272771174478,2.07235163467768e-07,2.08372930593804e-06
"Ttf1",120.238764592152,-0.872364499563127,0.167999980825931,-5.19264642337671,2.07325697212742e-07,2.08372930593804e-06
"Sh2d2a",166.392157697784,-0.922881582895374,0.177766511450727,-5.19153790758376,2.08564111801427e-07,2.09483659642596e-06
"Mapk11",21.1498079142521,1.83289863736308,0.353094076573638,5.19096399222895,2.0920808574755e-07,2.09996289902026e-06
"Tmem9b",205.855672642568,0.592668148091079,0.114181725305126,5.19056921330714,2.09652170899707e-07,2.10307752033982e-06
"Mfsd2a",25.594540785474,-1.46020459236913,0.281383783273291,-5.1893701029349,2.1100663808855e-07,2.11531463272572e-06
"Mmp19",32.7412077651761,1.91806807817904,0.369744461852368,5.18755052765304,2.13078122944014e-07,2.13471957588079e-06
"Tmem128",176.436242424052,-0.674712983993221,0.130071054685654,-5.18726465026226,2.13405359578452e-07,2.13663620841636e-06
"Cep19",30.5475917365401,1.60684137649088,0.309892181294638,5.18516269038468,2.15826377402396e-07,2.15950020775829e-06
"Smg7",168.734018931498,-0.906322959981806,0.17497654912046,-5.17968244623377,2.2226393605716e-07,2.2224979712993e-06
"Vcan",21.1084429300379,-2.86524160433206,0.553200651784372,-5.17938942242766,2.22613321909461e-07,2.22457648257776e-06
"Erg",18.5281688368152,2.61312316610389,0.50479002342532,5.17665374678405,2.25900902562118e-07,2.25599509998344e-06
"Sipa1l1",307.803661384162,-0.797362486500796,0.154041410388779,-5.17628658740766,2.26345688744049e-07,2.25900182943981e-06
"Dcp1b",66.7290684599334,-1.02113939400342,0.197287100405535,-5.17590553008485,2.26808206049788e-07,2.26218159320851e-06
"Cdk2ap2",374.535901861932,0.988033802865984,0.190930084278918,5.17484610451766,2.28098912661591e-07,2.27361243381582e-06
"Rab27b",13.2170848848604,3.40753063115167,0.658793227493678,5.17238260647476,2.31127708960885e-07,2.30234249502924e-06
"Hlcs",37.7371493563004,-1.50801999625289,0.291573870891772,-5.17199978050381,2.31601856716367e-07,2.3056045508072e-06
"Actn4",638.99182832215,0.753510309219896,0.145698886715038,5.17169572265595,2.31979115995474e-07,2.30789855970434e-06
"4833407H14Rik",21.2330014497998,-1.81887683942446,0.351769061081462,-5.17065609417891,2.33273524247356e-07,2.31930836663137e-06
"Trim3",18.8461896753367,1.79399018586575,0.346980999038721,5.17028364906389,2.33738939345762e-07,2.32246674309484e-06
"Rhog",713.456438591848,0.772084266865988,0.14934273347238,5.1698817137881,2.34242212454405e-07,2.32599705468781e-06
"Grn",976.655049819938,0.758339584784095,0.146700931431428,5.16928950201359,2.34985643635333e-07,2.33190614413119e-06
"Hmmr",57.430730610343,1.52139498839456,0.294428589164293,5.16728009570299,2.37525173472552e-07,2.35474941853254e-06
"Ndfip1",360.500889028679,-0.865284115378803,0.167456044400583,-5.16723130822857,2.37587160620434e-07,2.35474941853254e-06
"Lrpap1",140.70764505561,1.15158193481649,0.223009960502258,5.16381390419925,2.4196826578024e-07,2.39665984234379e-06
"Tor1aip2",327.220184118557,-1.00119074238125,0.194064020028157,-5.15907452724097,2.48173515668324e-07,2.45657398790327e-06
"Mrpl47",46.3822764121481,-1.70688776406331,0.33090679240683,-5.15821313805127,2.49317718348164e-07,2.46634689409364e-06
"Pbxip1",209.45986220686,0.890108432683431,0.172621796783049,5.15640810877504,2.51731930634216e-07,2.48866302996179e-06
"Tjp3",33.2995188205591,1.35255144623835,0.262336094499302,5.15579622704929,2.52555430862421e-07,2.49523495771615e-06
"Isca2",146.482047200524,-0.753864925798461,0.146266131142103,-5.15406348627663,2.54901581380244e-07,2.5168328880126e-06
"Olfml2b",12.1696325605742,3.51927720997901,0.682835858682619,5.15391388022399,2.55105134108688e-07,2.5172615210637e-06
"Cd37",715.578249808547,1.10523783725475,0.214476705588841,5.15318357870306,2.56101032276353e-07,2.52550321603011e-06
"Fut7",31.9871634544396,2.10794125744449,0.409268717798687,5.1505066616925,2.59783704083681e-07,2.56021319403848e-06
"Fam241a",141.814314885137,-0.936350685084906,0.181832910009206,-5.14951163151654,2.61165578621919e-07,2.57221912929696e-06
"Rfk",122.691387060219,-0.9020992664519,0.175269114655055,-5.14693800004244,2.64772789246817e-07,2.60611363442124e-06
"Trip10",54.3102384109189,0.919362590742403,0.178686615374155,5.14511167396245,2.67361715660045e-07,2.62994919177737e-06
"Reep5",571.698316664989,0.935038064270197,0.181794603393249,5.14337635340895,2.69844278221175e-07,2.65270932417677e-06
"Hspa5",1490.45788254857,-0.886903895727681,0.172495695249758,-5.1416001683029,2.72408352886092e-07,2.67457020550686e-06
"Rbfox2",4.13705593304644,5.82629434087011,1.13316643890541,5.14160509951044,2.72401201799781e-07,2.67457020550686e-06
"Ranbp1",743.943801219201,-0.657617748360414,0.127924681656948,-5.14066355172905,2.73769898380135e-07,2.68626031999834e-06
"H3c3",14.9158535002198,2.81918155528829,0.548443773396921,5.14032922249622,2.7425749770124e-07,2.6893659428358e-06
"Rilpl1",48.343698476566,-0.890560934014442,0.173355397368439,-5.13719761561102,2.78865669029489e-07,2.73284878520856e-06
"Smox",154.057011983252,-0.937320790245585,0.182471915501401,-5.13679481946574,2.79463785139155e-07,2.73700388697967e-06
"Emid1",20.7362758903028,2.23023590293827,0.434206330487324,5.13635050054475,2.80124995915173e-07,2.74177136412865e-06
"A930007I19Rik",21.3466588969714,2.26921144058597,0.441906893782059,5.13504421975617,2.82077692592341e-07,2.75916568130617e-06
"Adpgk",172.436419255524,-0.799974535199328,0.155809516528621,-5.13431113209557,2.8317930217006e-07,2.7682185639373e-06
"B230303A05Rik",7.51574331227941,2.89392991155857,0.563674170689254,5.13404740192354,2.83576624319336e-07,2.77037971266354e-06
"Snn",386.600596199543,-0.88354810314099,0.172142214700385,-5.13266373782173,2.85670018274795e-07,2.78909752624938e-06
"Ndufb10",395.949444718071,0.684884954618993,0.133472788972879,5.13127027530802,2.87793315645207e-07,2.80808387872564e-06
"Il17ra",442.958366367897,0.637631086454768,0.12430398178919,5.12961111363386,2.90341353792852e-07,2.83118842448501e-06
"Sh3gl1",151.555321304472,0.679497919110002,0.132500653792027,5.12826087769003,2.92431028171705e-07,2.84979747788656e-06
"Sytl3",48.4834475143166,-1.07615815289247,0.209879288762791,-5.12751000461395,2.93599382968572e-07,2.85941059534261e-06
"P2ry2",23.9037157424022,2.12392383799419,0.414269056720944,5.12691885511712,2.94522378699938e-07,2.86662369708008e-06
"Mettl26",61.3177789159942,1.12610029154329,0.219786373216846,5.12361287490855,2.99736072731654e-07,2.91556394014163e-06
"Iglc3",775.78904219573,-2.3263623471926,0.454404588619438,-5.11958374861597,3.06210765708086e-07,2.97670193331194e-06
"Cd2",273.182193533362,-0.902271336358141,0.17626873851835,-5.11872578168029,3.07606830627164e-07,2.98842507455401e-06
"Nubp1",325.75279340347,-0.498022854796061,0.0973524895841498,-5.11566634734676,3.12635278120726e-07,3.03384879435153e-06
"Sh3bp5",361.171821693814,0.837306943640553,0.163675689987983,5.11564633515233,3.1266842972514e-07,3.03384879435153e-06
"Prkar1a",481.471553248626,-0.467488973712048,0.0913883065884385,-5.11541346112644,3.13054451522902e-07,3.03572049567458e-06
"Mlec",170.134225718373,1.1794680581615,0.230599587222934,5.11478824557147,3.14093112586091e-07,3.04391469589443e-06
"Pisd",125.671527352693,-0.762176622002992,0.149040474350255,-5.113890205501,3.15590836558387e-07,3.05654489208951e-06
"Endod1",36.4399352157334,-1.33568457030834,0.261245596964959,-5.11275438065084,3.17495008519116e-07,3.0730936200197e-06
"Mospd3",99.4193389483269,1.42769702070586,0.279307335095845,5.11156293197938,3.19504351042945e-07,3.09063931941173e-06
"Otud4",31.2789388197124,-1.68627697211487,0.330045948703576,-5.1092188185875,3.23493527279342e-07,3.12730304754242e-06
"Akt1s1",126.783074829554,0.84807507902533,0.166032105946806,5.10789810313577,3.25762233799066e-07,3.14729966385219e-06
"B4galt1",225.308776886006,0.97156055978686,0.190221823990613,5.10751363542179,3.26425548508815e-07,3.15177100553443e-06
"Fam20c",68.9618795702945,1.68031992913566,0.329002317547275,5.10731943064265,3.26761101734178e-07,3.15307413023913e-06
"Mboat7",297.236875836213,0.614709820140254,0.120372664535833,5.10672271408651,3.27794212489938e-07,3.16110259271739e-06
"Ddx27",200.817729433521,-0.823686484749967,0.161307430628248,-5.10631457919783,3.28502642143104e-07,3.16599204895613e-06
"Gsdme",14.9126963652725,2.63139948644041,0.51606546506851,5.0989645007365,3.41516586339009e-07,3.28939903226893e-06
"Mirt2",20.2506825265765,2.85858525929259,0.560693115800776,5.09830632610852,3.42705919910371e-07,3.29883304045996e-06
"Tfam",32.2661655679938,-1.41266482817594,0.277096723756002,-5.09809285735137,3.43092519768435e-07,3.30053324249696e-06
"Myo7a",28.0084584873122,1.65429918590561,0.324737266097871,5.09426960996532,3.50088270968194e-07,3.36577219042755e-06
"Smim26",28.2282820685567,-3.09452048268451,0.607522683977894,-5.09367067978833,3.51196588807932e-07,3.37436380163318e-06
"mt-Co1",14.4396362677769,2.78780246343674,0.547374266224099,5.09304626735118,3.52355667163655e-07,3.38343233484758e-06
"Polr2m",534.122493138794,-0.515557752997727,0.101252429382976,-5.09180625234865,3.5466842729909e-07,3.40356105538119e-06
"Cyp4f16",36.3145745160015,1.71244987699325,0.336331304107697,5.0915566171768,3.55135791998075e-07,3.40596675681375e-06
"Pim3",166.489090348702,-0.729317490445922,0.143256418765332,-5.09099345587172,3.56192321628907e-07,3.41401652663706e-06
"Cript",139.569101143768,-1.09329052390633,0.214789300876311,-5.09006044270293,3.57949398983014e-07,3.42876697295186e-06
"Ostc",405.642391074346,-0.732099794483916,0.143880368753804,-5.08825353190901,3.613760445551e-07,3.45948236562827e-06
"Pvr",71.0589913258024,0.949044132719874,0.186530196235111,5.08788470647216,3.62079369581398e-07,3.46410566673767e-06
"Slc25a12",171.30520698447,-0.794641834946807,0.15620567801804,-5.08715076832888,3.63482872045141e-07,3.47541804481604e-06
"Adap2",40.7841122168054,-2.72694265938968,0.536118056726551,-5.08645926988533,3.64810020565536e-07,3.4859870597384e-06
"Ppp2r5a",683.964642536814,-0.376019878531113,0.0739621272482431,-5.08395164553687,3.69662085021024e-07,3.53020553733018e-06
"Hdac7",295.385368662324,-0.696531539434577,0.137093343296719,-5.08071014014905,3.7602651244916e-07,3.58880434073367e-06
"Phf19",33.3018906551705,1.55902410546629,0.306924319080271,5.07950660325014,3.78416372494721e-07,3.6094216985707e-06
"Trp53inp2",84.4179863393232,0.919920919773624,0.181116791243862,5.07915866583023,3.79109997835554e-07,3.61384478834268e-06
"Csnk1g2",288.637710108759,0.999930637354736,0.196883827817423,5.07878502993149,3.79856220194588e-07,3.61657172939959e-06
"Gm8369",69.9452427928882,-1.4888422239557,0.293147686589554,-5.07881280345997,3.79800702413904e-07,3.61657172939959e-06
"Fbxw11",250.051119595754,-0.509406363803202,0.100324685973522,-5.07757745623692,3.82277682165575e-07,3.63742305445561e-06
"Prkx",77.4888746961124,-1.56081185045995,0.307425757607983,-5.07703668880676,3.83366867450279e-07,3.64558002991587e-06
"Tmed3",217.156325935166,1.09812690989012,0.21630134649777,5.07683806721674,3.83767672092755e-07,3.64718502879444e-06
"Map3k10",45.4623418150146,1.21604687787759,0.239637922674942,5.07451769028688,3.88480091441698e-07,3.68973930959036e-06
"Ms4a4c",105.614340633266,-1.75287850838929,0.345488139610273,-5.0736286066625,3.90300474371788e-07,3.70479055353269e-06
"Rsrc1",72.7826049265543,-1.08304432885056,0.213487277845743,-5.0731094601015,3.91367221300679e-07,3.71267432204307e-06
"Ctsz",1009.94573594106,1.04226793454298,0.205500010827456,5.07186316120487,3.93939624081977e-07,3.73482325147442e-06
"Mmp8",121.513553213147,1.59273025000001,0.314046239126723,5.07164248942755,3.9439679500044e-07,3.7369036893381e-06
"Smarcd1",108.243564009554,-1.03535026442338,0.204260453181252,-5.06877493072365,4.00384334325254e-07,3.79135021160161e-06
"Dhx58",301.103189086997,-0.903886118398288,0.178361803032799,-5.06771126456974,4.02627521941423e-07,3.8102962175781e-06
