"","baseMean","lgFC_LMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Tgfbr3",8.53279360474227,-2.20049406187706,0.628592201943538,-3.50067031546584,0.000464089584078227,0.00390762312851427
"4933412E12Rik",42.8942875811457,0.910631186453176,0.260348395662157,3.49774072598805,0.000469217045117201,0.00394842052277217
"Tsbp1",6.81538882742485,-3.65866895184028,1.04617069177926,-3.49720077286609,0.000470167837349526,0.00395404369944067
"Tmem179b",259.406517249967,-0.490980090735602,0.14043184947891,-3.49621608315666,0.000471906386182846,0.00396628106200765
"Eif3g",1030.28599163017,0.239926201989769,0.0686370497001597,3.49557859840835,0.000473035112767716,0.00397338137339221
"Pdia6",657.593528634533,-0.476635892715827,0.136361134002774,-3.49539402265554,0.000473362391314148,0.00397374523338344
"4930581F22Rik",29.9717402066969,-1.02099876390431,0.292307471439997,-3.49289314732379,0.000477817662602992,0.00400874122929633
"Recql5",108.326314525469,-0.654144835291834,0.187356987912152,-3.49143548143798,0.000480432483399823,0.00402826373439013
"Ppp2r5e",122.02353893344,-0.862336522749465,0.247104016706293,-3.48977136933568,0.000483433949260315,0.0040510028059574
"Srgap2",45.3100459431319,0.803160616702139,0.230325370153214,3.48706968827564,0.000488344090093696,0.00408969910040167
"Sub1",1696.53283484109,-0.923698881245663,0.264964204910417,-3.48612704707778,0.000490068199604923,0.00410168324477948
"Maged1",15.4924986179222,1.47681278523344,0.423648477650645,3.48593908190855,0.000490412669725868,0.00410211291102439
"Far1",51.3362804806047,-0.937117512688018,0.268933319803277,-3.48457198748565,0.00049292484583113,0.0041206632572048
"Sesn3",60.567096356195,-0.924397915655674,0.265356921022041,-3.48360205603566,0.000494714465810487,0.00413315476689669
"Cenph",61.1965859373534,-0.701440461825722,0.201384344826525,-3.48309329819034,0.000495655595248687,0.00413607895045326
"Dapk1",14.6390379296681,-1.44575211788601,0.415065296209846,-3.48319199674809,0.00049547288657935,0.00413607895045326
"Gm11604",8.37540016102218,2.76696809097954,0.794492959689727,3.48268421668598,0.000496413548241487,0.00413993515738461
"Psmg4",265.229439545721,-0.463064396744271,0.132982042515576,-3.48215734985447,0.000497391328171368,0.00414561896749858
"Smdt1",569.143659997308,-0.374299014848899,0.107559823177077,-3.47991474690959,0.000501573361168265,0.00417550125888679
"Zxdb",6.07924627713163,-3.94023743743143,1.13223363450192,-3.48005686932696,0.000501307359626809,0.00417550125888679
"Ubald1",234.687042626307,-0.493617790356867,0.141940173576092,-3.47764679949645,0.000505835979787573,0.00420848317547402
"Cobll1",28.6351467362248,-1.30511253435874,0.375310123898124,-3.47742427196823,0.000506256035799616,0.00420937570147748
"Hycc2",28.8045051770618,-1.42323235656017,0.409295739586376,-3.4772713686159,0.000506544853600692,0.00420937570147748
"Tstd3",41.014894203284,-0.837323437347617,0.2408252517669,-3.47689219134744,0.000507261741128245,0.00421283133848586
"Frg1",139.05180929658,0.547094523129334,0.157379224119275,3.47628174043291,0.000508417871152941,0.00421992864111165
"Rpl32l",22.21712774366,2.0814379122286,0.598843129110578,3.47576487237988,0.000509398684978929,0.00422556324694436
"Fbxl6",90.1414407806948,0.649295794408942,0.186888373387563,3.47424391704911,0.000512295106065488,0.00424707210561638
"Osbpl1a",13.144434996927,-1.50897500282297,0.434519650449878,-3.47274283512993,0.000515168727263429,0.00426836658929806
"Rnf13",110.791285026441,-0.806937445251933,0.232459778432465,-3.47129921009697,0.000517946521658802,0.00428884238112028
"Rps6kb2",104.864882572237,0.614715740818744,0.177110136614211,3.47081060728752,0.000518889839100398,0.00429411260104729
"Nipal3",74.5723784346914,-0.71994140618182,0.207582594430065,-3.46821663038984,0.00052392475501066,0.00433321691585058
"Aplp2",196.305592970274,-0.491651070142775,0.141870341485613,-3.46549578294089,0.000529254826977554,0.00437471473639922
"Cyb561a3",429.200785029466,-0.343085030905253,0.0990430422700256,-3.46399931829522,0.000532207859398675,0.00439393320615048
"Rab38",24.0048845121081,1.06407986856095,0.307181698930775,3.46400801956871,0.000532190644544766,0.00439393320615048
"Hcfc1",191.93855020716,-0.516760510292011,0.149228513910748,-3.46288049615691,0.000534425697679337,0.00440964222483764
"Bptf",178.719539797416,-0.607236786607516,0.175369445107936,-3.46261451779,0.000534954211411509,0.00441140202386132
"Ints5",97.053593313449,0.588679088412506,0.170058081239271,3.46163548431572,0.000536903803487575,0.00442487151119266
"Pim2",307.346610396447,0.753808549464239,0.217795408681785,3.46108558498407,0.000538001743423494,0.00442729005318495
"Tasp1",21.1043722120319,-1.22016745730048,0.352523089977963,-3.46124124061423,0.000537690746219887,0.00442729005318495
"Ulk2",38.6590396100417,-0.900699811931193,0.260241655702852,-3.46101322441487,0.000538146375622953,0.00442729005318495
"Ifit1bl1",103.85088148567,1.48205781303617,0.428542847701752,3.45836553097165,0.000543463489743322,0.00446840662483434
"Mbd3",468.108892366863,0.413250095881051,0.119515824761212,3.45770191275262,0.000544803821617282,0.00447416941297667
"Usp28",52.3341449023019,-0.765903531098055,0.221503958379108,-3.45774195956895,0.000544722850492173,0.00447416941297667
"Poli",36.5659026060902,-1.00409751862214,0.290492414032335,-3.45653610944338,0.000547165893152786,0.00449093226321413
"Atp8b2",119.019418451796,-0.567179336724007,0.164173486528908,-3.4547559945018,0.000550791053383336,0.00451803634293459
"Clec7a",60.9815190150352,-1.80865099503273,0.52355862054491,-3.45453388419107,0.000551244942201437,0.00451911055721553
"Cc2d1b",142.280777674313,0.491576031009627,0.142344218030103,3.45343167297225,0.000553502501612647,0.00453496136274437
"Zfp598",173.545462682462,0.507607161992425,0.147027964307937,3.45245317366489,0.000555513886478309,0.00454877783930805
"Dctn2",258.163195351124,0.48767537932121,0.141288200556728,3.45163557465938,0.000557199746401706,0.00455779891865204
"Gm4335",6.43603252614326,2.32220258221971,0.672789590117257,3.45160302170399,0.000557266967972962,0.00455779891865204
"N4bp2l1",182.311377099084,-0.571211480331417,0.165528312965087,-3.45083853087958,0.000558847808228408,0.00456805854459599
"Cd5l",47.849184090249,3.90880463146629,1.13278766346839,3.45060663840411,0.000559328148412201,0.00456931588375968
"Rfwd3",40.0184099529232,-0.910402599788201,0.263902972726675,-3.44976257895778,0.000561079775254367,0.0045809512105657
"Snrpe",342.683938774706,-0.966568492263838,0.280274378726507,-3.44865091363567,0.000563394544672773,0.0045971680805544
"Pou2f1",105.759477071891,-0.658714900774773,0.191093417186949,-3.44708316210781,0.000566674119968278,0.00462123405293478
"Prkrip1",112.973346361455,0.608356139823247,0.176513069268507,3.44652179209365,0.00056785276486036,0.004628148859322
"Ctsd",1890.32579397394,0.882630829563403,0.256138866180473,3.44590745920421,0.000569145225846075,0.00463598270692082
"Brd8",186.217438604985,-0.513226858993167,0.148995801697701,-3.44457261980078,0.000571962968975968,0.00465622442574153
"Snapc5",107.793302848246,-0.608535257438891,0.176742990084961,-3.44305172808476,0.000575189284064209,0.00467976676813636
"H2-Oa",371.332270357782,-0.580079168625121,0.168506830793662,-3.44246678839645,0.000576434640636034,0.0046871739459969
"Cdk5r1",60.9891045351471,0.746741617963136,0.216959520554615,3.44184765920497,0.000577755522516555,0.00469518628460898
"Tubb4b",1006.71205285983,0.517472501737874,0.150362903547419,3.44149048421829,0.000578518819208465,0.00469866068253236
"Tmem250-ps",41.8093495752899,-1.09437148850704,0.318042458031043,-3.44096035253324,0.000579653462161157,0.0047051453303267
"Thoc7",160.454596475225,-0.518398282809885,0.150742439822269,-3.43896704485544,0.000583938314126223,0.00473717841616369
"Dnph1",16.6119027940124,-1.47688157220352,0.42958029272595,-3.43796397835618,0.000586105660716602,0.00475200615067679
"Cd3d",175.469591214161,-0.689232887531192,0.200522572235073,-3.4371835541946,0.00058779711687706,0.00476020419767221
"Ctns",50.5758675584448,0.858540249196186,0.249775377124219,3.43724933610735,0.000587654368939407,0.00476020419767221
"Dram1",72.3580731022647,0.905357400332725,0.263415580222638,3.43699260145326,0.000588211670645652,0.00476080631521993
"Gpr180",51.6306041626799,-0.827159699087915,0.240752986632336,-3.43571936804715,0.000590982794837911,0.00478047007570042
"Safb2",299.353773957546,0.399652667125986,0.116379935009859,3.43403411500555,0.000594669347616368,0.00480473605689576
"Snhg16",72.7445792799089,0.640374555631737,0.186472661282121,3.43414713571815,0.000594421442563932,0.00480473605689576
"Polr1g",108.305457897292,0.494467488021565,0.144031356963999,3.43305442956534,0.000596822272836071,0.00481934846282053
"Clptm1l",395.323864515474,-0.450960312785846,0.131375851410267,-3.43259669067768,0.000597830669880792,0.0048247072631556
"Gm19412",10.7501891045884,1.58075059018412,0.460594113600219,3.43198174598505,0.000599187887195012,0.00483055808010477
"Lysmd1",17.3327111533315,1.15455810811277,0.336414073576766,3.4319554346745,0.000599246021656558,0.00483055808010477
"Mapre1",24.9488566352222,-1.80887616479607,0.52711580229911,-3.43164852373298,0.000599924524838623,0.00483324340851565
"Ctdnep1",288.78603728341,0.349258921502786,0.101821930639582,3.43009525854557,0.000603369385062891,0.00485540608083387
"Nudt22",36.3710501089455,0.793881060815071,0.231440149983738,3.43017864822008,0.000603183975234261,0.00485540608083387
"Clcn7",178.727084359817,0.62073985418242,0.181035611924679,3.42882733172235,0.000606195054777766,0.00487254083662266
"Gm49703",4.19476878312278,-3.79185640489208,1.10587178082448,-3.42883910290672,0.000606168765271641,0.00487254083662266
"mt-Co1",14.4396362677769,1.7206272034429,0.501910175056595,3.42815764444082,0.000607692468354061,0.00488177290593957
"Qsox1",88.4016018506882,0.889986353996632,0.259703087819909,3.42693789845807,0.000610428655383236,0.00490094010523982
"Bcl2",47.1462658325832,-0.966392129229436,0.28201550021243,-3.42673409263496,0.000610886957755522,0.00490136891748583
"Rock1",63.2230171107861,-0.920557504900176,0.268650200129937,-3.42660271406809,0.000611182561169986,0.00490136891748583
"Tbc1d5",61.9191221131681,-0.731315227816817,0.213518486258892,-3.42506749944871,0.000614646693113096,0.00492632635934975
"Aqr",194.295764500128,-0.592461396966225,0.17301187434249,-3.42439730924713,0.000616164663821315,0.00493566588753033
"Gbp3",435.655857707515,0.799727538361973,0.233560421727657,3.42407130645831,0.000616904315678557,0.00493876372631907
"Acsl5",76.4605492967573,0.667121723622401,0.194856947326021,3.42364864469635,0.000617864502318362,0.00494329476317651
"Cdc42",753.588919880671,-1.09478351759529,0.319783817365001,-3.42351131653952,0.00061817677830205,0.00494329476317651
"Rpl35a",1670.62884913645,-1.05893316537359,0.309348566747354,-3.42310674495033,0.000619097603610399,0.00494500677221686
"Sf3a2",214.046311448188,0.717664861128913,0.209647193791178,3.42320280157794,0.000618878858424417,0.00494500677221686
"Sgms1",62.8296061512951,-0.839080483750996,0.245271351496309,-3.42102931562158,0.000623846072751852,0.00498009237997115
"Wdr46",98.2921311802108,0.569022810814282,0.166438460500048,3.41881803703729,0.000628937702790856,0.00501787583401097
"Arfgef2",88.8113138730799,-0.658834910539882,0.192797672642566,-3.41723477005511,0.000632607011262534,0.00504427493766832
"Gm14513",9.85433280483423,2.14790103836994,0.628610968083401,3.41690035240518,0.000633384585621322,0.00504759902687061
"Pomt2",22.3938026542002,1.02295224191818,0.299482935243448,3.41572798158477,0.000636117562192769,0.00506649354884782
"Lmo4",358.414212367695,0.532457808545729,0.155901595069877,3.41534548320096,0.000637011595324081,0.00507072825083344
"Med25",231.464471818809,0.349895304742668,0.10249101284579,3.41391205948102,0.000640372418068376,0.00509458306904426
"Haus2",63.2934292088303,-0.68184305349395,0.199884768054914,-3.41118065237782,0.000646822209658689,0.00514297159202482
"Cdc14b",26.2148766266635,-1.17458477156826,0.344427578465872,-3.41025180619977,0.0006490292658299,0.00515758974788395
"Anapc7",93.5329794640357,0.629068440081137,0.184558955466687,3.40849588409534,0.000653220706112589,0.00517913346251534
"Lactb",143.475617793428,-0.563469430194684,0.165312797935476,-3.40850458785783,0.000653199868025979,0.00517913346251534
"Mea1",130.396768330557,0.822480665330093,0.241280398684799,3.40881675350908,0.000652452906136355,0.00517913346251534
"Pxmp4",33.0479955312672,-0.836253246970517,0.245328171235669,-3.40871267559073,0.000652701859435444,0.00517913346251534
"Elovl6",26.564935311914,-1.11805978148842,0.328117452655697,-3.40749866378377,0.000655612295349434,0.00519515201648923
"Pnpt1",63.6359972132957,0.875157681979342,0.256854701295958,3.40720912470646,0.000656308207862681,0.00519772329418809
"Wrap73",74.7681434836683,0.594388401285899,0.174550279464732,3.40525608500097,0.000661020348603105,0.00523208074567412
"Adamts7",5.70483545572393,3.12886291444974,0.919210290844283,3.40385975398069,0.000664408571517615,0.00524999071135941
"C2cd3",119.976142949046,-0.532183475614476,0.156339693924292,-3.40402019638204,0.000664018435567479,0.00524999071135941
"Ss18l2",35.3905367049016,-1.13875426144252,0.334533461751587,-3.40400704754647,0.000664050400606091,0.00524999071135941
"Sec23b",215.403750791637,0.41900819313352,0.123135115636481,3.40283266042901,0.000666911132767642,0.00526679141757922
"Dohh",147.082521874487,0.500033791527402,0.146956229777238,3.4026035662821,0.000667470525456438,0.00526823605935555
"Mindy2",191.758864692562,-0.688057144847357,0.202247751738207,-3.40205089517133,0.000668821811248409,0.00527592583236203
"Yipf3",213.126149353827,0.498001505355648,0.146460959057059,3.40023381358329,0.000673282541177354,0.00530812162323149
"Arsb",76.3996715914828,-0.782009470675037,0.230080997264493,-3.39884423299882,0.000676712450945181,0.00533215880547684
"Junb",1521.83642302556,0.395460928084209,0.11636765209475,3.39837507215677,0.000677874146490915,0.00533830658750358
"Itgax",64.9832371485004,-0.996501326168683,0.293304177610517,-3.39750130491476,0.000680042636426255,0.00535237157151238
"Ceacam16",23.3675750878615,-1.19181415563329,0.350868666510138,-3.39675288616534,0.000681905165513546,0.00536100049786324
"Mpc2",340.658129141887,-0.437878037477217,0.128910207858358,-3.39676775603637,0.000681868113945458,0.00536100049786324
"Apbb1ip",592.695700211499,-0.348698501125405,0.102708103821483,-3.39504370299229,0.000686176465274428,0.00539155163113439
"Rps18-ps5",49.049298611221,1.76432381356166,0.519716774068474,3.39477942909189,0.000686839109181928,0.00539372979455213
"Traf3ip2",96.2502862419027,-0.71251558622058,0.209958442912529,-3.39360292606771,0.000689796312976256,0.00541391452820512
"Dennd1a",73.2804459304732,-0.709063370990689,0.208999370996821,-3.39265791858041,0.000692180205957171,0.0054295794855183
"Rps8-ps5",18.5574027497919,1.93372599731215,0.57034033998493,3.39047733737937,0.000697710228913897,0.00546989184505382
"Seh1l",69.883851437569,-0.884196253350311,0.260804580783592,-3.39026350953548,0.000698254707909285,0.00547109539892639
"Zbed3",37.1476774575232,-0.822824493174383,0.242792343625115,-3.38900510983523,0.000701467033237904,0.00549318951490276
"Commd10",58.7508540412149,-0.914840176617086,0.26997369899946,-3.38862704036558,0.000702434813204522,0.00549769170916336
"AW112010",7.09864828508018,2.3459675047036,0.692713727563537,3.38663348415948,0.000707558459467558,0.00553421436701332
"Cfap97",46.122883472371,-1.09860172685935,0.324405846986327,-3.38650408759633,0.000707892219304977,0.00553421436701332
"Nop14",205.39893607514,0.41540646617108,0.122694032443275,3.38571043675767,0.00070994253000219,0.00554714448065363
"Sp140",281.766732807908,0.545886317037185,0.161243677666454,3.38547423959404,0.000710553784320724,0.00554882235367423
"Ckap2",46.8869825861488,-0.748827675970757,0.221379055286953,-3.38255881975882,0.000718138973293203,0.00560492849540718
"Cenatac",40.1295184508509,0.728405483750781,0.2154143402504,3.38141593964485,0.000721132932522151,0.00562202465610862
"Tpsg1",3.79338828598759,2.46742790133456,0.72969121066706,3.38146857912529,0.000720994780530518,0.00562202465610862
