"","baseMean","lgFC_CD3_CD28_vs_Naive","lfcSE","stat","pvalue","padj"
"Slc33a1",43.8022373253363,1.00365000381503,0.257306353648945,3.90060326759111,9.59532849718039e-05,0.000447299352811102
"Mcm6",413.128306565691,0.424190146664895,0.108759778292919,3.90024835764593,9.60940605984884e-05,0.000447825642429393
"Tnfrsf12a",35.3889593839599,0.927016858428648,0.237762444073675,3.8989204625664,9.66225041574822e-05,0.000450157745587527
"Tcirg1",240.896345620099,-0.908279787277959,0.233021738926167,-3.89783284368051,9.7057371245075e-05,0.000452052656329627
"Sptan1",201.80358859193,-0.471165188100755,0.120930115203267,-3.89617745181828,9.77228016254939e-05,0.000455020024728097
"Tacc2",10.0214976965216,1.75627531434239,0.450967244785603,3.89446314482853,9.84164531712587e-05,0.000458117039624196
"Mink1",92.6337052896901,-1.13588838551014,0.291725409646558,-3.89369025785698,9.87307005223989e-05,0.000459446689800642
"Gm50012",14.1779341346868,-1.73031732956952,0.444409860798341,-3.89351695855976,9.8801292009404e-05,0.000459642037312211
"Ak3",81.8164417015425,-0.669469987598306,0.17196775301514,-3.89299723849603,9.90132798666094e-05,0.000460494883548701
"Ngdn",343.746609845049,0.381699532927263,0.0981349573489179,3.88953685046333,0.000100435717591443,0.000466975214873788
"H2aj",565.905860513487,-0.703056193003162,0.180769102058836,-3.88924979432787,0.000100554578212766,0.000467392576507485
"Ccdc116",6.70988576037896,1.80672371932508,0.464715110086038,3.88780928382247,0.000101153054561397,0.000470038376764329
"Gm45153",28.1594259236438,-2.23024542019756,0.573961431023169,-3.88570607648989,0.000102032896832544,0.000473989720855406
"Zfp61",19.4163027880273,-1.31426313314462,0.338360208828899,-3.88421303348116,0.000102661865515874,0.000476773694029198
"Thoc1",47.6968050927278,1.13751245934763,0.292885664439226,3.88381063827612,0.000102832006047733,0.000477425822297916
"Castor2",15.56939019872,-1.90552470690807,0.490726269013583,-3.88307051655987,0.000103145639057178,0.000478743584459552
"Osm",121.950070727525,-0.929308730024493,0.239339008889127,-3.88281348008336,0.000103254771551764,0.00047902163039856
"Vav1",331.888627541021,-0.863658522604071,0.222432516704737,-3.88278897078036,0.000103265183395805,0.00047902163039856
"Acbd4",50.9067483462632,-0.794806961112464,0.204720678372702,-3.88239706623816,0.00010343180377362,0.000479656032280436
"D11Wsu47e",51.0786813762708,0.758239980241521,0.195342497435201,3.88159253719506,0.000103774649151472,0.000481107060308587
"Cnot4",55.5916836728619,0.898756114661985,0.231566054580535,3.88120839338917,0.000103938727853618,0.000481728714437541
"Gm46519",1.65938998486582,4.90950092963099,1.26508554535853,3.88076596688933,0.000104128004114083,0.000482466760337074
"Gfer",192.346633336788,0.545414504196338,0.140604361364704,3.87907244770041,0.000104855525271742,0.000485628727821718
"Rundc3b",8.58866295612603,1.5579984405264,0.40164569837583,3.87903678995347,0.000104870894970962,0.000485628727821718
"1700003F12Rik",2.2320459613859,-4.53851202965141,1.17016920785816,-3.878509192665,0.000105098555909775,0.000486542709548883
"Gosr1",55.637867357137,0.687165553211581,0.177203430658432,3.87783436617614,0.000105390426821584,0.000487753332314011
"Ccdc97",109.109731528245,-0.606581405661644,0.156425662812476,-3.87776145394262,0.000105422008022983,0.000487758967995738
"Treml1",14.4993507303554,-1.5840016475885,0.408516687642957,-3.87744661479511,0.000105558480003989,0.00048824976181517
"Gnptab",120.872081722364,0.639274228898467,0.164873795776668,3.87735495435796,0.000105598242985138,0.000488293084430988
"Fitm2",11.6320580460042,1.55060346110637,0.399975709138536,3.87674407639914,0.000105863607622786,0.000489238490463879
"Marcks",49.7108293594959,-1.2049290225189,0.31080683281253,-3.87677777742319,0.000105848951553889,0.000489238490463879
"Appl2",31.0191946292882,-1.29169358583389,0.333213269754421,-3.87647702861855,0.000105979810415294,0.000489634648982252
"Neurl2",13.9080131587487,-1.79586815363539,0.463299936586196,-3.87625383000947,0.000106077025071432,0.000489942878305773
"Smchd1",132.748918830418,1.12677008271969,0.290738151857187,3.87554944379358,0.000106384374183582,0.000491221209222494
"Capn7",46.1667621458007,-1.02993625882236,0.265760698910151,-3.87542726613073,0.000106437770148435,0.000491326534386338
"Pycrl",79.4496420281539,0.573297264713288,0.147935685298508,3.87531421885447,0.000106487198335171,0.000491413488668828
"Aamdc",31.7536149930263,-1.01153933849663,0.261083852647458,-3.87438490829425,0.000106894346776065,0.000493150714132884
"Zfp131",85.0847140672232,0.700799120677137,0.181007037495155,3.87166781123576,0.000108093200288407,0.000498538377672399
"Tmem120a",56.5928930244485,-1.16633078641159,0.301312910571726,-3.87082911315861,0.000108465810472225,0.000500113312119925
"Cbfb",160.661821749239,0.729295995789309,0.188424675695789,3.87049091684125,0.000108616404259983,0.000500663965002113
"Gm48591",2.9348238849232,-3.91503229726623,1.01165403163131,-3.8699319874732,0.000108865719688794,0.000501669225783357
"Smim7",82.221789381413,-0.653808494503007,0.168967909832473,-3.86942405307162,0.000109092756551429,0.000502571276524852
"Kalrn",6.04946046274122,2.53206122803499,0.65470630919757,3.86747644319844,0.000109967447538228,0.000506455584075141
"Cpne5",3.82746096769326,-2.63442883266546,0.681212527168466,-3.86726422019241,0.000110063157745165,0.000506751093728383
"Zbtb7b",117.107317336617,-0.70239242547697,0.181636356223836,-3.86702552330101,0.000110170901281558,0.000507101821830072
"Cdip1",118.862466999511,0.562735344726298,0.145599690462904,3.86494877109421,0.000111112518304625,0.000511289456902178
"Simc1",22.9721483027721,1.04023456401738,0.26916201231131,3.86471536263541,0.000111218820981392,0.000511632056198477
"Ssna1",144.451048343073,-0.597362918558849,0.154682708682355,-3.86185969748919,0.000112527185868409,0.000517502637787036
"Il10ra",156.70522919374,0.843357606743807,0.218452291087885,3.86060316668648,0.00011310747160218,0.000520022445282605
"Ogdh",212.280733470628,-0.479719423050565,0.124274985660925,-3.86014466627616,0.000113319916329377,0.000520850110419204
"Gm37352",3.99580516605775,-2.93950676705992,0.761651640002342,-3.85938480622306,0.000113672824056585,0.000522322724726826
"Kcnq5",17.6958504594839,1.13883344993101,0.295115507850988,3.85894139628216,0.000113879239083497,0.000523121560376694
"Tmem39a",105.613477840597,0.655302601958555,0.169895020958534,3.85710304081539,0.000114738802706141,0.000526919418716824
"Taf6",140.156878866166,0.440832253964468,0.114356778523221,3.85488520800674,0.000115783943839066,0.000531567097408045
"Llgl1",98.059537788992,0.552178088531577,0.143362360520022,3.85162525595037,0.000117336487419142,0.000538540952543169
"Gm8724",3.01052017523801,-5.33712562565363,1.38625879540072,-3.85002110959438,0.000118107645082912,0.000541925510029106
"Ctrb1",126.386713875078,-3.75716562351283,0.975919617217697,-3.84987201530423,0.000118179561070439,0.000542100647925622
"Cul2",47.8321172398717,0.985880316860929,0.256215914528223,3.84784964929386,0.000119159141967793,0.000546438040699579
"Trabd",156.791965272963,-0.628275544368621,0.163286234433267,-3.84769448906233,0.000119234612881023,0.000546628088276471
"Scpep1",414.617591839297,0.65512329536734,0.170295912070046,3.84697017916599,0.00011958751845238,0.000548089556752934
"Dus4l",14.313002410755,1.39939619319065,0.363835258747343,3.84623578816596,0.000119946341213069,0.000549577303264899
"Rab22a",45.6359929664046,0.811034717570494,0.21090761935939,3.84545006023931,0.000120331371102235,0.000551184244478557
"Cebpg",168.332437607584,0.550662247029911,0.143307010615343,3.8425353000208,0.000121769893536097,0.000557614472566664
"Fkbp11",43.623423878871,-1.37402270377096,0.357644229435386,-3.84187019021707,0.000122100409631454,0.000558968646429088
"Ppp2r5b",26.4493900864677,-1.27016832021408,0.330654112422718,-3.84138068299679,0.000122344202820081,0.000559925149316746
"Nr3c1",390.808455633038,0.721681187662623,0.187876386723048,3.84125541399978,0.000122406665244189,0.000560051458411465
"Tsr2",45.8289111254964,0.757660360312804,0.19725029012688,3.84111151281676,0.00012247845527167,0.000560220360331466
"Nt5c",232.715175586172,-0.488930393072706,0.127300764801599,-3.84074984808391,0.000122659059379396,0.000560886743487223
"Mast4",23.6240016668445,-1.21131375118901,0.315508620931882,-3.83924137353614,0.000123415055519123,0.000564183110944561
"Hspa14",213.6821560984,0.530962592594574,0.138335706419193,3.83821795788299,0.000123930455259288,0.000566378046453826
"Atp5f1e",1479.35718331144,-0.594195515205557,0.154825579133832,-3.83783815652278,0.000124122241745964,0.000567093200058922
"Slc41a3",17.0027635646847,-1.29921264894805,0.338581959284202,-3.83721758741878,0.000124436209733195,0.000568366014544794
"Cycs",93.1077100051928,0.925697386847805,0.241269504660905,3.83677741680963,0.000124659361368947,0.000569223417007038
"Zc3h8",21.2360811644796,1.08363129054634,0.282559728202386,3.8350521407997,0.000125537660168843,0.000573071035223726
"Lpcat2",180.324763352024,-0.662986026114621,0.172915204846194,-3.83416846832144,0.000125989773450959,0.000574971511567103
"Hs1bp3",23.3450191986112,-1.23174574202627,0.32126191095825,-3.83408583467694,0.000126032129673403,0.000575001457277349
"Cd44",210.921699798864,-0.634933480939031,0.165622985114708,-3.83360727678761,0.000126277692182657,0.000575958218972802
"Homer3",40.2472804174283,-0.993767600411592,0.259260900090844,-3.83307934232805,0.000126549114443767,0.000577032351525597
"Zfp866",19.4653443545072,1.18829701235189,0.310072059402507,3.83232534605562,0.000126937713475516,0.000578640019656836
"Pnpla7",172.451685017601,-0.500237742427884,0.130547152974517,-3.8318548587998,0.000127180765532869,0.000579583494331918
"Plec",285.940625617106,-0.79001172983079,0.206223711420043,-3.83084818128245,0.000127702285660503,0.000581795098369346
"Casp2",61.6995379374052,0.832447885177207,0.217369461077622,3.82964507088667,0.000128328213831284,0.000584480982984336
"Gm11992",2.0112406036095,4.59279852808826,1.19979172124918,3.82799651535053,0.000129190585106033,0.000588241938532687
"Zfp414",104.060478420821,-0.588197740781466,0.153718604232593,-3.82645772590714,0.000130000462496944,0.00059176181058399
"Rspo1",2.01239374271483,-4.44723945652514,1.16307053462887,-3.82370572043099,0.000131460807984953,0.000598239778886767
"Ciapin1",129.819584762697,0.494547641659123,0.129339759357118,3.82363199156444,0.000131500143844843,0.000598249309182541
"Gbf1",179.37853751023,-0.486706857589977,0.127296444165917,-3.82341282805675,0.000131617137558758,0.000598612032203821
"Dmwd",14.9165976933268,-1.2361784208963,0.323328974140909,-3.82328377523497,0.000131686074322001,0.00059875604243097
"Kcnh4",5.9800470419653,2.20384550111447,0.576487526907345,3.82288496845255,0.000131899321937473,0.000599555944426588
"Sdc4",71.3094179104074,-0.899680165295296,0.235443477943516,-3.8212150667904,0.000132795780757294,0.000603460091113205
"Gm8000",5.27048181179938,3.27459898122318,0.857033504460719,3.820852935363,0.000132990940962612,0.000604176039486257
"Gpr141",15.0176656768829,1.7388755989723,0.455121717172441,3.82068254131117,0.000133082863348959,0.000604422707615967
"Dbn1",4.17375523908461,-2.91910079861955,0.76412783764826,-3.82017334639137,0.000133357915336649,0.000605500721302413
"Rpl17",5350.03107397376,-0.482472866861726,0.126309244768078,-3.81977477379124,0.000133573586050496,0.000606160034087945
"Slc35c1",87.8879346608616,-0.858117104920771,0.224651774758155,-3.81976552753506,0.000133578593169281,0.000606160034087945
"Cep19",30.5475917365401,-1.1541351270577,0.302208712885719,-3.81900017387698,0.000133993668325424,0.000607871868957813
"Hnrnpa2b1",1967.27250803754,0.468370187449017,0.122672290014545,3.818060194307,0.000134505111346727,0.000610019793527337
"Nostrin",11.2628809035153,-2.66611969495487,0.698346912629058,-3.81775826131709,0.000134669783022388,0.000610594240607294
"Yipf2",37.7756742947529,-0.972913460874029,0.2548536600364,-3.81753772237397,0.000134790183096825,0.000610967692231206
"Celf1",131.657082042415,0.520274512625664,0.136300413427424,3.81711617406571,0.000135020603595138,0.000611666941949324
"Rpl12",6716.39216851462,-0.365100342854441,0.0956472368063828,-3.81715515309144,0.00013499928189607,0.000611666941949324
"Riok2",37.7006780539185,0.995661032221495,0.260863415888516,3.81679059453475,0.000135198821000574,0.000612301624063496
"Rpl21-ps8",97.0663131448224,-1.06191823498249,0.278283025899478,-3.81596481334108,0.000135651835785119,0.000614180126846719
"Igha",285.84247364034,-1.19971177739719,0.314598184157379,-3.8134733059903,0.000137027332026147,0.000620233040763041
"Pdgfb",26.2976027174433,-1.12622032676982,0.295356651001653,-3.81308605359125,0.000137242300143805,0.00062103107310143
"2200002D01Rik",9.91994346661197,-2.08526530133713,0.547088920596905,-3.8115655843697,0.000138089405792388,0.000624688317276519
"Psmb6",709.224308683708,0.473405037471649,0.124240499183207,3.81039226809253,0.000138746464884843,0.000627484012362083
"5730488B01Rik",6.55898027014104,2.03939304305252,0.535342693129354,3.8095094398902,0.000139242790518441,0.000629374278809294
"Srebf2",639.223395797209,0.382055077744532,0.100289528724981,3.8095211195201,0.000139236213333168,0.000629374278809294
"Bud13",43.3215123609102,0.84497830112093,0.221831746327901,3.80909547487366,0.000139476096982576,0.000630251482961493
"Ubxn11",19.5039790447211,-1.22032354397914,0.320404078884866,-3.80870165019856,0.000139698394289656,0.000631078460593094
"Bicra",51.0582156541657,-1.08442294061107,0.284757098817655,-3.80823847803523,0.000139960262342141,0.000632083681266277
"Ppip5k2",37.7925103008286,1.12249933403988,0.294774689888434,3.8079908911607,0.000140100432453189,0.00063253888334121
"E230029C05Rik",10.8357040018977,-1.43356364418981,0.376516204438843,-3.8074420895812,0.000140411605324708,0.000633765672361932
"Tnrc6c",117.14856680298,-0.63248679419532,0.166193958846132,-3.80571471181391,0.000141395290438292,0.000638026389213685
"Icam2",130.070483341728,-0.635185743502011,0.166929781547148,-3.80510737877296,0.00014174268626105,0.000639414353298936
"Cyb5r1",29.9736756154534,-1.51695185475441,0.398696839618761,-3.80477521769409,0.000141933023011733,0.000640093228989466
"Hnrnpk",958.353231305998,0.542965214250654,0.142714724430126,3.80454936530739,0.000142062579632096,0.000640497692733649
"Rnaset2b",266.930407724514,-0.834404441934544,0.219341767057403,-3.80412929615989,0.000142303841875394,0.000641405419721192
"Gpt",11.0974491379275,-1.72865321209676,0.454451662633991,-3.80382195562345,0.000142480604030101,0.000642021998075606
"Oga",197.573343500031,-0.53194850999944,0.139892129160186,-3.8025621111987,0.000143207347471747,0.000645115768307949
"Helz",122.568065219565,-0.629474904764363,0.165557973415536,-3.80214188285837,0.000143450532333414,0.000646030095711794
"Gstm1",511.073919625027,-1.07723874711713,0.283360918417012,-3.80164898227706,0.000143736267992793,0.000646954163361228
"St8sia4",43.2040221805463,1.52475170752377,0.40107543884042,3.80165814175034,0.00014373095333992,0.000646954163361228
"Pira13",6.49258791691576,-2.02563475640041,0.532886279065364,-3.80125147893318,0.000143967091973864,0.000647811586965869
"Kansl3",158.587926589898,0.553925487429027,0.145728331599899,3.80108302447216,0.00014406501611969,0.000647889255024271
"Rab44",156.268486502289,-1.33654598700536,0.351621138502939,-3.80109680747816,0.000144057001574531,0.000647889255024271
"St3gal2",37.2584705173994,-1.05255915487674,0.27698369960561,-3.80007616468207,0.00014465162219578,0.000650345272586905
"Snrnp35",35.2302019058207,0.852782692765211,0.224508223879397,3.79844746009533,0.000145605285327277,0.000654449721180016
"Mxra8",8.29040662965874,1.67402697149795,0.441050517693329,3.79554473771627,0.000147319625036447,0.000661969917926011
"Camk2d",182.432868822405,0.564379431245706,0.148727052847469,3.79473283737103,0.000147802521703639,0.00066395405722798
"Ewsr1",638.765366606369,0.360560542378265,0.0950277879805041,3.7942642888019,0.000148081879711629,0.000665023012493039
"Igsf6",191.427061368952,-1.00161526866228,0.264030727882446,-3.79355568458013,0.000148505308294045,0.000666738197997636
"Mrpl46",147.167290935548,0.451803922203095,0.119142816348866,3.79212054951055,0.000149366372293243,0.000670416709840364
"Odad1",6.00551491494508,-2.29506685639479,0.605445622086349,-3.79070683257408,0.000150219179745418,0.000674056118276646
"Hsd17b10",190.205631932894,-0.349303916335083,0.0921941290984317,-3.78878698406215,0.000151384646257925,0.000679096050680623
"Gp2",4.24400708518554,-3.49007910790597,0.921654405678533,-3.78675465163815,0.000152627669424424,0.000684480983147387
"Mpdu1",213.561404942468,-0.516538787170445,0.136426040466362,-3.78621841845366,0.000152957240836228,0.000685767545853522
"Secisbp2l",50.5695365519012,0.840564115682434,0.222039141011687,3.78565739289268,0.00015330276675416,0.000687124900987397
