"","baseMean","lgFC_cDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Gm44044",0.888868084139542,3.73896133724183,1.54741885345464,2.41625680654888,0.0156809973810996,0.0327382156461321
"Brix1",13.5619695487157,1.13770607291867,0.470968070955807,2.41567559051243,0.015706047658529,0.0327863744871793
"Plcd1",14.6801052808396,-1.15589436858223,0.478542890006611,-2.41544570553804,0.0157159653592107,0.0328029359025162
"Bicral",37.7322092863996,0.56825679708059,0.23530241622275,2.41500621286714,0.0157349412925565,0.0328383974236098
"Gal",3.22343317383318,-1.96372942085043,0.813392436420695,-2.4142459813024,0.0157678133259234,0.0329028471181991
"Arhgap19",24.5643743153615,-1.24283174248107,0.514840241440079,-2.41401437270074,0.0157778399632835,0.0329196148552456
"Ulk4",2.93433991362133,-2.26204000278311,0.937439513125452,-2.41299835467933,0.0158218909933746,0.0330073594692065
"Gm9320",4.9432374012255,1.75751316849257,0.72845694663484,2.41265208137767,0.0158369289020422,0.0330303955515911
"Klhl3",4.34228093888204,-1.71822333196372,0.712170696809538,-2.41265659997133,0.0158367325882713,0.0330303955515911
"Inafm2",27.1062404280137,-0.822829570371285,0.341202022653005,-2.41156123276586,0.0158843843265476,0.0331251924912728
"Atp5mg",54.9873149889005,-0.504637164493786,0.20927699013003,-2.41133611573943,0.0158941931927154,0.0331414675312351
"F930017D23Rik",2.42381175489662,4.22001375312782,1.75059963184307,2.410610442483,0.0159258487123735,0.0332032858463646
"Ccdc174",59.2972943549105,0.665584946658579,0.276114497717753,2.41053965713509,0.0159289394959453,0.0332055423889124
"Trim2",3.73495975539361,-1.91916678513947,0.79621130659184,-2.41037369006276,0.0159361883788469,0.0332164652631714
"Mamdc4",2.11187613851217,2.65596096507057,1.10205726128227,2.4100026907679,0.0159524028687397,0.033246070418363
"Smim40",6.29925045630044,1.15065527129128,0.477514161279458,2.40967779512172,0.015966614314968,0.0332714941352868
"Banp",69.2187322552134,0.738231437924002,0.30642843561664,2.40914795142437,0.015989814391072,0.0333156397388271
"Dpysl3",2.61840643308471,2.52985645340853,1.05024233595105,2.4088311495438,0.0160037002355219,0.0333403699589067
"Pdgfrb",15.6722800539607,1.1216558587961,0.465977911951527,2.40710091621848,0.0160797258705683,0.03349453292404
"Gabrr2",0.844004597652308,3.67802622482134,1.52814023705477,2.4068643280476,0.0160901460779763,0.0335120162644472
"Zmym2",9.91359090810188,1.10094141850309,0.457628742974628,2.40575233834061,0.0161392017204935,0.0336099536522129
"Haus3",13.74684786897,0.886917991599572,0.368691006995285,2.40558618130579,0.0161465430480563,0.0336210070797878
"Sh3bgr",1.23396478399708,3.93678282422922,1.63665327634588,2.40538596728244,0.0161553930169098,0.0336351986838648
"Stfa2l1",3.11380878917665,4.16253625406159,1.73063355693215,2.40520948954695,0.0161631973163828,0.0336472099259326
"Cep95",24.2672588182763,0.893667111105925,0.371576425687373,2.40506945361979,0.0161693924229968,0.0336558686805244
"Vps28",582.656057570877,0.367049941475684,0.152618762397177,2.40501191144814,0.0161719386595428,0.0336569312510348
"Arhgef7",124.752977198849,-0.481654684026472,0.200301523502718,-2.4046481304968,0.0161880440956805,0.0336862093182989
"Ccr1",16.460434234782,-2.66937735938519,1.11033272693087,-2.40412382220216,0.0162112812528672,0.0337303187709102
"Urm1",102.561516265916,-0.404834593680742,0.168407051281793,-2.40390524386855,0.0162209772213216,0.0337462459292952
"Gm45418",2.58956577722578,1.75643944989536,0.730734490188942,2.40366299042653,0.0162317293535024,0.0337643660545365
"Usp19",254.580106695079,0.304742064990865,0.126836381169952,2.40263922842872,0.016277237009846,0.0338547690884117
"Rpl10a-ps2",1.64302480838923,4.22908525739478,1.76026858752584,2.40252271009336,0.0162824235126622,0.0338612965955778
"Gm28530",12.3198546730419,1.17071165995066,0.487298207839637,2.40245426951361,0.016285470639409,0.0338633739254621
"Mkks",4.93027119762297,-1.69780898855184,0.707049382450788,-2.40125941793042,0.0163387488819664,0.033969886225547
"Gm47813",0.832107097144723,4.04815738297349,1.6862680038363,2.40066073350371,0.0163655016702195,0.0340212296131948
"Acot2",23.5942964732976,0.755762306842804,0.314928219771564,2.39979226819052,0.0164043782814242,0.0340974155155592
"Zfp516",72.9986380467219,-0.570627543237611,0.237786250779599,-2.39974994923705,0.0164062747490639,0.0340974155155592
"Gm15247",0.537739701025464,4.3192233272544,1.80009964858753,2.39943568159882,0.0164203642626158,0.0341224085412051
"H3c1",2.7498937248687,3.55203331769962,1.48053827067302,2.39914994975777,0.0164331836595339,0.0341318876184766
"Hoxa5",1.32144053522374,3.40913613888479,1.42095679817809,2.39918352426751,0.0164316768790091,0.0341318876184766
"Lrwd1",49.9122905312527,0.763790430500887,0.31835683838948,2.39916451729069,0.0164325298726121,0.0341318876184766
"Oprd1",0.674845395766065,4.66730022912952,1.94532495257798,2.39923937794779,0.0164291705070481,0.0341318876184766
"Fkbpl",36.6690430355095,-0.77788237638665,0.32427763381607,-2.39881599983508,0.0164481775087154,0.0341587386950875
"Gm16310",0.851817988530589,3.73907162605977,1.55947886210076,2.39764174874605,0.0165009950790017,0.0342641235419662
"Gm50151",0.904979926798363,-3.78555810061453,1.57899210077673,-2.39745220938873,0.01650953446911,0.0342775503425588
"Atoh8",1.12526639644878,3.37383009061852,1.40760431650681,2.39685972190766,0.0165362530730286,0.0343240385910097
"Cyrib",502.261282463674,0.622633664224651,0.25977244473702,2.3968426091342,0.0165370253485211,0.0343240385910097
"Gm43792",1.96651342417551,-3.16746021012724,1.32152742612619,-2.39681761233822,0.0165381534758352,0.0343240385910097
"Atp5po",473.59410893742,-0.342589703166012,0.143015397993978,-2.39547424942618,0.016598880130788,0.0344414263557127
"Stk16",103.66062022208,-0.349432500617504,0.145871141573827,-2.39548752993512,0.0165982788289428,0.0344414263557127
"9430081H08Rik",2.77859257376798,1.72291416165765,0.719254441936155,2.39541678327318,0.0166014822473294,0.0344425029483119
"Lsm8",152.633682440135,0.402668908254257,0.168228691507647,2.39358045673174,0.0166848215202773,0.0346110607521636
"Wscd2",0.905366787853464,3.96800142096474,1.6582666995343,2.39286082394292,0.0167175811612328,0.0346746668346081
"Nthl1",8.0463381842854,-1.40028376113348,0.58524019248386,-2.39266506148601,0.0167265025656007,0.0346888192319465
"Arnt2",2.42725236961491,-2.25633151054341,0.94312873338781,-2.39238974560604,0.016739056499403,0.034710500577528
"Uros",29.7374275840163,0.741934133633946,0.310134028418127,2.39230160398156,0.0167430773546378,0.0347144843120424
"F11r",16.2453653517964,1.45227284440523,0.607172253875201,2.39186299297487,0.0167630985755084,0.0347516374606747
"Hmmr",6.68373086900798,1.55989434570904,0.652217684143677,2.39167747767693,0.0167715730917597,0.0347648467811012
"Rbbp5",45.0210496823358,0.512095639501959,0.214122905442398,2.39159672545972,0.0167752631050335,0.0347681365068972
"Igkv16-104",0.616443171000834,4.5848359822066,1.91714052569553,2.39149708681018,0.0167798171256015,0.0347732159109512
"Rpl27a",530.32301316473,0.529365622247408,0.221369287138579,2.39132369756434,0.0167877445315577,0.0347852839128016
"Mbnl1",199.715846885693,-0.581217550953963,0.243073217916728,-2.39112130877815,0.0167970019632696,0.0348001044434506
"Rcc1l",34.2758849757816,0.649057409361544,0.271478243652693,2.3908266114757,0.0168104896767915,0.0348236844789367
"Xpo7",52.9163251940583,1.16195764270839,0.486035641246038,2.39068402417877,0.0168170190279728,0.0348328458518509
"Zfp7",15.8291151760866,1.15457317620172,0.483058733266919,2.39013001254186,0.0168424094379484,0.0348810666713768
"Rint1",17.708215558121,0.729558829531197,0.305271877931913,2.38986582869555,0.0168545288549716,0.0349017942834726
"Gm14719",3.64418058000701,2.00816809562369,0.840398107009879,2.3895438112881,0.0168693117342976,0.0349280314218086
"Bckdha",64.1872651307897,-0.615387510802355,0.257597162538222,-2.38895298666594,0.0168964643663246,0.0349788582843189
"Mtif2",34.3311620244997,-0.69258742655547,0.289916831859731,-2.38891761514061,0.0168980911580992,0.0349788582843189
"Fam32a",229.8248622379,-0.291405134137612,0.121990779222415,-2.38874721511795,0.0169059300481301,0.0349907037413288
"Batf2",124.382793238609,0.990210581008716,0.414849430891996,2.3869156066566,0.0169903910305814,0.0351611133944927
"Gm11696",8.7494277559002,1.06007997048295,0.444152401080562,2.38674826006551,0.0169981263159095,0.0351727186959864
"Hdac2",59.7230804358992,0.476563973983518,0.199695070956259,2.3864583722645,0.0170115331545691,0.0351960552677376
"Alg1",110.184573413142,-0.654516130720979,0.27428962453055,-2.38622270835505,0.0170224390635269,0.0352142123420032
"Mrpl13",131.634391267508,-0.638444952222929,0.267562814587499,-2.38614978395715,0.0170258150565393,0.0352167897322363
"Inpp5b",90.5673046909559,0.666702491777831,0.279545642568544,2.38495039898308,0.0170814242474557,0.0353273939308463
"Mtg2",37.5477445969481,0.695356316271524,0.291574367076461,2.38483349288786,0.0170868530840766,0.0353342016308991
"Raly",150.141039573599,0.593603760344491,0.248959089081233,2.38434259434008,0.0171096657546456,0.0353769514659274
"Paxx",26.8780166766459,0.846387124956819,0.355003117764495,2.38416814558317,0.0171177790397996,0.0353893010960368
"Ube2q2",14.2262885643101,-0.891395334268126,0.373899261208499,-2.38405214117568,0.0171231760560145,0.0353960327249423
"Gm12969",1.95071242972451,-3.76397162915528,1.57891037548061,-2.38390455063641,0.0171300447507115,0.0354058044584964
"Syt6",0.955144381772276,4.35938717074675,1.82878436743023,2.38376226764911,0.0171366687263068,0.0354150680065038
"Tubb5",590.827040627318,0.377469791806947,0.158366436425242,2.38352140975992,0.0171478869720751,0.0354338226858291
"Sprtn",49.2089936629124,0.436168603292931,0.183003884669503,2.38338439689755,0.0171542713853058,0.0354425854552937
"Trat1",0.932537548390012,4.26897160922281,1.79119397158432,2.38331061679874,0.0171577101936874,0.0354452608562081
"Fam72a",2.73075057089802,1.95537051872771,0.820504361671124,2.38313238791955,0.0171660197386649,0.0354579965441463
"Hmg20a",46.4234763562524,-0.496631216074294,0.208407490464951,-2.38298160477018,0.0171730524410224,0.0354680919434633
"Gm18541",1.72453689163795,3.84431386678236,1.61346256464912,2.3826483185982,0.0171886062661055,0.0354916210521931
"Tmem11",131.562994102753,0.353237736268411,0.14825442457496,2.3826454912299,0.0171887382667943,0.0354916210521931
"Gm14029",2.29866882269945,2.75732275640832,1.15740285068133,2.38233624082156,0.0172031815378375,0.0355170080375958
"1700056E22Rik",3.24990683539233,2.14597342390917,0.90094887494929,2.38190366132591,0.0172234026470159,0.0355543158900129
"Lemd2",163.260089293854,-0.299840880941703,0.125925409442882,-2.38109911469223,0.0172610669687626,0.0356276180018167
"Kmt5c",70.7550507946283,-0.875095520904006,0.367591718608773,-2.38061816032196,0.0172836170161584,0.0356697091659153
"Gm37634",0.719798886392774,4.64862992925325,1.95276970185002,2.38053157259108,0.0172876795156854,0.0356736402187752
"Armcx6",2.13779660760258,2.81662124859016,1.18332536051307,2.38025934589023,0.0173004572298011,0.0356955521502934
"Tmppe",35.8204775724674,-1.0785696783681,0.453183020476083,-2.37998695810587,0.0173132507944311,0.0357174913132429
"Zfp623",12.2435942485575,-0.946959614053409,0.397893455026787,-2.37993262289187,0.0173158038141722,0.0357183012426337
"Gm38014",3.8449486756527,2.00979722489497,0.844498932607645,2.37986946731729,0.0173187716864046,0.0357199666032095
"Fermt2",2.95222074208127,2.33990851681892,0.983341953921523,2.37954712243027,0.0173339266018813,0.0357423058753933
"Gm20627",3.11829669162684,2.02146196457677,0.849503790228687,2.37957968855276,0.0173323949907508,0.0357423058753933
"Ghrl",0.784271071829668,4.42192996346523,1.85838726465335,2.37944482701245,0.0173387384102944,0.0357477693150513
"Aurkb",25.5500334177115,0.838671440030766,0.352574369230629,2.37870790738667,0.0173734365266792,0.0358148411590508
"Nme9",1.88938405869514,3.45287806567808,1.45210644111453,2.3778408854298,0.0174143385095352,0.0358946837773526
"Gm15050",3.66991022713945,-1.82391992796852,0.767666819366271,-2.37592648523511,0.0175049499943399,0.0360769556540043
"Igf2bp1",5.59091150702978,-1.9221463772218,0.809181980242685,-2.37541915681973,0.0175290317993577,0.0361194387722079
"Pold4",218.513094345377,-0.581533151643411,0.244814812264616,-2.37540019030728,0.0175299326624446,0.0361194387722079
"Lman2",490.112254389405,-0.314482220061429,0.1324575839364,-2.37421075272239,0.017586509194076,0.0362314961377768
"Nelfe",122.04446444843,-0.336143923691916,0.141607116343016,-2.37377846800913,0.0176071107768815,0.0362694196952631
"6820402A03Rik",0.722499534556836,3.85251760993911,1.62314378576785,2.37349127275045,0.0176208094605088,0.0362931160845388
"Eps15",69.9449901493492,0.530974595893968,0.223727247720459,2.37331215265029,0.0176293578879416,0.0363062000450099
"Meis1",5.28584739200007,1.2324523808248,0.519443975627064,2.37263774084011,0.0176615765098282,0.0363680214767704
"Cpxm1",1.22720880159609,3.01666201626969,1.27156743949371,2.37239640035988,0.0176731185813273,0.0363872564763493
"Tmub2",84.4444782702419,-0.530150785932417,0.223476536925701,-2.37228835396119,0.0176782880257694,0.0363933676914514
"Purb",22.7013509091033,0.806763559916972,0.340093199784015,2.37218374383648,0.017683294325448,0.0363991415690529
"Zfp689",8.0488593297262,0.996372735701531,0.420090269309882,2.37180627234798,0.0177013692131347,0.0364318109300082
"Rabgef1",90.8099576308657,0.55430606560747,0.233759773052086,2.37126370534233,0.0177273779156184,0.0364807989891609
"Xlr4a",3.10887716870482,1.74226142225064,0.735153803373883,2.36992778144489,0.0177915600756576,0.0366083214350773
"Gm28177",2.62474773707337,2.93127203648042,1.23695467439717,2.36974894646724,0.0178001673283648,0.0366214741712114
"Lrrc75aos2",0.603618814866168,4.15472439056074,1.75352845456303,2.36935099612973,0.0178193336060058,0.0366531871194054
"Mccc1",31.7972647839735,-0.572945791416664,0.241816942665414,-2.3693368425777,0.0178200156091321,0.0366531871194054
"Lnpk",55.5231965126564,0.650530061084558,0.274605490815949,2.3689623217351,0.0178380705839299,0.0366857595427432
"Adamts14",1.71561463791672,2.31206997557168,0.976050790042609,2.3688008853215,0.0178458580845824,0.0366946292412044
"Zfp952",25.4630836555217,0.668285395496559,0.282122080338269,2.36878090043599,0.0178468223388692,0.0366946292412044
"Ldhd",2.46174737319523,-2.16811405075606,0.915427379402429,-2.36841730926965,0.017864373285368,0.0367229116902243
"Qars",236.782418703559,-0.369667337822348,0.156082894332025,-2.3684039138586,0.017865020185355,0.0367229116902243
"Mycn",0.710062357978838,4.01582242209474,1.69584156602939,2.36804103787673,0.0178825522409425,0.0367543804325588
"Pxdn",1.10043536478017,3.76025996634542,1.58809287040992,2.36778341897273,0.0178950080346908,0.0367754093023672
"Otud3",14.4397260289056,-0.918268106333057,0.387893075599035,-2.3673227600543,0.0179172996980495,0.0368166437867079
"Nadsyn1",23.565986791665,-0.904062185864827,0.381971234107835,-2.36683316736254,0.0179410181534575,0.0368607994446517
"Slc10a7",26.9386367934998,-0.653153303549087,0.276120224275563,-2.36546709051363,0.0180073436300358,0.0369924716992273
"Odf2l",29.8193025322704,-0.673585855504612,0.284786830119314,-2.36522824887094,0.0180189618506507,0.0370117401263272
"Cyp2u1",1.00544864881093,-3.15676326732833,1.33475534732626,-2.36505009974439,0.0180276320170718,0.0370203502842191
"Gm19510",1.00443557352473,3.71674143415204,1.57150216942391,2.36508832534069,0.0180257713448931,0.0370203502842191
"Pdxp",5.03220592146996,1.23870664913003,0.523856618921478,2.36459100522638,0.0180499920847584,0.037061664075672
"Col1a2",11.3304291657713,-2.40625645676725,1.01765885940644,-2.36450204754343,0.0180543275515983,0.0370659626736092
"Calhm2",47.7994908700703,-0.818261249548713,0.346068912246104,-2.36444598342544,0.0180570603768448,0.0370669703514248
"Gm43174",0.752629990340783,4.69852808998858,1.98857162184373,2.36276533285347,0.0181391514743844,0.0372308617412783
"Clec4n",172.691319941383,-1.89151572659334,0.800645831033709,-2.36248744860286,0.0181527561236666,0.0372541605005686
"Fam241a",234.987486177567,0.543160267605532,0.229957022347903,2.36200774414178,0.0181762625077216,0.0372977718803725
"Zfp947",1.43033168598655,-2.86939700777429,1.21496062899496,-2.36172015725966,0.0181903675595029,0.0373220832540656
"Ptpn18",343.370254147538,0.678226333539855,0.287182262422969,2.36165816028341,0.0181934095328146,0.0373236927417823
"Txnrd1",1519.13567321557,0.498630170341352,0.211170629770498,2.36126667275306,0.0182126287364442,0.0373584852232794
