"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Cdca3",29.491944597261,1.2779598620354,0.505256890212181,2.52932693604382,0.0114281518739751,0.0358284193852816
"Rfxap",82.8064594109063,-0.385153901569019,0.152272525142712,-2.52937226336825,0.0114266759060603,0.0358284193852816
"Plat",6.56205660915474,2.36477389143595,0.935201812723238,2.52862415284451,0.0114510578664591,0.0358928511990205
"Gm22060",11.4270617271817,-1.88729056477269,0.746797853255699,-2.52717727634722,0.0114983446329538,0.0360336613101776
"Gm12966",10.4757647719424,1.47665345361898,0.584493829966192,2.52637988275154,0.0115244790262689,0.0361019108934655
"Samd11",7.13895243353621,1.53166503712731,0.606271475326786,2.52636830110097,0.0115248590002949,0.0361019108934655
"S1pr3",17.7018156211282,1.77575252608457,0.702979984447282,2.52603568433141,0.0115357763299492,0.0361286865091218
"2310069B03Rik",0.98192947128293,-4.39292707364158,1.73947655626486,-2.52543045654746,0.0115556649924832,0.0361835425088107
"Coro7",115.380933472982,-0.540862217123614,0.214217626188852,-2.52482592934157,0.0115755610024704,0.0362383989822717
"Zmat5",51.8995760409148,-0.60590380544981,0.239998617961997,-2.52461372734136,0.0115825521324785,0.0362528412670432
"Fam110c",4.94195783093848,-2.23581661115923,0.885819107882087,-2.52401036652377,0.0116024507142665,0.0363076690455064
"Smpdl3b",76.1929757922952,-1.18187711882601,0.468327027932352,-2.52361501330374,0.0116155057381119,0.0363410630993749
"Hexa",1783.54491674312,-0.476106676467336,0.188669415436604,-2.52349685488539,0.011619409995621,0.0363458196128925
"Med23",54.6519915422188,-0.647512871180381,0.256705656825041,-2.52239424401035,0.0116558992554342,0.036452480009918
"Ndufa7",532.058357999506,-0.291777392299419,0.115679460398183,-2.5222921277043,0.0116592837801757,0.0364555866514681
"Blmh",102.004665264946,0.362561364977881,0.143820420702797,2.52093105559126,0.0117044782413069,0.03658939414947
"2010016I18Rik",5.85844369759131,1.74305669131468,0.691542025548878,2.52053617411207,0.0117176193498145,0.0366229652741433
"Gm45472",1.15429932969591,4.92877041756518,1.95579307918426,2.52008787126956,0.0117325541091605,0.0366621274745359
"Stard10",22.9451573840453,-1.28635741687301,0.510471396887641,-2.51994024487165,0.0117374758287011,0.0366699910828641
"Chst3",92.7000871316895,0.949466032876484,0.376806670299564,2.51976970609796,0.0117431637041075,0.0366802445877531
"Gm49728",2.75622258615758,2.08071392416077,0.825804177885586,2.51962145491718,0.0117481102213703,0.0366881787044268
"Foxo3",27.8207671183676,-1.14979583904963,0.456441638012825,-2.51904239949583,0.0117674485725972,0.0367410446319511
"Emc1",28.8396096829705,-0.670589079321383,0.266294731176327,-2.51822135706228,0.0117949168096708,0.0368192673382966
"Agbl3",4.50094090169713,-1.72453219807756,0.684920003689705,-2.51785929566578,0.0118070477462885,0.0368420486983043
"Dhx34",42.5540420564866,-0.573410065414825,0.227734501731424,-2.51788842294554,0.0118060714220676,0.0368420486983043
"Pcna",476.616877467468,0.471716786563577,0.187363857046977,2.51765091730208,0.0118140345190246,0.0368563065842131
"Cog7",70.9600509568726,-0.642317037490763,0.25515081376264,-2.51740148510086,0.0118224026178234,0.0368748670849706
"Arfgef2",81.8092294403738,-0.679587531187706,0.26999060820294,-2.51707841139751,0.011833249098578,0.0369011486514463
"Lmf1",46.5920668840179,-0.581168362292101,0.230941926938711,-2.51651300392214,0.0118522526345935,0.0369463699420409
"Nsmf",36.2348408499242,-0.682927898759416,0.271379753252338,-2.51650276254916,0.0118525970999949,0.0369463699420409
"Gfus",146.443515230916,0.395638221724744,0.157225688001827,2.5163713815019,0.0118570168482609,0.0369525917556391
"Elob",806.252701814669,-0.28071606297144,0.11156707977857,-2.51611912338822,0.0118655070808893,0.0369714941662045
"Lamp2",980.69813674754,-0.399512719021859,0.158841800504205,-2.51516110843432,0.0118978000535567,0.0370645401750154
"Trim10",51.7343970552942,3.83648950803614,1.5257303912252,2.51452650487963,0.011919234291155,0.03712372747762
"Slc7a6",37.0793999812352,-0.969863071252496,0.385757297349512,-2.51417945406684,0.0119309706829599,0.0371526917958348
"Cstpp1",14.5522997508787,-0.92251338006011,0.366945203369887,-2.514035805859,0.0119358315040581,0.037154911481973
"Mrtfb",36.4367136609058,-0.665390264999796,0.264680000698448,-2.51394235772986,0.0119389945789181,0.037154911481973
"Zfyve28",3.47824966864622,-2.72524398591928,1.08402549386583,-2.51400359248064,0.0119369217932417,0.037154911481973
"4930426D05Rik",10.849241781746,2.33963951700926,0.930717965489147,2.51380074712498,0.0119437892956573,0.0371622472656309
"Ptgr3",107.24250031973,0.516464922442052,0.205467976818635,2.51360299759963,0.0119504876462163,0.0371714003146618
"Rpl35",652.589694474883,0.560260645715641,0.222894391656259,2.51356995370102,0.0119516072637067,0.0371714003146618
"Atf6",59.7849254616836,-0.93826562023266,0.373331811133133,-2.51322172998022,0.0119634116890992,0.0372005251095261
"Lnx2",35.6594320680048,-0.714727163751299,0.284400451170485,-2.5131013710061,0.0119674941374295,0.0372056312437295
"Stard6",2.45868343978232,-3.11449817898161,1.23943237922184,-2.51284235525378,0.0119762838652751,0.0372253667298643
"Elk4",201.033486323445,0.318386506543872,0.12671781518687,2.51256309994258,0.0119857668358908,0.0372472485079476
"Ppp1r12b",40.6917733016389,-0.972842465950342,0.387225926842036,-2.51233814296531,0.0119934107804058,0.0372634075317029
"Nphp4",2.61896368613807,-3.09679249628615,1.23317549769166,-2.51123420963434,0.0120309846501658,0.037372533002532
"Gm44080",2.21587268376357,3.13168453829787,1.24734051488241,2.51068934339321,0.0120495683441152,0.0374226357658139
"AW554918",9.59225901218085,-1.25261330980468,0.499047286426434,-2.51000925939176,0.0120727995920024,0.0374871492015618
"Chsy3",0.871505388887313,4.8218878360842,1.92116153883681,2.50988151626419,0.0120771676440661,0.0374930763391227
"Strn4",126.564933376909,0.374581022526367,0.14925879637909,2.50960768553299,0.0120865357396474,0.0375145203352329
"Kifbp",86.8030300322574,-0.419108216862623,0.167202584205914,-2.50658934999762,0.0121902243606692,0.0378286506417184
"Pigbos1",58.4736991127825,-0.591353814923798,0.23621359814759,-2.50347067044934,0.012298187306987,0.0381559144652674
"Ccl6",2711.01998383156,0.887974748086879,0.354745492794024,2.50313186812627,0.0123099668792799,0.0381846907510683
"Aak1",66.6375119176331,-0.596337327738457,0.238274070159977,-2.5027369840876,0.0123237089290683,0.0382195415648039
"Dpep3",6.11916325621939,1.26718925109815,0.506342212336752,2.50263402936546,0.0123272940083104,0.0382228847774457
"Rcn2",161.337548102122,0.600689596922455,0.24009008496605,2.50193420943391,0.0123516875621117,0.0382907337478558
"Chn2",7.38530702303935,1.34104471877766,0.536195776891119,2.50103558545926,0.012383073506271,0.0383802274195178
"Ddx20",33.8573678127201,-0.751464007709998,0.300575692542303,-2.50008242966698,0.0124164412453369,0.0384758258590256
"Mansc1",9.05403784909361,-0.981974987907101,0.392804605419423,-2.49990701320465,0.0124225908314565,0.0384870595034315
"Sgf29",49.9659500289655,-0.557463666531855,0.223039907579465,-2.49938978446376,0.0124407390583204,0.0385354546288405
"Nat8f1",6.61838282432571,-1.55875910016237,0.623724627603584,-2.49911424237214,0.0124504167049044,0.0385575976199415
"Dnmt3aos",20.7825819794009,-0.953386468743198,0.381577939680813,-2.49853665424342,0.0124707245129379,0.0386091660987672
"Mfsd4b4",7.62283745714165,-1.25290605272203,0.501463977611394,-2.4984966192187,0.012472133217659,0.0386091660987672
"Yipf1",100.076423347091,-0.395634202566768,0.158371163472701,-2.49814545711136,0.0124844955314021,0.0386395897019399
"Btf3",48.9991935007263,0.530525935390419,0.212406980029143,2.49768597678678,0.0125006874675658,0.0386818512544162
"Zng1",18.0874904405819,0.868641753356401,0.347831701439645,2.49730473030827,0.0125141365818278,0.0387156100500296
"Gpd1",3.0695510544663,-2.7554552646663,1.10347659813786,-2.49706724122305,0.0125225208859528,0.0387336890702448
"Cep128",8.4603283800289,-1.43861431223152,0.576286583214101,-2.4963522562125,0.0125477927214039,0.0388034124867667
"Slc35a1",28.3407734621979,-0.763501860153172,0.305855176909103,-2.49628555536948,0.0125501526283777,0.0388034124867667
"Fstl3",3.60386117370493,-2.57945120045394,1.03335500664145,-2.49619074168666,0.0125535078570765,0.0388059166238824
"Ahctf1",127.464333729599,0.440452290386773,0.176501596622769,2.49545782482714,0.012579470835291,0.0388704119081569
"Tbc1d23",100.113133389321,0.532117993406625,0.213228960024375,2.49552402893958,0.0125771236573094,0.0388704119081569
"Faf2",142.557208418242,0.339620798676856,0.136135339896338,2.49472913451764,0.0126053312097393,0.038942427482003
"Tdrd5",0.849516778212374,-4.11982503081025,1.65189543422852,-2.4939986789989,0.0126313014545313,0.0390147532365852
"Golt1b",55.1352861145526,0.442914770669176,0.177607043469348,2.49379057281371,0.0126387090205244,0.0390297260941695
"Jmy",8.38801513126723,-1.58088916292548,0.633988067031626,-2.49356296298652,0.0126468152239698,0.0390468499199361
"Bpifc",1.57045336813203,2.21442326372847,0.888198055871392,2.49316382657013,0.0126610413683734,0.0390828582106136
"Cds1",30.2129382901473,1.07075114188664,0.42950270995156,2.49300206279816,0.0126668110358075,0.0390848413381748
"D830050J10Rik",24.5597517334707,0.75376223829912,0.302343686502681,2.49306425749504,0.0126645924472334,0.0390848413381748
"Sgsm2",18.4147159920689,-0.890347336232668,0.357171962374689,-2.49276939408434,0.012675113768032,0.0391025464401893
"Ksr1",46.3917496028652,1.10228836731413,0.442219794136473,2.49262557201127,0.0126802484361645,0.0391104729228735
"Abcc3",12.8905551470973,-1.01079731710933,0.405882411395549,-2.49036984291558,0.0127610226567119,0.0393516487508556
"Gm8330",5.85572603295008,-5.0852909684199,2.04359819722955,-2.48840059426256,0.0128319103938359,0.0395622458775373
"Xylb",4.12618803136366,-1.72905792815468,0.695187037379246,-2.48718378678776,0.0128758862104225,0.0396898020954511
"Rab43",40.423054466067,0.734176677763364,0.295253936948992,2.48659403275019,0.01289724804849,0.0397476134520475
"Clca3a1",1.08992805109903,3.94176174522822,1.58542604583233,2.4862476276267,0.0129098100106039,0.0397703991499543
"Gm4617",14.5300679762718,1.67545381980111,0.673888918048024,2.48624628618942,0.0129098586772349,0.0397703991499543
"Gm16301",6.17947529860526,2.16620553582409,0.871517448806869,2.48555612832501,0.0129349187713352,0.0398395498157124
"Ccdc166",10.0448517286169,-1.33302796188549,0.536356712984986,-2.48533845035106,0.0129428317266572,0.0398492438936579
"Gimap9",60.3144796942249,1.35110220244315,0.543631837750461,2.48532574551554,0.0129432937007342,0.0398492438936579
"Pitpnb",134.83155356524,0.360287548308532,0.144978956125558,2.48510237579934,0.0129514182683743,0.0398581596527322
"Tanc2",37.3124382001391,-0.794005854523736,0.319500555449419,-2.48514702394449,0.0129497939325229,0.0398581596527322
"Nhlrc1",4.63655941496263,-1.5023267090842,0.604664035004736,-2.48456435658924,0.0129710060218231,0.0399103850269858
"Zmym5",32.6566069620556,-0.896480445045045,0.360878445379356,-2.48416179055156,0.0129856794447574,0.0399474715122623
"Rrp8",42.6093877297815,-0.590543356333288,0.237860430118291,-2.48273054933771,0.0130379667691046,0.0401002302525256
"Zc3h6",13.5992224429641,-1.19401403924753,0.481178200010506,-2.48143835115859,0.0130853343221462,0.0402377989260673
"Efnb1",9.74097952028315,-1.09804455406806,0.442645537094512,-2.48064074310008,0.0131146478024504,0.0403116774992254
"Plekha1",109.45999606327,-0.468679990655924,0.188930591396625,-2.48069932556352,0.013112492820966,0.0403116774992254
"Vezt",4.13407099337469,1.60530094370629,0.647424164521227,2.47951965909925,0.0131559477557515,0.0404304735908462
"Cnn2",931.745787320481,-0.387229168617182,0.156207898198135,-2.47893463188409,0.0131775453832167,0.0404886853914796
"Cyth1",405.216400569363,-0.327480702287536,0.132167685520608,-2.47776679297659,0.0132207526219672,0.0406132569966779
"Tbl2",3.50768774009126,-2.39347863677967,0.96608051955992,-2.47751464636713,0.0132300978663803,0.0406337776129802
"Orai1",198.538644155901,-0.498946639260444,0.201503049800732,-2.47612450408992,0.0132817252816604,0.0407841256080956
"Rnf103",32.4254596090911,-0.793503889862881,0.320549292663234,-2.47545044716892,0.0133068226123159,0.0408529636623779
"Ciao2b",260.767719839008,0.479576048976988,0.193749597289182,2.47523636532361,0.0133148023422203,0.0408692322346469
"Prss30",4.12591387469922,-2.24021748995454,0.905156634827068,-2.4749500846144,0.0133254798372573,0.0408937732686847
"Sowahc",102.081710868313,0.417794297356605,0.168852456008364,2.4743157857053,0.0133491644351787,0.0409582131170727
"Purb",22.7013509091033,0.83543154136529,0.337720868970207,2.47373383798497,0.0133709269709953,0.0410167309053912
"Zcchc18",12.5755980005164,2.98883476638073,1.20864670432128,2.47287710767318,0.0134030223480661,0.0411069158556863
"Ranbp2",35.2235850790415,0.785929630940188,0.317847044849812,2.47266615711829,0.0134109355512447,0.0411229129956309
"Stac2",132.815577742532,-0.965883157094078,0.390666590388631,-2.4723976425351,0.0134210140759255,0.0411455420473677
"Gm14843",3.6011014554081,1.92686722085775,0.779657897088512,2.47142654240184,0.0134575196052896,0.0412491644355137
"Gm5822",4.37651191948426,2.0778108694042,0.840892935018231,2.47095769612947,0.0134751758298269,0.0412949810455359
"Ndfip1",320.734752838742,-0.362257811618034,0.146624650612895,-2.47064739867264,0.0134868725377639,0.041322519837369
"Vps26b",51.6456262637672,-0.581335273137667,0.235313703675126,-2.47046926744334,0.0134935912730644,0.0413347985833111
"Vps9d1",90.1548886347094,-0.502246143192181,0.203378067729356,-2.469519692067,0.0135294571875188,0.0414363407555067
"Rchy1",104.399339638509,-0.496601005599923,0.20119380006673,-2.46827191213256,0.013576714477904,0.0415727232235637
"Sfxn5",16.0914978651858,-1.60979207504575,0.652249365765075,-2.46806230797557,0.0135846671262644,0.0415887218889613
"Rab5c",524.964395621795,0.51573244816669,0.208985701038895,2.46778820561846,0.013595073127998,0.0416122234309289
"Pex14",91.7756010638578,0.337326629385759,0.136720108685628,2.46727882700417,0.013614429844297,0.0416631066652252
"Leo1",85.5042176191399,0.665317076908082,0.269725308977392,2.46664682461759,0.0136384801837376,0.0417283300985879
"Gtf2h4",47.4020790659199,-0.58932500794781,0.238932376269495,-2.46649289288072,0.0136443436119719,0.0417378938017904
"Ccnd3",171.934755706573,-0.544071445852664,0.220698738697231,-2.46522227115696,0.0136928280939556,0.0418778048386052
"Uri1",74.5489117492989,0.549712305429537,0.223028490419439,2.46476270540916,0.0137104016754953,0.0419231415853593
"Ccdc117",42.968850124624,-0.701286100834931,0.284535936317029,-2.46466618562219,0.0137140950776779,0.041926026379442
"Ppp1r13b",38.0507931981697,-0.811622949116787,0.3293298728574,-2.46446804863105,0.0137216796921527,0.0419408036460624
"Man2c1os",5.60181150094307,-1.44910471879162,0.588032821531503,-2.46432625141143,0.0137271099140664,0.0419489913308992
"Tmem64",4.20360238837036,-1.92900698538883,0.782903876897427,-2.46391293019687,0.0137429491643463,0.0419889785490228
"App",1051.21328485557,0.344640949418019,0.139895606265702,2.46355806745958,0.0137565610509918,0.0420101158634142
"Got2",182.054031120722,-0.341337808838808,0.138557110461673,-2.46351708477081,0.0137581338387792,0.0420101158634142
"Map2k6",1.96350438957347,-3.0338990139296,1.23149579895041,-2.46358860218229,0.0137553893267847,0.0420101158634142
"Fam210a",8.75128955078895,-1.21143064329323,0.491809402291626,-2.46321163777771,0.0137698609450059,0.0420303490946604
"Mmgt1",7.7855145641189,-1.44676391736615,0.587368281014923,-2.46312912039831,0.0137730305704397,0.0420303490946604
"Zfp809",34.5727106118584,-0.796073974056561,0.323193458780059,-2.46315001875798,0.0137722277698686,0.0420303490946604
"Rarb",1.0594455858752,-3.8051405720939,1.54500773141387,-2.46286183216167,0.0137833019661711,0.0420532763210415
"Ift25",23.5842688799222,-0.732523235589403,0.297452607424146,-2.46265528459421,0.0137912438422924,0.0420690883592616
"Ube2t",9.9311410898233,-1.17272700646917,0.476308717948055,-2.46211535140759,0.013812023684354,0.0421240474278178
"1700028E10Rik",3.94852505010426,-2.84292451867972,1.15478515703383,-2.4618644441032,0.0138216894961062,0.0421282443138017
"Lins1",12.7236515019503,-0.971541617574566,0.394619644839894,-2.46196972269016,0.0138176330760191,0.0421282443138017
"Srsf10",43.5198038851168,0.56543164481012,0.229675698537365,2.46186970763967,0.0138214866652705,0.0421282443138017
"Nadsyn1",23.565986791665,-0.935686692169944,0.380134603934785,-2.46146149938633,0.0138372248102127,0.0421587389001804
"Tbc1d24",27.5001972825725,-0.752229828702439,0.305598984735393,-2.46149321914065,0.0138360013135159,0.0421587389001804
"Neurl1a",7.49909242707408,-3.10648988818542,1.26228431355215,-2.4610064902443,0.013854785973167,0.042197589554267
"Nupl2",13.4443102925796,-0.955205144166342,0.388138935579711,-2.46098769436692,0.0138555118266208,0.042197589554267
"Gm10275",25.3828317556865,0.833229092860083,0.338684538606446,2.46019229660879,0.0138862590450282,0.0422827851808468
"Lyst",103.820764213533,-0.426980455497049,0.173644617959597,-2.45893285098187,0.0139350679062297,0.0424178994509359
"Nrip1",42.2975983167725,0.538484909360846,0.218993893615187,2.45890376426233,0.0139361969270457,0.0424178994509359
"Cox6a2",23.3470068482719,1.02110226118016,0.415355263695966,2.45838286023887,0.0139564298483379,0.0424710038857803
"H2-T-ps",19.7467037818884,-1.29191290151966,0.525557292990625,-2.4581770983867,0.0139644291789969,0.0424868663466347
"Tmem129",56.0489662329596,-0.612959274482173,0.249371052782997,-2.45802095969643,0.0139705020282044,0.0424968623148453
"Zc3h4",125.496956618473,0.444166915615849,0.180771747898434,2.45705936231475,0.0140079537565982,0.0426022866493309
"Klrg1",1.33240995754662,3.68848057256443,1.5014586289522,2.45659820486593,0.0140259460654093,0.0426484989455984
"Cul5",50.5591691801313,0.496020738348195,0.201929654684407,2.45640363780852,0.0140335433214807,0.0426630910227905
"Coq4",19.0855619710597,-0.925025236725428,0.376811647379311,-2.45487432025759,0.0140933851332203,0.0428288804802535
"Smad6",13.2845929294568,-1.14562228384642,0.466673987399157,-2.4548663837707,0.0140936962724276,0.0428288804802535
"Poldip2",88.5579764809102,-0.472797305360201,0.192606384433443,-2.45473329843633,0.0140989146057051,0.0428362000953727
"Dennd4a",136.058165977234,-0.773610733872891,0.315222641491631,-2.45417248650722,0.0141209230193708,0.0428945192973354
"Smg9",102.929728553197,0.442480583731902,0.180307111845988,2.4540384414224,0.0141261879503403,0.0429019644404159
"C430042M11Rik",1.89395975993238,-2.98345581694788,1.21588228694137,-2.45373737983547,0.0141380191558896,0.0429293447621375
"Gsr",439.839210607311,0.550425965408391,0.224372153624196,2.45318305555112,0.0141598260258952,0.0429784406909812
"Zfp429",9.23641163682362,1.14190288966609,0.4654751418684,2.45319843522155,0.0141592205964424,0.0429784406909812
"Mast4",14.9337927132305,-1.27487692604552,0.519733281481079,-2.45294456112665,0.0141692174182977,0.0429983855014665
"Gm49797",39.5942708866704,-0.573531532499156,0.233940049888787,-2.45161755232509,0.0142215725778701,0.0431486757258124
"Camk2n2",5.5459096070462,-1.74467590163629,0.711820271884833,-2.45100620275474,0.0142457498419003,0.0432134305789119
"Pif1",1.98359834552,3.39799219108433,1.38645665798379,2.45084631496938,0.0142520789613384,0.0432240294100985
"Npepps",661.811842893909,0.404868821311109,0.16520914200026,2.45064417385857,0.0142600842191421,0.0432397064449167
"Gm9706",1.67259621120687,3.9721667044193,1.62101280775229,2.45042277607117,0.0142688566375553,0.0432577029819385
"Ncapd3",39.6400350978861,-0.677122685255893,0.276463657805857,-2.44922855549931,0.0143162572456987,0.0433927749439208
"Aplp1",4.38889538985804,-1.57171410930637,0.641793812774436,-2.44893932914676,0.0143277579950572,0.0434122903437499
"Maco1",50.8393971853823,0.536610104544853,0.219120818370219,2.44892342286809,0.0143283907260757,0.0434122903437499
"Ggta1",316.946362498125,-0.575515639032583,0.235049047097925,-2.44849169200339,0.0143455738327481,0.0434557160051812
"Cmtm8",9.21052897179421,-1.31659669409562,0.537963074752522,-2.44737372486261,0.0143901539918582,0.0435734434478391
"Mettl22",26.655273407587,-0.724822824560365,0.296157685985823,-2.44742196086399,0.0143882280093986,0.0435734434478391
"1700030K09Rik",18.7652239365978,-0.797884438340326,0.326148396119627,-2.44638467591198,0.0144296952155497,0.0436758255422415
