"","baseMean","lgFC_MoDC_Naive_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Smarcd1",54.0935859007267,-0.751885174070398,0.312512184781323,-2.40593874634527,0.0161309691350644,0.0422898528407165
"Gm5086",1.22310935447479,4.89686926666617,2.03547680411825,2.4057602900503,0.0161388504631367,0.0423028165523922
"Tecpr2",18.6641533598913,0.955122277411929,0.397105521995388,2.40521026404418,0.0161631630588849,0.0423588370067847
"Gm15513",4.00535612085602,1.70155692614912,0.707471927700011,2.40512288831144,0.0161670282576434,0.0423612602909441
"Tnks",17.6047486966142,1.00118772238037,0.416303861895111,2.40494459461108,0.016174917871537,0.0423742256514569
"Pou2af2",1.45916760641916,-3.58224455462931,1.49020064831891,-2.40386726355973,0.0162226625185141,0.0424915774984936
"Dcun1d5",184.95629446307,-0.413339311601287,0.171990435619403,-2.4032691708274,0.0162492219373695,0.0425534068768852
"Bcas1",1.77952646340812,-3.60932096251375,1.5019041791154,-2.40316327279919,0.0162539285157158,0.0425579960373323
"Fam53a",59.1821130702514,-0.566471722679847,0.235737869909591,-2.40297294150107,0.0162623906948285,0.0425646802960937
"Gng4",4.43127349732893,-3.25449974123861,1.35435549292205,-2.40298781098968,0.0162617294541074,0.0425646802960937
"Sowahc",76.2076139994822,0.661298229182326,0.275344199793785,2.40171476166048,0.0163184271439424,0.0427035897249108
"Fchsd1",9.04364398365718,-1.57557786178495,0.656153584382091,-2.40123333818056,0.0163399134796706,0.0427442879223052
"Ormdl2",45.9453344552049,0.672790048822904,0.280181256481592,2.40126715566752,0.0163384033654244,0.0427442879223052
"Nxpe4",2.39598780613781,-2.61903257893088,1.09093275984385,-2.40072777657328,0.0163625038739635,0.042795611984081
"Asap1",236.114809487928,0.568696455968578,0.236903564159121,2.40053989051258,0.016370906320955,0.0428098160209979
"Acsl5",49.2602693570694,0.769282634568636,0.320476504905179,2.40043380027577,0.0163756524536873,0.0428144553988784
"Hspa14",88.1908266301639,-0.570836646768541,0.237824176631665,-2.40024649660676,0.0163840347628958,0.0428285982206999
"Zbtb40",29.7825970444773,-0.881124761325361,0.367119995909194,-2.40010016110183,0.0163905862666998,0.042837950972075
"Carmil3",2.17698065939424,-3.39352096885129,1.41396500966168,-2.40000349772676,0.0163949151899541,0.042841492513419
"Itfg2",26.7104323104115,-0.973154296711574,0.405495349919166,-2.39991481260036,0.0163988877028533,0.0428441016045166
"Ssna1",73.8910228544061,0.635684349392509,0.264885792031699,2.39984313434386,0.016402099037247,0.0428447214380019
"Slc25a27",2.93917166448116,-2.74716553518895,1.14482136289074,-2.39964559034102,0.0164109522774047,0.042860075871699
"Wdr12",12.8578034324829,-1.18217293952045,0.492772337279805,-2.39902455979219,0.0164388120720189,0.0429172755907039
"Zhx2",35.9196569716756,-0.889440447510093,0.370750767854332,-2.39902523373749,0.0164387818159326,0.0429172755907039
"Ddx21",116.26011717833,-0.844635125169089,0.352096956489083,-2.39887084964132,0.016445714010413,0.0429275151357147
"Tial1",143.130572176205,-0.571204598701673,0.238170756782061,-2.39829862582314,0.0164714305550645,0.0429868530029456
"Hoxa7",3.50213150403319,-2.94070889117938,1.2262019865241,-2.39822551545147,0.0164747187817191,0.0429876469424823
"Mir692-1",1950.42145953272,3.44011282005421,1.43525992609696,2.39685701349529,0.0165363752977748,0.0431329028679602
"Rusf1",12.5329216558393,1.25880016157246,0.52517472237785,2.39691688867459,0.016533673446568,0.0431329028679602
"Gm26569",1.98030575719616,3.65430345977966,1.52504660946198,2.3961913276007,0.0165664403251331,0.0432035009637703
"Fancc",23.8333007694508,-1.09222767446907,0.455931546255744,-2.39559574992955,0.016593379663288,0.0432659235166202
"Endov",25.1388781055494,-1.12221064569116,0.468483321164525,-2.39541216302352,0.0166016914717416,0.0432797624578192
"Mical1",119.951952844549,0.561660514550887,0.234642614111694,2.39368503746522,0.0166800654149355,0.0434762117545796
"Phf7",9.74316356157622,-1.24663095712585,0.520995735353101,-2.3927853387916,0.0167210207209183,0.0435706741991844
"Zrsr2-ps1",3.57429234745692,-2.58603068168207,1.08077490376502,-2.39275604260731,0.0167223557994787,0.0435706741991844
"Oas1c",31.4488646327711,-0.971653049265428,0.406129332231922,-2.39247198404906,0.0167353057007304,0.0435965305469659
"Mrps33",8.34245594103468,1.40364819398999,0.586754725268035,2.39222307642906,0.0167466603482185,0.0436182225594714
"Cdh5",10.2812743672208,-2.05711342570025,0.859988942881703,-2.39202310997994,0.0167557873003317,0.0436341055402346
"Dbf4",39.6645208602219,-0.857391678372969,0.358601985390648,-2.39092842009494,0.0168058290228434,0.0437565105554098
"Afg1l",9.61471045123093,1.19419341589733,0.499483893762081,2.39085470184582,0.01680920362623,0.0437573884061202
"Capn15",78.3240181318632,0.664595766608614,0.278253811547431,2.3884516187313,0.0169195359007849,0.0440326023928914
"Zfp523",31.3106281387931,-0.915973306678709,0.383506124945247,-2.38841897716622,0.0169210389314901,0.0440326023928914
"Gm10120",5.49603959055646,3.0922329977055,1.29472936747652,2.38832382688004,0.0169254209403963,0.0440360509422699
"Add2",3.54680796621984,-3.88707227589629,1.62813691877752,-2.38743574392679,0.0169663683692778,0.0441346158771787
"Stk16",79.9094447799643,-0.489853052475951,0.205305056644904,-2.3859765584011,0.0170338367893706,0.0443021218248191
"Cdiptos",2.68978853703715,2.27462190052838,0.953474646212641,2.38561340835182,0.017050664314219,0.044337882691451
"Nsdhl",30.5058196938712,0.933942426881796,0.391524710786147,2.38539842097456,0.0170606331991762,0.0443557989293146
"Gm42979",7.37556600868056,-1.87227341629915,0.785221764987827,-2.38438807962509,0.0171075508737752,0.044469754220066
"Smim5",2.50377285621837,-3.8268631176788,1.60562277785449,-2.38341357039817,0.0171529118076908,0.0445796224971304
"Gm44432",7.55496222910745,-1.62652408258343,0.682699087430551,-2.38249048889916,0.0171959761854908,0.044675425235019
"Raver1",22.6737357631695,-1.41766966619672,0.595034443657918,-2.38250017508522,0.0171955238054273,0.044675425235019
"Cdc25a",41.3884029870434,-0.910459971373348,0.382187879169387,-2.38223141286443,0.0172080798517014,0.0446988096544555
"Hmgn5",36.9246287436889,-0.789770301756812,0.331789966126757,-2.38033208471135,0.0172970422211203,0.0449217938052025
"Wdr13",39.0672146006572,0.64231570885525,0.270050231401496,2.37850456754577,0.0173830215663119,0.0451369518176441
"Zmym2",8.76013049352012,-1.41082742606645,0.593211120091481,-2.37828890639961,0.0173931924748915,0.0451552227055841
"Zkscan14",17.214883906262,-0.973114119474649,0.409319768420045,-2.37739340865657,0.0174354813570683,0.0452568548522389
"Gtf2h3",20.0432655779323,-0.915597628227463,0.385169404760525,-2.3771296912763,0.0174479522881519,0.0452810665939679
"Cavin1",6.32882754254015,1.55869354286508,0.655795435309127,2.37679840227975,0.017463629696614,0.045313589591034
"Ntrk3",1.756058387739,-3.43812987219076,1.44668451712953,-2.37655814483492,0.0174750069936962,0.0453349452100103
"Rabepk",72.4064457864039,-0.629358508180569,0.264854819224249,-2.37623959429524,0.017490101849584,0.0453659357661337
"Septin3",1.97505694888499,-4.38894358379467,1.84707213362455,-2.37616252440675,0.0174937556051624,0.0453672445090854
"Dctn5",109.95068027714,0.48843245837939,0.20556722538512,2.37602301370919,0.0175003712780301,0.0453762326550219
"Gm42571",2.33969252837943,-3.93890792394153,1.65805089384156,-2.3756254639539,0.0175192353350759,0.0454169703503874
"A430093F15Rik",4.39184154330706,-2.09540779426509,0.882136991948247,-2.375376855739,0.0175310410532163,0.0454393985988907
"Olr1",228.51459829696,1.11112424527047,0.4677956611131,2.37523418371731,0.0175378193030818,0.0454487902284937
"Tbc1d1",102.43037284898,-0.652751736078086,0.274924921595129,-2.37429088745678,0.0175826925002085,0.045556882762231
"Kctd21",10.0504939157732,1.17343959005216,0.494270472485523,2.37408393860009,0.0175925506392553,0.0455742284677418
"Gm42809",1.63636027978178,-3.77326453956755,1.59003456608409,-2.3730707621409,0.0176408838931502,0.0456836179447115
"Vwa5a",334.259774485625,0.687786625074457,0.289830402606027,2.37306583053463,0.0176411194381806,0.0456836179447115
"Ezh1",100.302059805512,-0.466418666794911,0.196584316695061,-2.37261382106292,0.0176627201744801,0.0457276110090104
"Gm11956",2.40594081532549,-3.16660492787946,1.33466869128106,-2.37257751572792,0.0176644561477956,0.0457276110090104
"Psmd13",170.659093602131,0.483396452747023,0.203764221699356,2.37233233938512,0.0176761833977005,0.0457497481184466
"Rtraf",159.795430048203,0.692014215329545,0.291756276538149,2.37189144151646,0.0176972895490834,0.0457961475200459
"Map1a",1.75773128104142,4.75349566867362,2.00426553250269,2.3716895748529,0.0177069604449192,0.0458129439959603
"Gm6627",4.50100555864586,-2.75732212980392,1.1630894074584,-2.37068802460275,0.0177550105829144,0.0459290146269464
"Nek1",9.97862368102895,-1.47089467157501,0.620504090423696,-2.37048344124637,0.0177648396674472,0.0459461903499541
"Mospd3",49.6773238266571,0.812037866898636,0.342630977580478,2.37000715064621,0.0177877412377873,0.0459971639331472
"Ptges2",2.00698526565532,4.31988746503757,1.82314399120658,2.36947135600552,0.0178135348685765,0.0460555964315709
"Bspry",3.28271592691652,-2.49349657617058,1.05244529777785,-2.36924102510163,0.017824633272044,0.0460677550981459
"Gipc3",3.96976765140501,-2.31630732619217,0.977635077479505,-2.36929645790121,0.0178219617110809,0.0460677550981459
"Med6",43.5056396383869,0.850136626172181,0.358877408846153,2.36887751977898,0.0178421609581544,0.046104783993394
"Pdcd4",29.7120962498156,-1.23977319133042,0.523418731786463,-2.368606845802,0.0178552222620384,0.0461302603850296
"Rpl21",1274.04214815442,-0.433606070024592,0.18307648722762,-2.36844215546635,0.0178631734508572,0.0461425276551996
"Gm48604",4.42806503432227,-1.9480553495002,0.822767487412964,-2.36768635039954,0.0178997032411027,0.0462285989407182
"Mlh1",14.735887123581,-1.12934114900261,0.47713701063486,-2.36691164975854,0.0179372142015799,0.0463171729320596
"Rab40c",39.3909285900212,0.660283656427877,0.278976081668025,2.36681099139387,0.0179420931253125,0.0463214683805111
"Wdr35",2.43900431431429,2.55996769659689,1.08177941558822,2.3664414941792,0.017960012669823,0.0463573774161757
"Wdr46",46.6932594091107,-0.718105862001134,0.303460293335168,-2.36639151076017,0.0179624379242741,0.0463573774161757
"Cks2",6.26743919018211,-2.25866138197215,0.954769757510275,-2.36566079330162,0.0179979259645129,0.0464406450733965
"Gm20559",148.7290809043,-0.708908576885721,0.299786312062569,-2.3647129584014,0.0180440500221572,0.0465513224604578
"Bex1",1.40167333759329,3.10357070229078,1.31250884878039,2.36460935495764,0.0180490979005089,0.046554484814766
"Pla2g4a",48.1706016844503,1.09909950750618,0.464835625764714,2.36449068570856,0.0180548813508799,0.046554484814766
"Prrc2c",127.188370857061,-0.758102989468209,0.320620242322102,-2.36448885440802,0.01805497061364,0.046554484814766
"Bivm",7.01433554574188,1.37619343827004,0.58238281802657,2.3630392169421,0.0181257514025997,0.0467286282580263
"Pik3r2",41.4494315980788,0.654107687857312,0.276860281242336,2.36259128583623,0.0181476714180871,0.0467767676595031
"Gm21992",7.64047527702462,-1.70193509582492,0.720478005438129,-2.36223046779888,0.0181653453340164,0.0468139472060537
"Psmb2",185.429084679409,0.377609478497093,0.159864480743253,2.36205989436481,0.0181737057620588,0.0468271159377962
"Wdr75",32.9139935721335,-0.816988376754886,0.346011164599926,-2.36116189400861,0.0182177756289451,0.0469322739110485
"Gm47644",5.15977104097528,-2.4178615481675,1.02412292617015,-2.36090950254323,0.0182301787134421,0.0469558295272388
"Zfp513",154.36128311155,-0.596482930329048,0.252679107940496,-2.36063414656947,0.0182437187581394,0.0469823046889089
"Mvp",634.697605304725,-0.362717082038119,0.153666005681738,-2.36042500375361,0.0182540087943226,0.0470004022682774
"Slc7a3",4.72474200691902,-2.59935609287196,1.10134075693686,-2.36017424806969,0.0182663529236449,0.0470237813112989
"Ift122",4.79528842087934,1.66022248636038,0.703592252537424,2.3596372478136,0.0182928128057761,0.0470834842379865
"Gm44292",3.01744582651762,-3.4499209062133,1.46225147444353,-2.35932120193361,0.0183084011731191,0.0471151888710172
"Gm15536",31.7647079014493,-1.10775269247653,0.469560490343226,-2.35912670520218,0.0183180001371666,0.0471314716870909
"Lyst",76.1718980456643,0.525289616855054,0.222676616750013,2.35897969226274,0.018325258565051,0.0471417276585936
"Commd10",59.2822323722056,0.712854303218843,0.302227827341835,2.35866534689597,0.018340787096995,0.047173251012196
"Zfp961",8.1865476426424,-1.48509276333432,0.629741715234232,-2.35825692884572,0.018360979985585,0.0472167578851014
"Coq10a",26.4362226519879,1.00198235780952,0.424911098624657,2.3580988142054,0.0183688026683226,0.047228443912164
"5730409E04Rik",7.51223819783013,1.56281661314408,0.662917142977181,2.35748408334324,0.0183992440526955,0.0472982708463831
"Pld2",40.2939744309663,0.674489452542134,0.286120216685895,2.35736383941927,0.0184052036753298,0.0473051497139699
"Scarna17",2.70911619566377,-4.171299460487,1.7695551659584,-2.35725878499402,0.0184104118471173,0.0473100950891138
"Cit",7.14000289825115,-1.7875206010741,0.7583277774363,-2.35718729322724,0.0184139568561692,0.0473107655555509
"H2ac8",7.12841478995717,-2.39163188360584,1.0147246877628,-2.35692687134552,0.0184268752549027,0.047327075222344
"Trmt13",13.2975672032783,-1.26517578353809,0.536788606906748,-2.35693486646201,0.0184264785338949,0.047327075222344
"9130015A21Rik",2.68089551698684,-3.3440010464172,1.41894897180142,-2.35667463233145,0.0184393952988275,0.0473507894251176
"Lrch1",112.85168870685,-0.721150406080572,0.306020743392178,-2.35654092623515,0.0184460349047852,0.0473593974048006
"Il21r",279.858288128884,-0.812636199938907,0.344855298532361,-2.35645560151557,0.0184502730716101,0.0473618378242366
"Tdg",6.42545318798851,-2.46405084377933,1.04573647937312,-2.35628276567002,0.0184588606180274,0.0473754402393198
"Gstp-ps",11.7870023608037,-2.87419634221985,1.21991910265708,-2.35605486950702,0.0184701892464262,0.0473960716572882
"Tmx2",17.5861439103643,0.957835416868995,0.406635221107585,2.35551513285067,0.018497043616429,0.0474565290005836
"Rnf113a1",6.24809989536332,-1.75018303084022,0.743179758534004,-2.35499286779908,0.0185230612160287,0.0475148183543641
"5830444B04Rik",2.65682066307839,-3.10488138874911,1.31907926697424,-2.35382472189956,0.0185813705153429,0.0476559059362701
"Pten",13.3003334755426,-1.18540409654211,0.503686901772515,-2.35345428354514,0.0185998948687168,0.047694924435517
"Dnttip2",121.675020913785,-0.484243020733106,0.20577093689372,-2.35331105569693,0.0186070615333502,0.0477048101885464
"Edc4",72.2868832599479,-0.603535586326636,0.256542281919643,-2.35257744575485,0.0186438069278791,0.047790512918688
"Gm9889",1.74390878291182,-3.57740338810724,1.5212103823342,-2.35168220625601,0.0186887340971713,0.0478971541369597
"Ccpg1",54.3017719959902,0.579629608110128,0.246514206467796,2.35130306044187,0.0187077898823062,0.0479374637218966
"Ece1",37.1970059032334,-1.11737602404473,0.475272806972117,-2.35102031433977,0.0187220117015468,0.0479653744571373
"1700003F12Rik",2.75521754296894,2.84346589395627,1.20966832608036,2.35061614217,0.0187423575413152,0.0480004271538111
"Gm24846",4.26387237568678,-1.98306304344695,0.843634337064017,-2.35061916795413,0.0187422051529159,0.0480004271538111
"Gm8899",2.78514025878896,-3.00833658394381,1.28009822134491,-2.35008262161568,0.0187692443340553,0.0480607418905794
"Atp5f1d",684.121063910564,0.222259133741147,0.0946069417694543,2.34928991027704,0.018809255362815,0.0481546352864248
"Aar2",53.3886803811902,0.688407860164763,0.293122473615129,2.34853319731685,0.01884751899953,0.0482354518932722
"Phtf2",18.364142824609,-1.06118222434185,0.451844202215541,-2.34855779744107,0.0188462740099462,0.0482354518932722
"Ube2m",368.34820362594,0.73263729723209,0.311969997545336,2.34842229379966,0.0188531326173414,0.0482412483988313
"Cdpf1",32.8110326209731,0.906721563674117,0.386121550276513,2.3482801284331,0.0188603307589229,0.0482425292814352
"Frat2",10.3747190310303,-1.4467757333699,0.616096033089523,-2.34829581050016,0.0188595366238476,0.0482425292814352
"Pias3",28.416697404012,-0.905581832598973,0.385685847365561,-2.34797786536524,0.018875642983408,0.0482731249456729
"Shkbp1",135.108163728319,-0.457359169973927,0.194799854177856,-2.3478414391232,0.018882557706367,0.0482822375431172
"Eef1akmt2",14.4741578565382,-1.29217286680586,0.55051372481661,-2.34721280970119,0.0189144482283965,0.0483551980795527
"Mrpl22",56.291339617728,0.597444471324671,0.254592403115322,2.34667045840346,0.0189419996773568,0.0484170417586946
"Gm44775",5.77717558110127,-2.68023371477833,1.14237394166972,-2.34619647473824,0.0189661067807232,0.0484700610755895
