"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Treatment_6H","lfcSE","stat","pvalue","padj"
"Minpp1",47.9383544083194,1.31325934924982,0.22052165039557,5.95523998162584,2.59690477833826e-09,1.90927186274203e-08
"Trappc6b",160.763616040091,0.971218781253859,0.163115835022837,5.95416613670821,2.61401160266267e-09,1.92090828148677e-08
"Mindy1",210.803135007972,1.27938119288351,0.215057497448249,5.94901925328774,2.69753911311348e-09,1.98131872334504e-08
"Dpep2",18.2550952588138,5.9867071708693,1.00655135786581,5.94774138853967,2.71867670628321e-09,1.99586764750268e-08
"Dtx4",86.1176068954894,1.56670947524507,0.263568774469426,5.94421504747257,2.77784729512468e-09,2.03830994338743e-08
"Haus5",30.5399498392455,-2.01918713012275,0.339903664092211,-5.94046885465456,2.8420805260097e-09,2.08442378783505e-08
"Ctnna1",264.827052471682,1.01606056529335,0.171045711907301,5.9402866868946,2.84524062465356e-09,2.08572253407832e-08
"Rdx",120.238652651912,1.11451660646077,0.187666917472973,5.93880168901522,2.87112911282648e-09,2.10367307812903e-08
"Myadm",267.018816455436,1.66238355655081,0.279935844744918,5.93844478210926,2.87738530299377e-09,2.10722856360222e-08
"Grina",1000.90477187843,1.46581073021854,0.247084179167413,5.93243458629283,2.9847531981797e-09,2.18479277251447e-08
"Nenf",37.2265843484289,1.97648029656864,0.333171287775594,5.93232481035367,2.98675009852625e-09,2.18518904625607e-08
"Gbp4",35.1191354478688,-2.33224988541447,0.393148385291518,-5.93223824049313,2.98832578162528e-09,2.18527690986558e-08
"Dab2ip",19.4710702246856,3.33805269439685,0.563046517063843,5.92855579997906,3.05610564139659e-09,2.23276837490651e-08
"Ehd1",600.276382848931,0.68377457230139,0.115335918643206,5.92854836849795,3.05624392888355e-09,2.23276837490651e-08
"Septin1",47.2947096297692,-3.36229390864672,0.567173029192862,-5.92816254579588,3.06343182234329e-09,2.23693102864007e-08
"Mgst2",103.992399214994,1.64577149589305,0.277761276560405,5.92512936386632,3.12051638016605e-09,2.27750668038079e-08
"Bcat1",9.58164155030227,-4.18713011429681,0.707693776098693,-5.91658462418481,3.28695393085283e-09,2.39781532380435e-08
"Rbm48",24.1177444898037,-1.76511608619485,0.298420783792057,-5.91485641102265,3.32165228011964e-09,2.42195073732084e-08
"Zfp1",53.5579412633157,-1.69909151165453,0.287437349786727,-5.91117164458696,3.39682838251661e-09,2.47556235469524e-08
"Itga4",167.545432657545,-1.08957184725681,0.184355913061529,-5.91015405561289,3.41787930458752e-09,2.48969539057606e-08
"Dcaf8",113.793695002686,-1.05103822028125,0.177861311751729,-5.90931332918741,3.43536722459448e-09,2.50122056948773e-08
"Dcun1d2",49.2877879580378,1.14315252317693,0.193462621723174,5.90890639749867,3.44386305142007e-09,2.50619078967375e-08
"Sec11c",470.433637418353,0.602859335337418,0.102042424747872,5.90792836241372,3.46436598818084e-09,2.51988985370925e-08
"Fkbp15",131.469141224991,1.05212779015532,0.178166739421748,5.90529856229099,3.52008663721624e-09,2.55917969416598e-08
"Klk8",14.784454132587,-3.68438022566152,0.624010639457661,-5.90435481815451,3.5402947961181e-09,2.57262564250344e-08
"Plekhg2",59.7769971065293,-2.26362193949795,0.383455722004665,-5.90321596366845,3.56483120922204e-09,2.58920227112e-08
"Zdhhc9",70.0518228692472,1.56995070964082,0.266045687806768,5.9010567793194,3.6118057005764e-09,2.62205217518151e-08
"Stim2",81.6316083868362,1.09587339466878,0.185750137603046,5.89971780807345,3.64123802365058e-09,2.64214144268082e-08
"Ndufv3",319.878327085049,1.07464324237973,0.182189383807685,5.89849540033626,3.66831191091407e-09,2.66050080765956e-08
"Naa10",39.4262661075651,-1.97924639056385,0.335597767039229,-5.89767449296673,3.68660324520641e-09,2.67247583391037e-08
"Mybbp1a",232.845199590309,-1.16779516166352,0.198073967000777,-5.89575288134122,3.72976814880551e-09,2.70246183484639e-08
"Krba1",19.2913559838757,-4.20521395037225,0.713609393466947,-5.89287919815902,3.79523866142436e-09,2.74857298716661e-08
"Abhd6",13.1087295737906,-2.95895860091413,0.502305188695196,-5.89075858165116,3.84426818985638e-09,2.78273858892545e-08
"Man2b2",23.4931863362626,2.43715246257968,0.413786674707508,5.88987662375164,3.86484045649284e-09,2.79628191678685e-08
"Ndrg4",24.4333179488289,-2.42181240158898,0.411189962884384,-5.88976536440879,3.86744325561081e-09,2.79681722526421e-08
"Tmem38b",32.7189417064135,1.72280246500632,0.292621512615496,5.88747713593455,3.92135399169899e-09,2.83443849192956e-08
"Polr1e",21.5884184000438,-2.30573171581885,0.391646436273335,-5.88727868369942,3.92606385260599e-09,2.83647721940201e-08
"Psma5",215.100548243238,1.46728081591526,0.249236533237725,5.88710168952539,3.93026909493064e-09,2.8381495874071e-08
"Fam43a",48.5762883227805,-2.33682659882708,0.397029552928378,-5.88577495451233,3.96193118092033e-09,2.85963811630562e-08
"Fbh1",84.3720025609665,1.0696687896218,0.18177957417135,5.88442785443813,3.99433323913045e-09,2.8816398327278e-08
"Pear1",16.6485779149802,-4.35960928729335,0.740890664974006,-5.88428157270183,3.99786726785044e-09,2.88280409664931e-08
"Hdac10",23.122014730436,-2.82284266424834,0.479756912224471,-5.8839020185447,4.00705113680568e-09,2.88803930469821e-08
"Lancl2",46.3618768490548,1.66756159719637,0.283529869338202,5.88143182617299,4.06732472490792e-09,2.93007418882162e-08
"Gm43323",18.461172604622,2.25700633989949,0.383831732917211,5.88019735300599,4.09777608902851e-09,2.95059532012399e-08
"Pwwp2a",50.2749884145614,-1.20696136410816,0.205303644256667,-5.87890862082913,4.12980260138143e-09,2.97223041488684e-08
"Mcur1",136.012048989642,1.10287743046702,0.187647711733504,5.87738278435988,4.16803648211802e-09,2.99831009612065e-08
"Cirbp",57.2602342516957,-1.75488513327054,0.298800348820297,-5.87310269281496,4.27713331342438e-09,3.07531620854599e-08
"Shisa3",6.5761980065872,6.58385841322343,1.12105290253568,5.87292392565199,4.28174992392644e-09,3.07716187687447e-08
"Fcgr2b",478.459505007369,1.31785502181699,0.224440267901142,5.87174054879251,4.31243282658275e-09,3.09772985767879e-08
"Dck",252.199476303057,1.36462073767392,0.232617058047166,5.86638292621356,4.45404497536172e-09,3.19792334840294e-08
"Acvrl1",55.6257440004376,1.95908006924609,0.334002557098999,5.86546428345283,4.4787767250802e-09,3.21414316317538e-08
"Prkab2",14.1163229142788,-3.10898296443127,0.530089082706908,-5.86501979734274,4.49079112820126e-09,3.22122538020476e-08
"Uba1",457.557705504315,0.613248864615448,0.104583542810484,5.8637224188008,4.52603875851595e-09,3.24495796951289e-08
"Prex1",438.134007097017,-0.988092340166182,0.168530545931395,-5.86298664556875,4.54614798494023e-09,3.25781955598604e-08
"Vrk2",62.2895097205999,1.15261313813639,0.196660474833588,5.86092929507932,4.60283945332754e-09,3.29687159889343e-08
"Nemp2",13.7444514883931,-3.23490952907293,0.551993679055774,-5.86041045724742,4.61724459570535e-09,3.30561245185143e-08
"Golgb1",114.30602089741,1.18054214071771,0.201476282869137,5.85945960440663,4.64375826672533e-09,3.32300966913e-08
"Capn2",212.348521789358,1.25865352109487,0.214828612685204,5.858872825936,4.66019391532921e-09,3.33318205101655e-08
"Gpr4",9.85218982465836,-6.25107424656892,1.06704294753889,-5.85831550734379,4.675856800113e-09,3.34279229238555e-08
"Gga3",135.961500939277,-1.01036927606502,0.172482629998526,-5.85780304992829,4.69030410565832e-09,3.35152477573767e-08
"Nes",14.7142246820493,4.12997534564127,0.705233285509042,5.85618323823192,4.73625639573773e-09,3.38275058369223e-08
"Glcci1",18.9062237556889,-2.98903151112837,0.510619371387058,-5.85373700768323,4.80648474392163e-09,3.43127700715623e-08
"Txndc16",47.4660215680659,-1.30292209644124,0.222588226140819,-5.85350860209901,4.81309347875381e-09,3.43436180591877e-08
"Aaas",26.729639893617,-2.13904467871708,0.365491384705402,-5.85251737312828,4.84187649812514e-09,3.45325852096687e-08
"Srp14",450.763949530401,0.8990546486757,0.153642048521548,5.85161846855754,4.86812339395563e-09,3.47032936910997e-08
"Snai1",8.31219240013683,-3.82312109834081,0.653493091643925,-5.85028540810336,4.90730216499e-09,3.49659835799691e-08
"Casc3",134.815951125321,-0.946441851041331,0.161782610855455,-5.85008392457536,4.91325041212811e-09,3.49917592207207e-08
"Taf15",25.5026392228088,-2.35050791247746,0.401858413221274,-5.84909469391452,4.942556654603e-09,3.51837852326007e-08
"Isg20l2",69.8176212164939,-1.24235650673519,0.212455712001669,-5.84760228393118,4.98709185040792e-09,3.54839857583764e-08
"BC031181",283.983278579068,1.1365799534689,0.194424261654308,5.84587511763203,5.03911995156923e-09,3.58304878993016e-08
"Hgs",193.28665852367,0.721141614995527,0.123360058906353,5.84582742087512,5.04056420724205e-09,3.58304878993016e-08
"Slc37a2",92.2001983659849,1.93770154235636,0.331820587014962,5.83960615520516,5.23243679775101e-09,3.71767977494728e-08
"Serpinb8",17.5093413599337,3.50430668375746,0.600250167817116,5.83807697464093,5.28067611077015e-09,3.75017930231751e-08
"Chmp2b",107.081713993152,1.19956057398666,0.205537430367302,5.83621470718498,5.34000748763331e-09,3.7905216270373e-08
"Rars",213.42191860329,1.46057953728485,0.250273683093959,5.8359293683168,5.34915542461749e-09,3.79522071785361e-08
"Pip4p2",19.4725415196433,2.23606924543499,0.383230072022863,5.83479588027109,5.38564575920539e-09,3.81930561090933e-08
"Flrt3",98.599360490276,1.97239832588031,0.33806464723344,5.83438209828056,5.39902687369422e-09,3.82698727359638e-08
"Sdad1",89.6573016131211,-1.03588967705173,0.177609440968876,-5.83240210318132,5.46350606450135e-09,3.87086439576964e-08
"4933430I17Rik",8.85592591280314,5.45858794719269,0.935968807488935,5.83201908388087,5.47606540415373e-09,3.87741760124583e-08
"Ifng",73.8468026610831,-5.24368376121619,0.899128500925924,-5.83196256799361,5.47792095666583e-09,3.87741760124583e-08
"Nptn",273.551155439604,1.38564762163429,0.237716455099355,5.82899328973735,5.57627454971991e-09,3.94517482634048e-08
"Mtmr12",76.1772268100899,-1.34341683979507,0.230504762786984,-5.82815219760368,5.60444549871845e-09,3.96323788376166e-08
"Pnisr",110.071397321918,-1.19952949866029,0.205874396595752,-5.8265113024989,5.65980356649192e-09,4.00050051524215e-08
"Zfp507",14.4317526184321,-2.97658864462006,0.510953454194723,-5.82555733831226,5.69223112503963e-09,4.021527806128e-08
"Zfyve26",90.9881366795829,-1.60438191055215,0.27543947756223,-5.82480741232771,5.71784975036048e-09,4.03772710734534e-08
"Slc25a43",18.4065883265129,2.97262958358954,0.510727822402927,5.82037917888161,5.87142731678918e-09,4.14422841123441e-08
"Smg8",58.3189439933734,1.31867800377766,0.226584558064617,5.81980526405335,5.89162289996341e-09,4.15595922920006e-08
"Zfp692",34.3092204125868,-1.79869811614658,0.309067954125244,-5.81974964449951,5.89358369344363e-09,4.15595922920006e-08
"Lamb3",11.4630999498205,-4.04678469996119,0.695400998002785,-5.81935417346782,5.90754381421553e-09,4.16384766585999e-08
"Cmpk2",2240.69106818071,2.29677951794864,0.394792682203863,5.81768513318753,5.96681608564606e-09,4.2036513324169e-08
"Eva1b",103.91992990053,1.52375592870145,0.262059399959656,5.81454406495639,6.07993690073961e-09,4.28133643015027e-08
"Creb3l1",18.6849042294689,3.86383432321056,0.664662184666318,5.81323025793972,6.12786797004069e-09,4.31306525242479e-08
"Kifbp",58.2508149951454,1.29279100203812,0.222467941972581,5.81113391248729,6.20511015608024e-09,4.3653851346407e-08
"Limd2",77.6456377497916,-1.84463754576544,0.317626500630272,-5.80756814089848,6.33867574006347e-09,4.4572617744999e-08
"Dazap1",173.193937063096,-0.754406826602887,0.129910408516716,-5.80713150867983,6.35522191092826e-09,4.46680461370627e-08
"Rab44",33.3516685586824,-3.19259135895724,0.549842818283863,-5.80637093510064,6.38414421242316e-09,4.48503308662185e-08
"Camta2",147.481937893152,0.98656168912306,0.16997013018603,5.80432390116594,6.46262412926943e-09,4.53804378169887e-08
"Ier5",14.9450030086265,-2.33177910551779,0.401847315127036,-5.80264945849058,6.52751648681875e-09,4.58146821022019e-08
"Tjp2",35.896083272815,1.4460327251161,0.2492802445012,5.80083162229544,6.59868348642002e-09,4.62925398044971e-08
"Smox",216.680727676758,-1.49508414940603,0.25783062389792,-5.79870663462367,6.68283220175e-09,4.68609807776146e-08
"Vopp1",69.2150821026407,1.59501493290041,0.27511840157158,5.79755815601238,6.72874503915286e-09,4.71609006875826e-08
"Cers2",430.244268964096,1.15233363976448,0.198886818298064,5.79391660857846,6.87636118567229e-09,4.81730333553421e-08
"Naaa",207.525842951831,1.68206741223454,0.290334757757379,5.79354475236538,6.8916110262579e-09,4.82573490378777e-08
"Ncf1",1337.88629342916,-0.829011929881083,0.143152556325677,-5.7911081098339,6.99235484784452e-09,4.89399642567319e-08
"Calhm6",220.183618212214,2.08687782693325,0.36039434824572,5.79053982697419,7.01605586141187e-09,4.90829667508744e-08
"Gramd1b",151.81182888151,1.30854558389333,0.226215826831815,5.78450059051879,7.27280676608466e-09,5.08554485231621e-08
"Siae",33.1114687832718,1.95604816083221,0.338177056120584,5.78409482674881,7.29038111831997e-09,5.09546050881461e-08
"Mcm3",76.3430655293596,-1.50272631627114,0.259862285767363,-5.78277956662179,7.34763173307402e-09,5.13308493292882e-08
"Ptprj",47.0966502465779,2.26029821821208,0.390917244037947,5.7820376375944,7.38011902244562e-09,5.15338264576633e-08
"Cd7",17.4698641830588,-3.59646657105877,0.622141776292932,-5.78078294707763,7.43537701927824e-09,5.18955440215826e-08
"Psmc1",270.840541640156,0.697504569854246,0.120688613368443,5.7793734668645,7.4979320162233e-09,5.23078314867846e-08
"Dnajc13",214.17714176831,0.904054821419345,0.156447101966407,5.77866134978625,7.52973121585433e-09,5.25052739171486e-08
"Eed",122.372971595581,-0.89640486697394,0.155180001072269,-5.77654891596806,7.62483423539698e-09,5.3143749478187e-08
"Ndufs6",362.88349867846,0.585262644529746,0.101330424838555,5.77578398059828,7.65955930598923e-09,5.33610041117477e-08
"Trem3",21.7926212759879,-3.40221269573344,0.589130706138173,-5.77497091950169,7.696637684399e-09,5.35944441353813e-08
"Atg16l1",96.8634997212215,1.10654751501761,0.191726448774458,5.77149121621359,7.85730555873156e-09,5.4687866644987e-08
"Mcm4",48.572934095922,-1.51218003868102,0.262033101190213,-5.77095043264518,7.88256610739268e-09,5.48128601066634e-08
"Taldo1",2923.83224723818,1.29092311277896,0.223691886568357,5.77098764100447,7.88082554052964e-09,5.48128601066634e-08
"Rgs16",17.1366464684094,2.56152987981192,0.444049279925199,5.76857118255753,7.99464438796543e-09,5.55664797206135e-08
"Prr7",10.5684472081917,-4.42326693911277,0.766818701167376,-5.7683347215958,8.00586752751246e-09,5.56187363213996e-08
"Gm19951",17.6118194653172,-6.25166312851744,1.08407860373466,-5.76679874225026,8.07914350599688e-09,5.61018415613003e-08
"Trim12c",78.3914687695193,-1.07345488187754,0.186190425428321,-5.7653602724636,8.14835872196801e-09,5.65563150683799e-08
"Tspan4",59.3961220420218,2.42595136724595,0.421178029570079,5.75991907679102,8.41542718348092e-09,5.83829982927907e-08
"Adamts6",18.7928267158973,-2.82529729930343,0.490584124401059,-5.75904754918998,8.45898737707538e-09,5.86580958392761e-08
"Mtmr14",240.286464867549,1.08788583203021,0.189098346327477,5.75301610594853,8.76651297027781e-09,6.0762538884017e-08
"Cln5",156.724710590146,1.36704012588149,0.237639868738321,5.75257061510506,8.78965338027169e-09,6.08948159658601e-08
"Commd3",240.226954487451,0.786273406012943,0.136706084723936,5.75156115106905,8.8423085496484e-09,6.12313552840736e-08
"Polr1c",103.826024395674,-0.934039753583284,0.162438917188677,-5.75009837389135,8.91915372366348e-09,6.17350183740709e-08
"Tspan31",159.419596303655,1.11463882553885,0.193860542003067,5.74969415654073,8.94050301663596e-09,6.18542727137123e-08
"Ptpro",34.9445616060387,1.86834901902816,0.325048564870966,5.74790730046703,9.03547496162593e-09,6.24825359736942e-08
"Gas5",379.562397153502,-2.13558266478474,0.371569466938357,-5.74746542653634,9.05911152517599e-09,6.26171460992022e-08
"Riok1",43.3872895490881,-1.25226147949778,0.217897619240092,-5.74701772265794,9.08312124263663e-09,6.27542104075949e-08
"Gm2682",13.7882989466224,-5.18520717498511,0.90227928521075,-5.74678734176411,9.09550033460664e-09,6.28108309675481e-08
"Nras",82.5410982528297,0.94028204661664,0.163640329806352,5.74602879210366,9.13637561159749e-09,6.30640951985807e-08
"Gemin5",31.8438860647338,-1.69208545843811,0.294582060515729,-5.74402071692946,9.2454469103246e-09,6.37876353238526e-08
"Sp100",726.744682425929,-0.791164151755353,0.137739803399427,-5.74390359380057,9.25184752716862e-09,6.38024744719258e-08
"Tmed5",79.8919778017126,0.989398385925629,0.172277008264214,5.74306691237772,9.29769646775147e-09,6.40892181222924e-08
"Ifi27",300.027083089054,0.939111657424793,0.163591272648137,5.74059754058332,9.43430613733735e-09,6.50010270949269e-08
"Alkbh1",87.2476994541215,-1.44818404360286,0.252520181685525,-5.73492397295339,9.755609643605e-09,6.71839300823128e-08
"Dpp4",8.36967989426071,-3.73834173931006,0.652002927550999,-5.73362722979132,9.83052614981969e-09,6.76688166378922e-08
"Nrm",26.9005786789392,-2.66877999837328,0.465488692371506,-5.73328641943322,9.85030833842988e-09,6.77739134211035e-08
"Zc3h8",12.090021890304,-3.38484151442426,0.590527559668238,-5.73189423424351,9.9315197457396e-09,6.83013769779151e-08
"Cfb",16.1634425480345,4.32425552481985,0.754441486322526,5.7317308276592,9.94109443683570e-09,6.83359206869113e-08
"Plcd1",11.9028672275408,2.36742071673732,0.413157067504215,5.73007435413933,1.00386621693005e-08,6.89750275275554e-08
"Ruvbl1",53.0431732525359,-1.30416071921417,0.22761538488485,-5.7296685805045,1.00627041467309e-08,6.91085898238206e-08
"Adgrg3",23.0437373260056,-2.61740369044443,0.45682337021384,-5.72957484469154,1.00682659203698e-08,6.91151697588073e-08
"Gpank1",72.2362679434211,-0.990983298551863,0.172964857798223,-5.72939099402447,1.00791832982938e-08,6.91584912510442e-08
