"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Naive","lfcSE","stat","pvalue","padj"
"Inpp5a",49.9035718799665,-1.10816515898269,0.291987676579011,-3.79524633356511,0.000147496934948973,0.000950992761582624
"Snph",2.39846910762109,-5.21200497505734,1.3733764487294,-3.79503010982844,0.000147625539291771,0.000951372334698931
"Dpagt1",60.3161049433589,-0.863538329560486,0.227711598707829,-3.79224569350316,0.000149291100721009,0.000961651788072111
"Rwdd4a",70.7788918882472,0.933918347822696,0.246303776440872,3.79173377411407,0.000149599235774193,0.000963181865817518
"Grtp1",10.8429762657954,-1.73268783424368,0.457025798563201,-3.7912254399881,0.000149905805194889,0.000964700424657489
"Nup88",132.452391072703,1.00376366414348,0.264769065756309,3.79109115816169,0.000149986887446025,0.000964767140700668
"Ggps1",38.6787419327654,1.23074182482776,0.324780768933412,3.78945412583864,0.000150978688355403,0.000970689088234099
"Serinc5",38.1834549472451,-1.26579490253411,0.33421890681854,-3.787322849516,0.000152279181844401,0.000978589202968988
"Ptprj",53.5852802431881,1.52859152692053,0.403692921604848,3.78652050881581,0.000152771492392634,0.000981290711258335
"Caprin1",164.350552838092,0.862059676737299,0.227809318335646,3.78412824828865,0.000154248274583444,0.000990310216537377
"Tmem214",108.009793775912,-0.822635383389652,0.217455103636184,-3.7830125374568,0.000154941606718803,0.000994293669080259
"Atp13a2",434.176657511992,-1.13812026542982,0.300866179220001,-3.78281224024716,0.000155066386843921,0.000994626570621352
"Ift22",51.8068302264978,0.85465631694957,0.22598576157306,3.78190338630367,0.000155633769227072,0.000997328094675878
"Rab4a",8.10858506303934,-2.11740429922101,0.559869326098128,-3.78196161232433,0.000155597361189644,0.000997328094675878
"Bop1",115.563733435697,0.742101569466797,0.196280410972238,3.78082339338366,0.000156310531317781,0.000999731817310426
"Map3k7",33.728229172499,-1.23367378000606,0.326306543143173,-3.78072032550314,0.00015637526190284,0.000999731817310426
"Tardbp",194.284437421932,0.857052852113977,0.226670155790363,3.781057321488,0.00015616370905109,0.000999731817310426
"Tmed3",231.231671629191,-0.55700798209948,0.147310775704736,-3.78117608460581,0.000156089218441197,0.000999731817310426
"Vcl",71.8154493073088,1.10317438149145,0.291772611974493,3.78093877292324,0.000156238098455911,0.000999731817310426
"Ssr1",19.8794977745984,-1.57354059570206,0.416269407339021,-3.78010146304248,0.000156764462126756,0.00100175061208212
"Fbxw4",51.761723478568,-1.14652540565662,0.303488876781122,-3.77781689337991,0.000158209128273105,0.00101050895928369
"Ube2j2",270.75584808791,0.707577171661993,0.187332737100805,3.77711436139024,0.000158655892881712,0.00101288832315638
"Cd300ld",181.188586341749,-1.3682845169086,0.362417935410448,-3.77543267928776,0.000159730160541409,0.00101926968207037
"Firre",13.8738678195322,-1.83561505486236,0.486250300777405,-3.77504147951707,0.000159981040572222,0.0010203933317096
"Pbx1",29.623712460129,-1.28651313166055,0.340824489365483,-3.77470860164909,0.000160194810185447,0.00102127934362619
"AU022793",29.2373850931467,-2.16538521890711,0.573712985734597,-3.77433537805405,0.000160434808900131,0.001022331666429
"Cd99l2",41.7106303525195,-1.10780233931276,0.293852697988783,-3.76992400238248,0.000163297265014349,0.00104008617487897
"Ndufs7",366.501991400014,-0.581191698342154,0.15421213216244,-3.76878064126598,0.000164046972966901,0.00104437370610706
"Psmd6",259.339915799793,0.777414145937526,0.206291726283733,3.76851830144788,0.000164219446746779,0.00104498410073056
"Mrpl39",120.195131033695,0.855512858625214,0.22711714569942,3.76683519859592,0.000165330057912044,0.00105156082988066
"Ubqln1",207.182305565937,0.56368746260575,0.149720819418408,3.76492370797461,0.000166599941549864,0.00105914399001156
"Vegfb",96.3467086271463,-0.889985558680423,0.23640872401361,-3.7646053985266,0.000166812297086128,0.00106000007878251
"Asns",107.819357096517,1.34602338597854,0.357578733827632,3.76427135800359,0.000167035421192552,0.0010609237669134
"Nlrc3",16.1409478365661,-2.59745580530405,0.690341771587552,-3.76256502533633,0.000168179561702738,0.00106769369953953
"Atad2",39.6998591459587,-1.07175360430858,0.284882355609213,-3.76209190638243,0.000168498103325937,0.00106921842961663
"Pcdh7",76.6850221858116,1.49525558751708,0.397843841871946,3.75839822097425,0.000171004571452912,0.00108461895319948
"Xrcc1",58.285381091387,-1.16601186448563,0.310287084966347,-3.75784852473668,0.000171380569623939,0.00108649865770418
"Lrp6",40.6717046379728,-1.42394521352465,0.378961639803879,-3.75749169298921,0.000171625062469627,0.00108754330110224
"Ammecr1l",53.5171191445151,1.03185673888078,0.274669199491257,3.75672532920323,0.000172151266505622,0.00109037127620065
"Rbm12b2",23.0316434348587,1.57569601197179,0.419626154916463,3.75499952400601,0.000173341807703219,0.00109740245127379
"Metrn",19.5501789403698,-2.32756176731886,0.619947542377135,-3.75444954325332,0.000173722834312074,0.00109930455868257
"Kcnk6",73.564839296988,-1.20049853939585,0.319773185367293,-3.7542189099344,0.000173882851350261,0.00109980701945833
"Numa1",129.569533197931,-0.934481108974292,0.248925793064869,-3.75405496340337,0.000173996684322219,0.00110001703624098
"Hcfc1r1",336.9789762303,-0.539560203480938,0.143850241984823,-3.75084668636057,0.000176238441440316,0.00111367348613721
"Galt",71.4933490405358,-0.973633210598986,0.259713249783805,-3.74887770034635,0.000177627674026394,0.00112193257256578
"Cog5",40.4556870193412,-1.0670791464855,0.284765095448911,-3.74722591897482,0.000178801036516736,0.00112829904773257
"Numbl",22.4353888637136,-1.16529171706518,0.310967917834748,-3.74730526923496,0.000178744502872236,0.00112829904773257
"Eif2ak3",54.2802129743277,-1.17390847118816,0.313287601309985,-3.74706329353464,0.000178916952684033,0.00112850854621741
"Wdr45",53.779715300174,-1.12782166279824,0.301090071314091,-3.74579493065288,0.000179823444074477,0.00113370205522555
"Ccr2",5.43125725584416,-6.15462394265396,1.64324233759715,-3.74541466090366,0.000180096060897076,0.00113489633201793
"Rac2",101.614467510967,-0.84303052776258,0.225108692544116,-3.74499322187376,0.000180398646087219,0.0011362782680369
"Med8",205.34336125898,0.564496756376455,0.150751127466117,3.74456075960913,0.00018070964261449,0.00113771188472057
"Gna15",147.309199325465,1.0128265746723,0.270670739245499,3.74191380086217,0.000182624161574264,0.00114923497986978
"Spaca9",11.4034252590279,-3.56726135011144,0.95342979827533,-3.74150394351456,0.000182922306752067,0.00115058046612192
"Cad",52.612839245862,-1.24100774589428,0.33180019962905,-3.74022603748195,0.000183854842491505,0.00115591318714821
"Kpna4",257.687074042451,1.05431172907361,0.281919118137652,3.7397666963431,0.000184191131449412,0.00115749406096929
"Tnni2",8.86795690922007,-2.35168995164085,0.629074432112706,-3.73833338567401,0.000185244195812178,0.00116357576586811
"Tax1bp1",613.04710076856,0.884282542434751,0.236616078384013,3.73720394858213,0.000186077986127347,0.00116827517935361
"Stra6l",34.0907436908202,-1.33649988834507,0.35764261431877,-3.73697046950292,0.000186250788057873,0.00116882221778913
"Gars",369.423911126259,0.79845081311034,0.213760313317879,3.73526217620658,0.000187519722736688,0.00117624440335477
"Cnpy3",226.910703760774,-1.01774222042851,0.272498387752391,-3.73485593372867,0.000187822676791854,0.00117760329938937
"Lfng",159.779511894191,-1.55227125443097,0.415815210567377,-3.7330795386559,0.000189152830055349,0.00118539828224397
"Ccz1",249.944970287239,0.657558370655435,0.176212907801768,3.73161296103893,0.000190257661025943,0.00119177468750089
"Mpv17",101.239750468969,-0.846104609220478,0.226764664456322,-3.73120129297503,0.000190568875343348,0.00119262897537124
"Ptov1",178.005098850538,-0.60214757935612,0.161378768409205,-3.73126889795853,0.000190517734269861,0.00119262897537124
"Cox17",373.771623605169,0.763103829336648,0.204533779539813,3.73094278633867,0.000190764546611128,0.00119274447520987
"Ifnar1",123.131430409766,0.950197724164744,0.254695867768816,3.73071511716564,0.000190937032460482,0.00119274447520987
"Trim28",330.569183522132,0.696397556616048,0.186665075560015,3.73073299612572,0.000190923481769512,0.00119274447520987
"Zfp512b",14.8316812016755,-1.96377729426381,0.526340287300018,-3.73100319631137,0.00019071880362828,0.00119274447520987
"Gcdh",19.2105178226793,-1.53403858714771,0.411268127856781,-3.73002059542509,0.000191464119386458,0.00119548969372515
"Tbc1d32",4.21849595701933,-3.58949732711682,0.962408577021732,-3.72970213776032,0.000191706260487751,0.00119645403103128
"Entpd5",48.8931749563451,-1.14438450069393,0.306873720294312,-3.72917074683486,0.000192110947494769,0.00119843148453184
"4931406C07Rik",59.5171367944036,-0.934167398543916,0.250570363402364,-3.72816396105008,0.000192879879462465,0.00120267833432651
"Pik3cd",263.4066113973,0.692805725212766,0.185909648770542,3.72657218059648,0.000194101504648197,0.0012097427263204
"Cenpv",29.2823912489325,-1.15078497968259,0.308841072853434,-3.72613969071631,0.000194434676582113,0.00121126588703643
"Ksr2",4.15950940450316,-3.74515375453116,1.00534241203583,-3.72525192381686,0.000195120259144658,0.00121498206093591
"Cd164",329.001086052831,1.43973813677239,0.386713085422735,3.72301375630602,0.000196858791638075,0.00122524840069264
"Ccnj",13.3069257414152,1.71064831815738,0.459503157879271,3.7228216799477,0.000197008666212028,0.00122562208533092
"Nr1d1",11.4757677131536,-2.79639732989681,0.751213560195,-3.72250645897676,0.000197254861230654,0.00122659438093428
"Midn",143.112140451204,-0.85907355483251,0.230935294172841,-3.71997514675927,0.000199242383219905,0.00123838899055543
"Psip1",76.7591914305154,1.157704526845,0.311364325509892,3.71816689323394,0.000200673682365048,0.00124671723520325
"Nisch",276.362621497803,-0.684474415098716,0.184288952418797,-3.71413699038914,0.000203898325327157,0.00126617426146491
"Fam107b",176.393756263995,-1.02865528367271,0.277035508081158,-3.71308100827046,0.00020475131304766,0.00127089270423532
"Ncbp2as2",209.369476612547,-0.873522257980683,0.235286573298673,-3.71258863493173,0.000205150180872738,0.00127278941229958
"2010008C14Rik",5.77937776919153,-4.08260382084676,1.09980143064056,-3.71212812340943,0.000205523898142469,0.0012739493604533
"Tubb6",261.627902835599,1.23422115403722,0.332474206690048,3.71223129254003,0.000205440118124829,0.0012739493604533
"Appl1",32.1086308509425,1.26475964002628,0.340755473094006,3.71163411857325,0.000205925507004542,0.00127585907904767
"Cmas",219.392773502289,-1.17030540275695,0.315439689532387,-3.71007657435826,0.000207196567865925,0.00128260172146223
"Glg1",308.370667973756,-0.788355790259956,0.212491932097662,-3.71005045922226,0.000207217942253163,0.00128260172146223
"Ppp1r1a",11.0848261549289,-1.9780776680485,0.533180992355399,-3.70995533676111,0.000207295814397437,0.00128260172146223
"Cd200r4",335.672064213912,0.931066259975692,0.250975585597321,3.70978817624734,0.000207432727197517,0.00128286704313496
"Mak16",82.2229525079951,0.896534665697033,0.241781107611305,3.70804267775269,0.000208867460397441,0.00129115485373914
"Acads",64.1659937222488,-0.994810072118535,0.26834042305205,-3.70726877748707,0.000209506554530529,0.00129451898707428
"Arhgap39",17.5465507089136,-1.76992412069171,0.47758608951556,-3.70597921410785,0.000210575569656174,0.00130053530865513
"Nab1",81.911659490891,1.19463440394172,0.32239372594156,3.70551381064491,0.000210962633683976,0.00130233629472873
"Fam117b",20.8866730730816,-1.39672649835819,0.377126552430575,-3.70360158773311,0.000212560003457613,0.00131160385670385
"Zbed3",15.117232129655,-1.90587486275392,0.514695492726181,-3.70291733595547,0.000213134345320723,0.0013145532880699
"Akap13",515.101054478509,0.804553367463193,0.217309389525655,3.70234056254716,0.000213619604441247,0.0013164340439928
"Atf4",1248.70589532581,0.868522251677065,0.234588299726201,3.70232553239338,0.000213632263681014,0.0013164340439928
"Brpf3",60.8874675755326,1.25114955503254,0.337964971162012,3.70200956250216,0.000213898554397896,0.00131747989961648
"Arhgef10l",25.9864725480133,-2.2195592211829,0.599576558854061,-3.70187791434845,0.00021400959579469,0.00131756900515657
"Alox5ap",612.88095308652,-0.560201752090652,0.151424882204557,-3.69953566372193,0.000215994287782952,0.00132858884951434
"Gins4",61.1223722278575,-0.773894706379724,0.209185083912237,-3.69956926137434,0.000215965697242459,0.00132858884951434
"Parp3",104.724938297996,1.36464250951979,0.368905467685262,3.69916585428345,0.000216309218863001,0.00132992639610091
"Slc36a2",57.2306618220241,-1.84335868814232,0.498436779319805,-3.69827983131155,0.00021706551414541,0.00133397513940803
"Mettl13",18.8912887687346,-1.62459458008787,0.439412967264924,-3.6971930760259,0.000217996541671667,0.00133909356957522
"Gm9895",8.93261821722962,3.9891516422486,1.07995545380537,3.69381128470834,0.000220917779147793,0.00135642721013202
"Acot1",5.46503782589209,-2.90542029897374,0.786772134611796,-3.69283579216657,0.00022176722785748,0.00136103026975241
"Dnajb1",100.183808278804,0.695415560144199,0.188320682671172,3.69272004689186,0.00022186822087902,0.00136103783158834
"Gatc",31.1454781246083,-1.11327382428959,0.301527622655373,-3.69211223331929,0.000222399274955947,0.00136368238571865
"Adprm",45.0657684899437,1.25090829266671,0.338826904414196,3.69188006138247,0.00022260244115992,0.00136431496170027
"Arhgap4",103.965549017152,-1.39695691515044,0.378498826751731,-3.69078268257552,0.000223565082231572,0.00136959964835444
"Pip4k2a",191.984405004752,-0.877106315693068,0.237668305826917,-3.69046395412867,0.000223845408233143,0.00137070148317988
"Cct8",485.045140191211,0.775315145890182,0.210406531442891,3.68484352920679,0.000228843182764814,0.0014006763312967
"Qpctl",25.3290612599972,-1.25439928786658,0.340448806239265,-3.68454600185908,0.000229110646064901,0.00140168454899706
"Fra10ac1",30.9184994917907,-1.15994221363006,0.314841555369405,-3.68420938674724,0.000229413601181612,0.00140290890225044
"Misp3",3.72971973346893,-5.02594617204291,1.36459133204756,-3.68311453693722,0.000230401573127608,0.00140831929309138
"Gabpa",103.804208204211,0.804343169525256,0.218427851292659,3.68242037251724,0.000231030041035069,0.00141152836983495
"Rbms1",637.821732698828,0.618834845563458,0.168070933873596,3.68198611919938,0.000231424013767019,0.00141330251558793
"Erbin",329.510810181368,0.770712632720743,0.209342362045665,3.68158945561445,0.000231784434438525,0.00141487026355472
"H2-Q4",35.0600079808601,2.22269687295321,0.603950524074572,3.68026317446952,0.000232993362988994,0.00142161379752184
"Pip5k1a",117.919451298101,0.858252033739379,0.233238111409505,3.67972467515189,0.000233485901505661,0.00142398218785951
"Rasa2",68.2670742322089,1.37194163643598,0.373202469238666,3.67613225934637,0.000236796790262448,0.00144352931615307
"Phaf1",72.0250001855261,-0.69057528503215,0.187923709102956,-3.67476402167972,0.000238069348102546,0.0014506387298629
"Cul7",15.768982453642,-1.83634042478637,0.499828104260435,-3.6739439201873,0.000238835173213225,0.00145446596997954
"Rxrb",121.886546169603,-0.854664103130271,0.232633621487358,-3.67386320887721,0.000238910667648182,0.00145446596997954
"Hsp90ab1",3212.55997529704,0.521078416779439,0.141842685661725,3.67363614379198,0.000239123176215946,0.00145511038943539
"Eci1",59.7846129363616,-1.09675544161427,0.298616751966598,-3.67278605232752,0.000239920346542838,0.00145931042705481
"Apbb2",193.633886250874,1.07670060740636,0.293206367324995,3.67215970522538,0.000240509295960404,0.00146224078644732
"Snx8",189.283051718882,-0.765857197326,0.20858160106898,-3.67173899040463,0.000240905652132185,0.00146399813453871
"Rictor",47.5994954814526,1.22509070650387,0.333992791823856,3.66801540779949,0.000244440456907878,0.00148481796687185
"Foxo3",27.8207671183676,-1.8958306039247,0.5169489276875,-3.66734604210407,0.000245081023925672,0.0014880464661406
"Lamtor3",227.824559511133,0.54852234590711,0.149577286986877,3.6671499861823,0.0002452689427119,0.00148852499351354
"Cxcl5",221.800334080843,3.94430644754312,1.07570312616252,3.66672397951849,0.000245677734352984,0.00148968059101234
"Grk6",106.665960862038,-1.05700949635903,0.28826479366345,-3.66680052366399,0.000245604236303793,0.00148968059101234
"Bambi-ps1",7.1552060238367,3.35865805362904,0.916028935624409,3.66654144100767,0.000245853091966855,0.00149008162314696
"Mtus1",20.9991900744272,1.34234973168186,0.366132107859227,3.66629886553948,0.000246086306426445,0.00149083280576199
"Haus4",36.7300462241442,-1.48340415544911,0.404693890843966,-3.66549678413863,0.00024685891374956,0.00149411555042264
"Smpdl3b",76.1929757922952,2.11652745603002,0.577434960799623,3.66539541197693,0.000246956722583233,0.00149411555042264
"Ttyh3",434.346166003391,-1.22769440080811,0.33493071218364,-3.66551754183407,0.000246838890189401,0.00149411555042264
"Gm14057",7.64427620977394,2.69479893577376,0.735297612834928,3.66490913166983,0.00024742641529786,0.00149629369854109
"Hpgds",17.8201062282208,-2.51250319495572,0.685715411494548,-3.66406114379084,0.000248247482515057,0.00150059388744037
"Rab11a",436.641450204618,0.672629152874458,0.183614539053883,3.66326738797666,0.00024901835440667,0.00150458698368919
"Uqcc5",115.06683455579,-1.0891818513472,0.297381230466698,-3.6625776604592,0.000249690019659417,0.00150797739628749
"Fam234b",9.73860968491542,-2.7592327884484,0.753403760982453,-3.66235600529828,0.000249906230737918,0.00150861535661832
"Prune2",12.239309345341,-2.02711103847117,0.553693615052844,-3.66106991910627,0.000251164198484875,0.00151553877042422
"Cd320",39.5360874039867,-1.18550202615905,0.323918351509928,-3.65987916594691,0.000252334210168266,0.00152192556557279
"Ist1",230.233767120334,0.874914574683967,0.239082575124841,3.65946608290929,0.000252741290600382,0.00152370721505126
"Faap100",58.7762403046588,-1.01748796933963,0.278167664108894,-3.65782260349756,0.000254366995802505,0.00153283079670211
"Lrrfip1",218.171117252962,-0.776121843951787,0.212218023278267,-3.65719099613943,0.000254994376838529,0.00153593301686889
"Fosl1",21.1688541461256,2.57802000752039,0.704943599564895,3.65705853505386,0.000255126135518627,0.00153604848494291
"Ppfia4",17.4690279246059,-2.45401694758551,0.671113614565747,-3.6566341291905,0.000255548720976327,0.0015379140715836
"Wdr90",12.8496187585062,-2.50776782746208,0.686072748168177,-3.65525060448451,0.000256930873378024,0.001545550222882
"Dyrk2",27.8536265133063,1.85312207750109,0.507026084916874,3.6548850890086,0.000257297195160065,0.00154707167631942
"Magee1",22.0658787815195,-1.37438482703527,0.376077481287408,-3.65452571722828,0.000257657837115673,0.00154855765276173
"Ddx28",84.5944582843018,0.733724341307069,0.20078988478881,3.65418976199323,0.000257995408386878,0.0015499037237438
"Cd86",71.246134946935,2.37568087228398,0.650207041426168,3.65372984437872,0.000258458210836385,0.00155200060318697
"Dna2",28.5609246266926,-1.6250687847806,0.444840799739872,-3.65314689149664,0.00025904593898596,0.00155484546660161
"Dnajc5",226.247231350073,-0.659364009769995,0.180594272524936,-3.65107929809319,0.000261140588869359,0.00156672869566608
"Pigv",14.2840771918393,1.87064895770538,0.51275684526669,3.64821840015113,0.000264065123326809,0.00158357823188908
"Birc6",92.2494403827849,0.913413744563656,0.250503300120138,3.64631421672128,0.000266028652187678,0.00159465241730953
"Cdkn2aipnl",99.0300234359387,-0.786259437623018,0.215643883144567,-3.64610127659366,0.000266249077632471,0.00159508402326208
"Mier1",187.116219792372,0.707528205122712,0.194055006730678,3.64601881210241,0.000266334486915709,0.00159508402326208
"Mob1b",12.3551993852765,1.84708244663644,0.506624396553874,3.64586162687888,0.000266497356335571,0.00159535911912514
