"","baseMean","lgFC_PMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Spsb1",45.7220654185965,1.21932566002898,0.262913496240975,4.63774464781146,3.52231569991379e-06,6.99662208987048e-05
"Il4ra",476.434407553873,0.609370166929213,0.131534063768491,4.63279358571134,3.60764196792728e-06,7.1561586924913e-05
"Sigmar1",99.7934890662802,-0.824802677513258,0.178174226363939,-4.6291918553277,3.67095542256898e-06,7.27164845286133e-05
"Cma1",10.4229091686701,-2.32157250632296,0.501565181102614,-4.62865564395706,3.68047190285509e-06,7.27223336715821e-05
"Snora73b",110.420889708054,-0.916919033513643,0.198098504973336,-4.62860148105137,3.68143448008359e-06,7.27223336715821e-05
"Prss34",1170.04597415165,-1.36827968694664,0.295985190639971,-4.62279779602549,3.78598729226648e-06,7.46843515305938e-05
"Set",343.759971165086,-0.582414747915623,0.126088366243727,-4.61909980489259,3.85408452856786e-06,7.59228072234568e-05
"Itm2c",498.242125760304,0.656850602725307,0.142216580882492,4.61866400281441,3.86218657971404e-06,7.59776153326115e-05
"Xaf1",185.414310875095,0.895169910470776,0.193866580273392,4.61745345282514,3.88477781546817e-06,7.63169143886058e-05
"Cct7",868.815372925352,-0.350008230248491,0.0759215113063733,-4.61013254644089,4.02412321373106e-06,7.88531208335263e-05
"Ifi211",35.7288685786983,2.39656067610017,0.519851019789122,4.61009132399575,4.02492123565612e-06,7.88531208335263e-05
"Actn1",719.57576627074,0.6458622812219,0.140143724520318,4.6085708327829,4.05446250095168e-06,7.93230595049203e-05
"Chmp5",141.673350479585,0.576155193812021,0.12515320531921,4.60359918343687,4.15251294877097e-06,8.11302187884363e-05
"Nfkbiz",157.910214777554,0.58762531282247,0.127690918923077,4.60193503013681,4.18583786927181e-06,8.15581670517599e-05
"Slfn1",219.241654793858,0.877462226369684,0.190663856115678,4.60214245240755,4.18167026921135e-06,8.15581670517599e-05
"Cenpa",469.793472974989,-0.364516056042929,0.0792446879814399,-4.5998800087181,4.22734370443363e-06,8.22546631971677e-05
"Tmem134",417.362779354671,0.645746306558269,0.14040504675346,4.59916734825173,4.24182938220148e-06,8.24242275327912e-05
"Sdf2l1",99.3654340307019,-1.03475216468644,0.225116695298152,-4.596514546893,4.29616992644259e-06,8.33667104476264e-05
"Rcbtb2",147.088010943941,0.683888359185687,0.148833453603825,4.59499086143702,4.32768234584988e-06,8.38642595161846e-05
"Kif3c",22.5295877549762,1.33137519026015,0.289837467628785,4.59352340176164,4.35824120119889e-06,8.43420065521986e-05
"Fkbp11",54.8146732388614,-1.3576003572782,0.295607939117787,-4.59257069119937,4.37819132294896e-06,8.46134350126618e-05
"Dpy30",248.45997230956,-0.523948734397718,0.114122393151228,-4.59111240073112,4.40889804011656e-06,8.50917321742495e-05
"Jun",308.209500574488,0.651643252575187,0.142021756205851,4.58833399884646,4.46797387967807e-06,8.61155235486669e-05
"Cct6a",675.90245423729,-0.446613775195212,0.0973720547753156,-4.58667300619018,4.50365218200791e-06,8.66862000854946e-05
"Gal",5.36524597911091,-2.87223234340602,0.626367131582668,-4.5855412881398,4.52811777513598e-06,8.70398089697067e-05
"Cxcl10",680.256087255932,2.0727066308121,0.452123880994669,4.5843776848331,4.55340539842345e-06,8.74082471778007e-05
"Zmiz1os1",2.51228741351154,5.77186799037219,1.2610552889772,4.57701422041023,4.71659409454215e-06,9.04193246419477e-05
"Cebpa",117.695824601899,-1.3767646696276,0.301153930688542,-4.57163108075608,4.83942408273074e-06,9.26496712460595e-05
"Birc5",156.750671668686,-0.863011099761204,0.188834447893493,-4.57019950220079,4.87260136336328e-06,9.31599634157355e-05
"H2-M3",138.218524799826,0.677492604181161,0.148302289244085,4.5683219566901,4.91644438930497e-06,9.38725384599646e-05
"Cstdc4",50.8059093915401,-4.93051459428951,1.07936843219129,-4.56796256703539,4.92487955500376e-06,9.39080504733827e-05
"Tdrd7",124.553452614398,0.601352309407815,0.13167205606658,4.56704579067059,4.94645985746439e-06,9.4193786245742e-05
"Grk3",84.8269982571881,0.807719855031907,0.177557044677322,4.54907242063976,5.3882898547e-06,0.000102470779899901
"Uck2",401.118359190183,-0.592348340316926,0.13022591337219,-4.54862112292487,5.39985606405282e-06,0.000102554181259046
"Nmnat3",36.0788632608155,1.07635965353713,0.236682074208654,4.54770247022692,5.42347349154506e-06,0.000102865934138442
"Anapc5",472.936008523819,-0.460497823531375,0.101277819409917,-4.54687735393996,5.44477048781471e-06,0.000103132907303673
"Gpatch4",141.226362459154,-0.64619464990885,0.142148711769567,-4.54590577617317,5.46995043377191e-06,0.000103472625291564
"Nudc",259.354945933479,-0.62093511888678,0.136613553322133,-4.54519411717975,5.48846487505094e-06,0.000103685522943753
"Nxf1",359.464530996385,0.471638319933855,0.103802916935363,4.5435940902079,5.53031031809696e-06,0.000104338034297306
"Pea15a",71.1925684437298,0.737768992759778,0.162482139830762,4.54061593186934,5.60901263515544e-06,0.000105683269729934
"Gbp3",304.313749475796,0.79775828812925,0.175785150321617,4.53825756424629,5.6720955802209e-06,0.000106590617206204
"Map3k6",15.6905980524499,-1.3982964475175,0.308103888114361,-4.53839273524029,5.66846167838093e-06,0.000106590617206204
"Celf6",4.08345822456208,4.8789744038337,1.07565069166816,4.53583532426054,5.73759370418912e-06,0.000107679780924085
"Tubg1",92.5850294662165,-0.685580463222398,0.151336802885742,-4.530163517066,5.89380527780456e-06,0.00011046630836956
"Psmd7",480.326525885879,-0.57302960786877,0.126573408987065,-4.52725112213205,5.97559134087492e-06,0.000111852418781619
"Xcl1",23.5458675750401,2.14622868492813,0.474148016031527,4.52649512886588,5.99699809985409e-06,0.000112106186992299
"Tor3a",396.566973104302,0.585404742392309,0.129472437071564,4.52146229447071,6.14139003607053e-06,0.000114655336594979
"Hivep2",72.6615249034272,0.707203426861919,0.156492339021942,4.51909295548814,6.21051250568946e-06,0.000115794438128273
"C1qc",36.2057329928415,2.03729872526446,0.450862272349738,4.51867199853908,6.22287101969703e-06,0.000115873590486718
"Stx3",72.5784297297978,-0.882890474656986,0.19548506818918,-4.51640876121838,6.28971986542004e-06,0.00011696585822647
"Mgll",96.8191364603801,-1.18084967891486,0.261542087990969,-4.51495087458211,6.33314449106563e-06,0.000117620246581794
"Xpnpep1",241.387811123751,-0.424691435519073,0.0942488896339648,-4.50606301218455,6.60414833443359e-06,0.000122494086379715
"Plbd1",113.271971104486,0.72114102176132,0.160059559497548,4.50545424481422,6.62311096108424e-06,0.000122686473081978
"Hmgn2",115.729597057851,-0.97001691014245,0.215363564558838,-4.50409015159776,6.66579070045648e-06,0.000123317127958445
"Crip1",872.381322229661,0.773026709754955,0.17166078357195,4.50322253964864,6.69307329244952e-06,0.000123661672396849
"Arpin",12.599736520462,1.76727138438646,0.393082146953077,4.49593398755254,6.92652248008551e-06,0.000127809553049847
"Kif5c",4.43908375930086,4.77036939870419,1.06157473363513,4.49367269920704,7.00051984358332e-06,0.000129008289556202
"Cenph",67.6959331392094,-0.727658707014217,0.162008899803616,-4.49147366531267,7.07320478984508e-06,0.000130179781969803
"Pusl1",41.5584231432307,-0.985425036625356,0.219741307470269,-4.48447789798777,7.30926814642006e-06,0.000134351309738959
"Ip6k3",4.34318733997546,4.82460503034512,1.07592879680714,4.48413040404003,7.32118816727682e-06,0.000134397441394663
"Serpine2",64.8115819335775,-1.24771814381428,0.278340193446259,-4.48270919253776,7.37013349661858e-06,0.000135122267777544
"Smpd3",7.93451276849403,-2.29261234980369,0.511745090092391,-4.47998895190139,7.46469029367005e-06,0.000136680393300251
"Ngp",4160.56391808782,-1.09164809500583,0.24370462977063,-4.47939005522082,7.48566346958477e-06,0.000136888918914993
"Adap2",14.6576119966995,1.81392309820408,0.4051914890557,4.476705822305,7.58035866357101e-06,0.000138443327919592
"Tnfsf14",57.2868180016203,-0.872659051190076,0.195240732262444,-4.46965672110388,7.83452358080585e-06,0.000142902510576078
"E130311K13Rik",20.8026172054043,1.41703513858396,0.317150364583078,4.46802304782711,7.89458017665871e-06,0.000143814278167142
"Smarce1",150.767203525249,0.569016846412303,0.127430422803749,4.46531396422207,7.99514189518959e-06,0.000145460658021781
"Mrpl20",435.142371920716,-0.413406729170539,0.0926063517089634,-4.46412931231504,8.03950018640723e-06,0.00014608160516828
"Gnb4",77.4033149055507,0.783653952051293,0.175568175376082,4.46353076446025,8.06200167311027e-06,0.000146118664841828
"Lgals3bp",608.893444851235,0.932491550089392,0.208903912837235,4.46373424712219,8.05434530918621e-06,0.000146118664841828
"Gabarapl1",140.638030626993,0.631593383317073,0.141635574659827,4.45928492777329,8.22335431948268e-06,0.000148854177935173
"Ctsg",1141.87948075038,-1.34321609750578,0.301246460802026,-4.45886100679707,8.23963282023509e-06,0.000148960045491896
"Lbr",310.322959364151,-0.717700262237892,0.161116153827146,-4.45455185708987,8.40686084346022e-06,0.000151791133459291
"Ipo5",268.345887171339,-0.466552459190951,0.104785889128927,-4.45243594408893,8.4901572288562e-06,0.000153101547402177
"Hnrnpa2b1",1876.22830872779,-0.399294443103849,0.0897021770524993,-4.45133503136894,8.53380785116513e-06,0.000153694632699042
"Tpst1",113.389443129301,0.638588729861966,0.143491074598048,4.45037248240562,8.57214809148564e-06,0.000154190704083876
"Golim4",46.9141391715648,-0.871485658036965,0.195936470771002,-4.44779705691189,8.67554359930058e-06,0.00015585423105058
"Lsp1",1274.20513676955,0.702379331493525,0.157998885247675,4.44547017146667,8.76998493406341e-06,0.00015735292063856
"Tmem131",180.38208871728,0.671477147080038,0.151075914109024,4.44463401754079,8.8041612582597e-06,0.000157767918557673
"Ogfrl1",317.261163456881,0.432929261929195,0.097424942109037,4.44372100775451,8.84162427758159e-06,0.000158240699163434
"Aprt",662.912421373878,-0.535012442010431,0.120465435157463,-4.44121121806522,8.94539361235058e-06,0.000159897511353681
"Bhlhe40",412.92819783948,0.754637826816757,0.170252837319992,4.43245374758957,9.31666926258077e-06,0.000166325838010223
"Got2",264.694283886278,-0.496379336137933,0.112022815634891,-4.43105570347162,9.37728593338133e-06,0.000167031408734541
"Rere",314.023087030101,0.474905168966433,0.107177805509262,4.43100291809384,9.37958197767134e-06,0.000167031408734541
"Mthfd1",117.985836428314,-0.685213360590971,0.154683838103788,-4.42976699434634,9.43349562402435e-06,0.000167650442955773
"Parp12",93.5841976061135,1.03671991574918,0.234040086913101,4.42966813686971,9.43782076294925e-06,0.000167650442955773
"Dock5",72.2286826539401,-0.984518486775936,0.222499801020376,-4.42480614481888,9.65289245332393e-06,0.000171257900643941
"Pimreg",70.6743116669726,-0.876883545171617,0.198214695587452,-4.42390783676651,9.69313843690565e-06,0.000171758564709537
"C1qb",33.8696306859508,1.66588228256974,0.376805746862905,4.42106389416572,9.82161238863912e-06,0.000173819415284441
"Epb41l4aos",226.472548260685,0.828005116524606,0.18731604343892,4.42036411469795,9.85347309227717e-06,0.000174167453841464
"Cstdc5",5.95535125395812,-5.12221926547159,1.15920226841021,-4.41874503273398,9.92756817827096e-06,0.000175260233278203
"Fasn",291.324654849944,-0.865474180869754,0.195892004816781,-4.41811896141058,9.9563619145226e-06,0.000175551556621249
"Galnt6",131.345697808326,-0.869751678566034,0.196882352893056,-4.41762131438196,9.97930615367349e-06,0.000175739149798724
"Atxn7l1",115.945380244191,0.630518891637123,0.142929480051436,4.41139848413512,1.02705104402358e-05,0.000180644618358926
"Ktn1",196.112592572149,0.919487799388863,0.208640234588781,4.40704929804707,1.04788344902439e-05,0.000184082059273878
"Anxa7",316.985006708115,0.415467970127649,0.0943117807773305,4.40526058042066,1.05656790576418e-05,0.000185379641647716
"Camta2",164.427744709548,0.49295173813425,0.111910954694342,4.40485687465207,1.05853743407681e-05,0.000185417222512697
"Lman2",668.155679384356,-0.473455686336948,0.107489121610779,-4.40468467173212,1.05937861343202e-05,0.000185417222512697
"Hotairm1",7.16902828482768,3.00861846111749,0.683603948531052,4.40111334579399,1.0769684449487e-05,0.000188265157047213
"Alas1",1134.30058228573,-0.634174949978756,0.144184669497817,-4.39835214234309,1.09075897946396e-05,0.000190442784165088
"Tnfrsf1b",570.662906114891,0.814598085789894,0.185268620624761,4.396848657063,1.09833870609754e-05,0.000191532031751954
"Epb41l2",216.997254143515,0.660432150730941,0.150289789574253,4.39439134622411,1.11083545746157e-05,0.000193475024432514
"Tspan4",36.8655506709615,-1.26492722687316,0.288056536682182,-4.39124639017923,1.12702738409667e-05,0.000196056091347973
"F2r",70.4834770989155,-1.06095409530614,0.241646070319898,-4.39052906551149,1.13075198705672e-05,0.00019646471872438
"Pafah1b3",184.506195632337,0.522286385565414,0.118967037396852,4.39017728770669,1.1325828330653e-05,0.00019654371836985
"Bbc3",72.5431139044022,0.99921127716948,0.227781834915305,4.3867030816615,1.15081715510089e-05,0.000199465662732415
"Osbpl3",109.194624338082,0.886732147192064,0.202221115357455,4.38496319053841,1.16005393013015e-05,0.000200822911880229
"Tec",286.311134881971,-0.403394151568201,0.0920499492635555,-4.38233974918564,1.17411522785118e-05,0.000203011061551702
"Mfsd13a",64.4231493439809,-1.46937492495553,0.335503817220564,-4.37960717445295,1.18893437137442e-05,0.000205324796759001
"Gar1",283.374436946124,-0.509115691376385,0.116340958664617,-4.37606580880981,1.20840544301811e-05,0.000208322472148442
"Sumf1",60.0940959818775,0.753758964689242,0.172251513535281,4.37592070582797,1.20920970039951e-05,0.000208322472148442
"Dock7",17.2927283102934,1.33139995305038,0.304323388612862,4.37495113050312,1.21459685840026e-05,0.00020899846182738
"Bud23",250.761601587442,-0.453395426565592,0.103668607292272,-4.3735074523316,1.22266069044141e-05,0.000210132851755525
"Ifit1",218.910727029789,1.16462772719008,0.266497631570485,4.37012411827776,1.24175934232904e-05,0.000213158737105087
"Irf5",363.89300977302,0.64848725362066,0.14849371111979,4.36710247680137,1.25905663747852e-05,0.000215767880003809
"Ostf1",1189.48812600956,0.281433927045785,0.0644464509932717,4.36694220873648,1.25998047838662e-05,0.000215767880003809
"Ncam1",12.2982368485255,-2.26358004734427,0.518644920713957,-4.36441186819736,1.27465224226578e-05,0.000218018961964549
"Parp10",253.932426721048,0.662748417371959,0.152003993105736,4.3600724154065,1.30019409170796e-05,0.000222121674853744
"Phf11d",24.7032788669583,1.54219879389592,0.354118496106888,4.35503598611923,1.3304505958405e-05,0.000227019061048914
"Psmb9",523.098911723988,0.65211669011633,0.149748473175146,4.35474683841093,1.33220789304342e-05,0.000227047650697448
"Mcl1",871.33887924086,0.358899822874121,0.0824399579881697,4.3534692597202,1.33999892654063e-05,0.00022776274390706
"Osbpl1a",14.2405530087605,-1.50951793797745,0.346750390795908,-4.35332728684919,1.34086739550873e-05,0.00022776274390706
"Sapcd2",26.0287750029806,-1.38097508725067,0.317226712903385,-4.35327490113124,1.34118798225625e-05,0.00022776274390706
"Chaf1b",59.0934589834388,-0.828400587844812,0.190433879575569,-4.35006937678902,1.36094467422281e-05,0.000230628133781959
"Xylt2",35.0136359959059,0.973502082885788,0.2237928798076,4.35001365424463,1.36129055299112e-05,0.000230628133781959
"Bbx",160.471935517001,0.636483753772606,0.146326527065134,4.34974960821211,1.36293066942585e-05,0.000230632414937678
"Cited2",299.077013292517,-0.590350925185986,0.13578479935956,-4.34769523518408,1.37575590317745e-05,0.000232527169339413
"Fyb2",3.56130222397554,4.24664511095887,0.976955035423308,4.34681736311316,1.38127139937355e-05,0.000233183429383606
"Lyar",274.505690990029,-0.540358167106897,0.124342783358578,-4.34571394102238,1.38823390075058e-05,0.00023408213188335
"Pf4",852.61791892384,1.10505642424415,0.254306146610092,4.34537835193756,1.39035806984467e-05,0.000234163843791528
"Dnajb6",84.5360564396642,0.781486548419204,0.179863474700013,4.34488741931965,1.39347109819965e-05,0.000234411710535776
"Cdk6",126.502628850198,-0.750910190316958,0.172930137366902,-4.34227487325571,1.41014952132358e-05,0.000236938299571099
"Pfdn5",931.03843465245,0.501729586339662,0.115555856312265,4.34187935039696,1.41269106262819e-05,0.00023708641311934
"Gcat",33.9753023925427,-1.03780695321381,0.239081241243732,-4.34081297141925,1.419565161006e-05,0.000237960441660654
"Shb",23.237240548712,1.15793135342239,0.266803736198004,4.3400117626653,1.42475089339026e-05,0.000238549733404452
"Lig1",144.631231025041,-0.510262958823347,0.117608708000669,-4.33864947160583,1.43360966644469e-05,0.000239751911664673
"Bloc1s4",117.278490597484,0.534460395811844,0.123317237660443,4.33402828308151,1.46405353013548e-05,0.000244556871548478
"Mapk6",90.2921879988624,-0.743860173024479,0.1716438893757,-4.33374107129613,1.46596585664508e-05,0.000244590237904264
"Nop58",434.25486311481,-0.611196995678348,0.141091299735302,-4.33192547538368,1.47810977146508e-05,0.000246328631926072
"Rpia",201.253300756353,-0.619071131363245,0.142937937663637,-4.3310484360006,1.48401029851191e-05,0.00024702371892013
"Fcgrt",23.6184225745721,1.24560204783135,0.287853972539255,4.32720117371832,1.51016021679681e-05,0.000250791956003395
"Rnaseh2c",300.97607771308,-0.627302960506202,0.144967061964052,-4.32721027802685,1.51009781917377e-05,0.000250791956003395
"Cflar",293.430666877562,0.447841981695259,0.103528891100878,4.32576816899242,1.52001221471917e-05,0.000252134894896854
"Abi3",233.873404581638,0.512419926590113,0.118955575740828,4.30765790841563,1.64992300838387e-05,0.000273171494413564
"Ccdc93",42.2463315093308,1.03793256557626,0.24095606872956,4.30755934494099,1.65065816887625e-05,0.000273171494413564
