InteractorA	InteractorB	Sources	CrossConfidence	StandardConfidence	PublicationCount	Publications
54609	94232	Biogrid	2	2	2	27477512, 32325033
7337	17755	Biogrid	2	2	1	28957379
5071	17755	Biogrid	2	2	1	28957379
10133	11793	Biogrid	2	2	1	29133525
10133	74781	Biogrid	2	2	1	29133525
11827	56424	Biogrid	2	2	1	29145196
14109	107747	Biogrid	1	1	1	26192119
22059	50873	Biogrid	2	2	1	28395174
21356	21354	Biogrid	2	2	1	9973410
21356	21355	Biogrid	2	2	1	9973410
21356	14964	Biogrid	2	2	1	9973410
21356	14960	Biogrid	2	2	1	9973410
12330	14964	Biogrid	2	2	1	9973410
72016	104732	Biogrid	2	2	1	29459677
72016	71924	Biogrid	2	2	1	29459677
72016	56427	Biogrid	2	2	1	29459677
84875	547253	Biogrid	1	1	1	23473667
547253	5901	Biogrid	1	1	1	23473667
234779	12978	Biogrid	1	1	1	9312046
14048	13134	Biogrid	1	1	1	11950062
14048	20474	Biogrid	1	1	1	11950062
14048	20475	Biogrid	1	1	1	11950062
14048	14687	Biogrid	1	1	1	11950062
14048	14678	Biogrid	1	1	1	11950062
13857	2056	Biogrid	1	1	1	7505116
17931	19047	Biogrid	1	1	1	22544752
17931	98932	Biogrid	1	1	1	22544752
20983	50873	Biogrid	2	2	1	28254618
29815	9564	Biogrid	2	2	1	10438950
20416	5979	Biogrid	2	2	1	10995764
18708	20416	Biogrid	1	1	1	10995764
18708	19247	Biogrid	1	1	2	10995764, 32325033
18708	19713	Biogrid	1	1	1	10995764
109880	22630	Biogrid	1	1	2	27034005, 8668348
22031	106504	Biogrid	2	2	1	28219902
22031	16172	Biogrid	2	2	1	28219902
110616	68375	Biogrid	2	2	1	29111377
17969	18024	Biogrid	1	1	1	28939422
17969	4780	Biogrid	2	2	1	28939422
16881	29128	Biogrid	2	2	1	28803780
16881	5111	Biogrid	2	2	1	28803780
10919	16881	Biogrid	1	1	1	28803780
79813	16881	Biogrid	1	1	1	28803780
9657	22284	Biogrid	1	1	1	28498859
21938	21926	Biogrid	1	1	1	11448951
10273	15481	Biogrid	2	2	1	29091030
14173	14182	Biogrid	1	1	1	18337405
3092	29816	Biogrid	1	1	1	15533940
29816	29816	Biogrid	1	1	2	15533940, 18790740
359	65113	Biogrid	2	2	1	28931009
29816	11459	Biogrid	1	1	2	10613908, 32325033
29816	67300	Biogrid	2	2	2	10613908, 32325033
12767	16396	Biogrid	2	2	1	28264927
211401	19349	Biogrid	2	2	1	28264927
211401	12767	Biogrid	2	2	1	28264927
29816	1212	Biogrid	1	1	1	18790740
2017	29816	Biogrid	1	1	1	18790740
26395	26390	Biogrid	2	2	1	19385034
5894	26390	Biogrid	2	2	1	19385034
6885	26390	Biogrid	2	2	1	19385034
22030	26390	Biogrid	2	2	1	19385034
22034	26390	Biogrid	2	2	1	19385034
382105	217127	Biogrid	1	1	1	23319590
382105	7321	Biogrid	1	1	1	23319590
66515	22059	Biogrid	2	2	1	24793696
11820	22201	Biogrid	1	1	1	27325702
11820	217342	Biogrid	1	1	1	27325702
11820	67615	Biogrid	1	1	1	27325702
11820	23806	Biogrid	1	1	1	27325702
11820	94253	Biogrid	1	1	1	27325702
11820	59026	Biogrid	1	1	1	27325702
11820	74287	Biogrid	1	1	1	27325702
11820	17999	Biogrid	1	1	1	27325702
11820	57320	Biogrid	1	1	1	27325702
11820	56736	Biogrid	1	1	1	27325702
11820	69807	Biogrid	1	1	1	27325702
11820	22215	Biogrid	1	1	1	27325702
11820	68795	Biogrid	1	1	1	27325702
11820	69116	Biogrid	1	1	1	27325702
11820	70790	Biogrid	1	1	1	27325702
11820	99375	Biogrid	1	1	1	27325702
11820	72584	Biogrid	1	1	1	27325702
11820	13194	Biogrid	1	1	1	27325702
11820	320808	Biogrid	1	1	1	27325702
11820	98193	Biogrid	1	1	1	27325702
11820	57443	Biogrid	1	1	1	27325702
11820	231670	Biogrid	1	1	1	27325702
11820	214931	Biogrid	1	1	1	27325702
11820	58799	Biogrid	1	1	1	27325702
11820	71902	Biogrid	1	1	1	27325702
11820	12848	Biogrid	1	1	1	27325702
11820	26572	Biogrid	1	1	1	27325702
11820	26891	Biogrid	1	1	1	27325702
11820	26754	Biogrid	1	1	1	27325702
11820	26893	Biogrid	1	1	1	27325702
11820	26894	Biogrid	1	1	1	27325702
11820	26895	Biogrid	1	1	1	27325702
11820	108679	Biogrid	1	1	1	27325702
11820	19179	Biogrid	1	1	1	27325702
11820	23996	Biogrid	1	1	1	27325702
11820	19184	Biogrid	1	1	1	27325702
11820	67089	Biogrid	1	1	1	27325702
11820	70247	Biogrid	1	1	1	27325702
11820	21762	Biogrid	1	1	1	27325702
11820	19185	Biogrid	1	1	1	27325702
11820	17463	Biogrid	1	1	1	27325702
11820	57296	Biogrid	1	1	1	27325702
11820	69077	Biogrid	1	1	1	27325702
11820	66997	Biogrid	1	1	1	27325702
11820	23997	Biogrid	1	1	1	27325702
11820	59029	Biogrid	1	1	1	27325702
11820	22284	Biogrid	1	1	1	27325702
11820	22225	Biogrid	1	1	1	27325702
11820	252870	Biogrid	1	1	1	27325702
11820	22224	Biogrid	1	1	1	27325702
11820	107260	Biogrid	1	1	1	27325702
11820	56085	Biogrid	1	1	1	27325702
11820	54609	Biogrid	1	1	1	27325702
11820	94232	Biogrid	1	1	1	27325702
11820	14784	Biogrid	1	1	1	27325702
11820	23988	Biogrid	1	1	1	27325702
11820	76580	Biogrid	1	1	1	27325702
11820	208650	Biogrid	1	1	1	27325702
11820	93765	Biogrid	1	1	1	27325702
11820	107767	Biogrid	1	1	1	27325702
11820	64051	Biogrid	1	1	1	27325702
11820	64176	Biogrid	1	1	1	27325702
11820	22318	Biogrid	1	1	1	27325702
11820	11975	Biogrid	1	1	1	27325702
11820	72961	Biogrid	1	1	1	27325702
11820	20979	Biogrid	1	1	1	27325702
11820	20980	Biogrid	1	1	1	27325702
11820	68365	Biogrid	1	1	1	27325702
11820	19339	Biogrid	1	1	1	27325702
11820	20614	Biogrid	1	1	1	27325702
11820	20965	Biogrid	1	1	1	27325702
11820	20964	Biogrid	1	1	1	27325702
11820	11816	Biogrid	1	1	1	27325702
11820	17762	Biogrid	1	1	1	27325702
107971	14182	Biogrid	2	2	1	17901128
14182	2885	Biogrid	2	2	1	11729184
53417	405	Biogrid	1	1	1	9840812
217082	328	Biogrid	1	1	1	10671489
405	11622	Biogrid	1	1	1	16520375
3091	11622	Biogrid	1	1	1	16520375
3320	11622	Biogrid	1	1	1	8139547
11622	15516	Biogrid	2	2	1	8396713
17764	15251	Biogrid	2	2	1	18337454
17984	11863	Biogrid	1	1	1	17826745
17984	11864	Biogrid	1	1	1	17826745
17984	11865	Biogrid	1	1	1	17826745
12048	53417	Biogrid	1	1	1	21546903
12050	53417	Biogrid	2	2	1	21546903
17210	53417	Biogrid	2	2	1	21546903
15251	53417	Biogrid	2	2	1	21546903
13819	53417	Biogrid	2	2	1	21546903
29761	12464	Biogrid	1	1	1	25755282
21454	29761	Biogrid	2	2	1	25755282
12462	29761	Biogrid	2	2	1	25755282
12465	29761	Biogrid	2	2	1	25755282
12468	29761	Biogrid	2	2	1	25755282
69922	29761	Biogrid	1	1	1	25755282
11863	3091	Biogrid	1	1	1	8816435
2033	13819	Biogrid	1	1	1	12080085
69585	16324	Biogrid	2	2	1	26735394
16600	55294	Biogrid	2	2	1	22307056
13433	18538	Biogrid	2	2	1	28334952
22034	19353	Biogrid	1	1	1	29114077
216799	224762	Biogrid	2	2	1	27929086
12313	12322	Biogrid	1	1	1	27926480
52440	228607	Biogrid	2	2	1	27736772
228607	16396	Biogrid	2	2	2	27736772, 32325033
94091	383619	Biogrid	2	2	1	27498865
14182	12929	Biogrid	2	2	1	19307307
14183	12929	Biogrid	2	2	1	19307307
14182	330662	Biogrid	2	2	1	19307307
5584	23856	Biogrid	1	1	1	28330622
5590	23856	Biogrid	1	1	1	28330622
66894	23856	Biogrid	2	2	1	28330622
20020	23856	Biogrid	2	2	1	28330622
54756	14182	Biogrid	2	2	1	12958313
54756	14183	Biogrid	2	2	1	12958313
171463	6885	Biogrid	2	2	1	15277532
12627	650	Biogrid	1	1	1	28126904
12627	3625	Biogrid	1	1	1	28126904
12627	10220	Biogrid	1	1	1	28126904
12934	20274	Biogrid	2	2	1	27940916
12934	18222	Biogrid	2	2	1	27940916
12934	13858	Biogrid	2	2	1	27940916
12934	16396	Biogrid	2	2	1	27940916
268373	230073	Biogrid	2	2	1	28594325
268373	228607	Biogrid	2	2	1	28594325
66894	12393	Biogrid	2	2	1	28500134
16179	12234	Biogrid	2	2	1	29038250
18227	2260	Biogrid	2	2	1	22539306
5914	15370	Biogrid	1	1	1	22539306
15370	2247	Biogrid	2	2	1	22539306
15370	2260	Biogrid	2	2	1	22539306
15370	7054	Biogrid	2	2	1	22539306
50868	26554	Biogrid	2	2	2	28887507, 30261176
93679	225471	Biogrid	2	2	1	28747347
71586	195359	Biogrid	2	2	1	29117565
230073	195359	Biogrid	2	2	1	29117565
3730	16772	Biogrid	1	1	1	20874775
3730	16777	Biogrid	1	1	1	20874775
3730	16779	Biogrid	1	1	1	20874775
14957	59026	Biogrid	2	2	1	28687618
16491	57814	Biogrid	2	2	1	27802162
114255	13714	Biogrid	1	1	1	28275114
67561	56480	Biogrid	2	2	1	29138248
230484	56480	Biogrid	2	2	1	29138248
228775	18854	Biogrid	2	2	1	28486108
228775	19401	Biogrid	2	2	1	28486108
16600	230738	Biogrid	2	2	1	29975947
22034	230738	Biogrid	2	2	1	29975947
624219	16151	Biogrid	2	2	1	29255244
624219	18412	Biogrid	2	2	1	29255244
27056	67245	Biogrid	2	2	1	28746869
4281	15353	Biogrid	2	2	1	28760657
13046	53380	Biogrid	2	2	2	28559429, 30109252
18164	22652	Biogrid	2	2	1	29156706
10013	56705	Biogrid	2	2	1	28668087
12759	243743	Biogrid	2	2	1	27378688
10048	13206	Biogrid	1	1	1	27622290
71653	16396	Biogrid	1	1	1	28981589
16396	21804	Biogrid	1	1	1	28612841
80176	13844	Biogrid	2	2	1	28931592
92369	13844	Biogrid	2	2	1	28931592
14083	12702	Biogrid	2	2	1	14517242
15117	7375	Biogrid	2	2	1	28604766
15117	100287513	Biogrid	2	2	1	28604766
112405	23770	Biogrid	1	1	1	27770548
19016	17999	Biogrid	2	2	1	27917940
230796	99375	Biogrid	2	2	1	27113764
230796	72584	Biogrid	2	2	1	27113764
230796	13194	Biogrid	2	2	1	27113764
230796	56438	Biogrid	2	2	1	27113764
72584	13194	Biogrid	2	2	3	27113764, 30442713, 32325033
72584	56438	Biogrid	2	2	2	27113764, 32325033
230796	319176	Biogrid	2	2	1	27113764
16151	53347	Biogrid	2	2	1	28607106
15251	20613	Biogrid	1	1	1	21257819
13819	20613	Biogrid	2	2	1	21257819
15251	22339	Biogrid	2	2	1	21257819
13819	22339	Biogrid	2	2	1	21257819
17246	23859	Biogrid	2	2	1	30292394
11186	381290	Biogrid	1	1	1	15145946
26086	19876	Biogrid	1	1	1	12719437
26086	17357	Biogrid	1	1	1	12719437
26086	20869	Biogrid	1	1	1	12719437
13163	320332	Biogrid	2	2	1	29084956
13163	433759	Biogrid	2	2	1	29084956
10397	11806	Biogrid	1	1	1	15922294
10397	11807	Biogrid	1	1	1	15922294
10397	14470	Biogrid	1	1	1	15922294
10397	54208	Biogrid	1	1	1	15922294
66949	832	Biogrid	2	2	1	29467473
66949	829	Biogrid	2	2	1	29467473
66949	10097	Biogrid	2	2	1	29467473
66949	4637	Biogrid	2	2	1	29467473
66949	4627	Biogrid	2	2	1	29467473
66949	4628	Biogrid	2	2	1	29467473
66949	109711	Biogrid	1	1	1	29467473
66949	11863	Biogrid	1	1	1	29467473
66949	16149	Biogrid	1	1	1	29467473
66949	26558	Biogrid	1	1	1	29467473
66949	22038	Biogrid	1	1	1	29467473
66949	16898	Biogrid	1	1	1	29467473
66949	110253	Biogrid	1	1	1	29467473
56424	15526	Biogrid	2	2	1	30107089
217379	15526	Biogrid	2	2	1	30107089
8350	22631	Biogrid	1	1	1	25330109
8350	22629	Biogrid	2	2	1	25330109
8350	22628	Biogrid	2	2	1	25330109
8350	22627	Biogrid	2	2	1	25330109
8350	22630	Biogrid	2	2	1	25330109
8350	67039	Biogrid	2	2	1	25330109
8350	67959	Biogrid	2	2	1	25330109
8350	218460	Biogrid	2	2	1	25330109
8350	56194	Biogrid	2	2	1	25330109
8350	19303	Biogrid	2	2	1	25330109
8350	140858	Biogrid	2	2	1	25330109
8350	14201	Biogrid	2	2	1	25330109
8350	107435	Biogrid	1	1	1	25330109
8350	15511	Biogrid	2	2	1	25330109
8350	19646	Biogrid	2	2	1	25330109
8350	245688	Biogrid	2	2	1	25330109
8350	15526	Biogrid	2	2	1	25330109
8350	15481	Biogrid	2	2	1	25330109
8350	54401	Biogrid	2	2	1	25330109
2260	171463	Biogrid	2	2	1	12604616
70369	15511	Biogrid	2	2	1	24510904
22190	22151	Biogrid	1	1	1	29676259
22190	73710	Biogrid	1	1	1	29676259
22190	227613	Biogrid	1	1	1	29676259
22190	22154	Biogrid	1	1	1	29676259
22190	22153	Biogrid	1	1	1	29676259
22190	22152	Biogrid	1	1	1	29676259
22190	22143	Biogrid	1	1	1	29676259
22190	22145	Biogrid	1	1	1	29676259
22190	11946	Biogrid	1	1	1	29676259
22190	18195	Biogrid	1	1	1	29676259
22190	11739	Biogrid	1	1	1	29676259
22190	11740	Biogrid	1	1	1	29676259
22190	17713	Biogrid	1	1	1	29676259
22190	233870	Biogrid	1	1	1	29676259
22190	76824	Biogrid	1	1	1	29676259
22190	70257	Biogrid	1	1	1	29676259
22190	56451	Biogrid	1	1	1	29676259
22190	77579	Biogrid	1	1	1	29676259
22190	208158	Biogrid	1	1	1	29676259
22190	76936	Biogrid	1	1	1	29676259
22190	17992	Biogrid	1	1	1	29676259
22190	23950	Biogrid	1	1	1	29676259
22190	66314	Biogrid	1	1	1	29676259
22190	11639	Biogrid	1	1	1	29676259
22190	19353	Biogrid	1	1	1	29676259
22190	20916	Biogrid	1	1	1	29676259
22190	236539	Biogrid	1	1	1	29676259
22190	56812	Biogrid	1	1	1	29676259
22190	68818	Biogrid	1	1	1	29676259
22190	18813	Biogrid	1	1	1	29676259
22190	72993	Biogrid	1	1	1	29676259
22190	19707	Biogrid	1	1	1	29676259
22190	72567	Biogrid	1	1	1	29676259
22190	227753	Biogrid	1	1	1	29676259
22190	27041	Biogrid	1	1	1	29676259
22190	12408	Biogrid	1	1	1	29676259
22190	18458	Biogrid	1	1	1	29676259
22190	212307	Biogrid	1	1	1	29676259
22190	17886	Biogrid	1	1	1	29676259
22190	11957	Biogrid	1	1	1	29676259
12151	22215	Biogrid	2	2	1	29202468
12151	18667	Biogrid	2	2	1	29202468
67443	12443	Biogrid	2	2	1	29328502
12288	67443	Biogrid	2	2	1	30158642
12288	18412	Biogrid	2	2	1	30158642
56484	12387	Biogrid	2	2	1	29717119
170736	11651	Biogrid	1	1	1	20164304
16202	11651	Biogrid	2	2	1	20164304
17869	22286	Biogrid	1	1	1	23665319
22286	18109	Biogrid	1	1	1	23665319
22724	17975	Biogrid	2	2	1	28784777
22724	17999	Biogrid	2	2	1	28784777
22724	22608	Biogrid	2	2	1	28784777
22724	51810	Biogrid	2	2	1	28784777
405	225724	Biogrid	2	2	1	22981438
405	11758	Biogrid	2	2	1	22981438
405	77407	Biogrid	2	2	1	22981438
405	71954	Biogrid	2	2	1	22981438
405	22070	Biogrid	2	2	1	22981438
405	18405	Biogrid	2	2	1	22981438
405	67224	Biogrid	2	2	1	22981438
405	331532	Biogrid	2	2	1	22981438
18142	11863	Biogrid	2	2	1	27782878
11863	225872	Biogrid	2	2	1	27782878
11864	20464	Biogrid	2	2	1	27782878
11864	225872	Biogrid	2	2	1	27782878
6929	18012	Biogrid	1	1	1	16775630
18014	6929	Biogrid	1	1	1	16775630
11924	6929	Biogrid	1	1	1	16775630
17172	6929	Biogrid	1	1	1	16775630
16396	24069	Biogrid	2	2	1	29515120
16396	216869	Biogrid	2	2	2	29515120, 32325033
50754	225908	Biogrid	1	1	1	29472293
50754	20788	Biogrid	2	2	1	29472293
50754	20787	Biogrid	2	2	1	29472293
50754	21815	Biogrid	2	2	1	29472293
50754	228839	Biogrid	2	2	1	29472293
50754	208647	Biogrid	2	2	1	29472293
50754	26427	Biogrid	2	2	1	29472293
50754	12224	Biogrid	2	2	1	29472293
72512	384309	Biogrid	2	2	1	29899553
72512	76577	Biogrid	2	2	1	29899553
26408	12234	Biogrid	2	2	1	30031111
26408	103583	Biogrid	2	2	1	30031111
56717	67605	Biogrid	2	2	1	27340174
56717	216963	Biogrid	2	2	1	27340174
56717	54126	Biogrid	2	2	1	27340174
76527	19283	Biogrid	2	2	1	23744080
76527	21960	Biogrid	2	2	1	23744080
19249	68337	Biogrid	1	1	1	12839623
11928	93695	Biogrid	2	2	1	27836549
232975	93695	Biogrid	2	2	1	27836549
71340	73251	Biogrid	2	2	1	29384474
18212	75409	Biogrid	2	2	1	26004511
75409	53869	Biogrid	2	2	1	26004511
20416	26362	Biogrid	2	2	1	8610109
216148	26362	Biogrid	2	2	1	8610109
20416	18211	Biogrid	1	1	1	8610109
20418	18211	Biogrid	1	1	1	8610109
27374	18595	Biogrid	2	2	1	30057274
19766	18004	Biogrid	2	2	1	29891719
19766	66725	Biogrid	2	2	1	29891719
21926	21929	Biogrid	2	2	2	29891719, 29203883
21926	12402	Biogrid	2	2	1	29891719
19279	14681	Biogrid	2	2	1	21850207
19279	12322	Biogrid	2	2	1	21850207
19279	12323	Biogrid	2	2	1	21850207
18015	15565	Biogrid	2	2	1	27791021
19052	17246	Biogrid	1	1	1	28025327
19262	17967	Biogrid	2	2	1	10562275
19229	19303	Biogrid	2	2	1	11238916
19277	19303	Biogrid	1	1	1	11238916
19277	19229	Biogrid	1	1	1	11238916
13869	50791	Biogrid	1	1	1	17579610
13869	211914	Biogrid	2	2	1	17460065
13869	19229	Biogrid	2	2	1	17460065
18815	19263	Biogrid	1	1	1	18647637
64411	16332	Biogrid	1	1	1	17314030
17685	17688	Biogrid	2	2	1	27886214
17685	13433	Biogrid	2	2	1	27886214
17688	13433	Biogrid	2	2	1	27886214
72993	13385	Biogrid	2	2	1	27300007
18212	110854	Biogrid	2	2	1	22389491
330863	94090	Biogrid	2	2	2	29911180, 32325033
330863	13176	Biogrid	2	2	1	29911180
110651	22034	Biogrid	1	1	1	29563609
110651	110651	Biogrid	1	1	1	29563609
381308	22642	Biogrid	1	1	1	16458891
381308	103889	Biogrid	1	1	1	16458891
19261	16423	Biogrid	1	1	1	18045614
19261	19261	Biogrid	2	2	1	18045614
12389	14104	Biogrid	2	2	1	18635971
56233	15251	Biogrid	2	2	1	23853092
56233	13016	Biogrid	2	2	1	23853092
12927	19248	Biogrid	1	1	1	28808245
12927	22330	Biogrid	1	1	2	28808245, 23974298
18706	5295	Biogrid	1	1	1	9235916
14056	17172	Biogrid	2	2	1	20506217
216850	17172	Biogrid	2	2	1	20506217
15205	17172	Biogrid	2	2	1	20506217
15205	216850	Biogrid	2	2	1	20506217
18762	22352	Biogrid	1	1	1	26773517
22352	19263	Biogrid	2	2	1	26773517
16367	18762	Biogrid	2	2	1	26773517
18412	18762	Biogrid	2	2	1	26773517
16367	18412	Biogrid	2	2	1	26773517
16403	20971	Biogrid	2	2	1	25202019
192897	20971	Biogrid	1	1	1	25202019
16400	20971	Biogrid	2	2	1	25202019
16412	20971	Biogrid	2	2	1	25202019
20969	192897	Biogrid	1	1	1	25202019
192897	13866	Biogrid	2	2	1	25202019
192897	13649	Biogrid	2	2	1	25202019
16542	16412	Biogrid	2	2	1	28973887
22376	14360	Biogrid	1	1	1	14707117
22376	19248	Biogrid	2	2	1	14707117
13649	11771	Biogrid	2	2	1	7534311
13649	11764	Biogrid	2	2	1	7534311
208154	18708	Biogrid	2	2	1	16725108
208154	14784	Biogrid	1	1	1	16725108
57436	57448	Biogrid	1	1	1	29426817
57436	8878	Biogrid	2	2	1	29426817
263803	12927	Biogrid	1	1	1	30422386
12927	29941	Biogrid	1	1	1	30422386
263803	9564	Biogrid	1	1	1	30422386
22340	14254	Biogrid	2	2	1	11122379
11651	55677	Biogrid	2	2	1	24462114
23797	55677	Biogrid	2	2	1	24462114
67605	11651	Biogrid	2	2	1	24462114
67605	11652	Biogrid	2	2	1	24462114
67605	23797	Biogrid	2	2	1	24462114
26921	11651	Biogrid	2	2	1	24462114
26921	11652	Biogrid	2	2	1	24462114
26921	23797	Biogrid	2	2	1	24462114
217124	19047	Biogrid	2	2	3	30562941, 20124353, 28634551
217124	14812	Biogrid	2	2	1	30562941
217124	217124	Biogrid	2	2	2	30562941, 28634551
217124	108100	Biogrid	2	2	2	30562941, 28634551
217124	109711	Biogrid	2	2	2	30562941, 28634551
217124	11429	Biogrid	2	2	2	30562941, 28634551
217124	11461	Biogrid	2	2	2	30562941, 28634551
217124	11472	Biogrid	1	1	3	30562941, 20124353, 28634551
217124	11518	Biogrid	2	2	2	30562941, 28634551
217124	11771	Biogrid	2	2	2	30562941, 28634551
217124	11772	Biogrid	2	2	2	30562941, 28634551
217124	11928	Biogrid	2	2	2	30562941, 28634551
217124	11938	Biogrid	2	2	2	30562941, 28634551
217124	11941	Biogrid	2	2	2	30562941, 28634551
217124	11949	Biogrid	2	2	2	30562941, 28634551
217124	11975	Biogrid	2	2	2	30562941, 28634551
217124	12217	Biogrid	2	2	2	30562941, 28634551
217124	12322	Biogrid	1	1	3	30562941, 20124353, 28634551
217124	12323	Biogrid	1	1	3	30562941, 20124353, 28634551
217124	12799	Biogrid	2	2	2	30562941, 28634551
217124	12805	Biogrid	2	2	2	30562941, 28634551
217124	12934	Biogrid	2	2	2	30562941, 28634551
217124	13429	Biogrid	2	2	2	30562941, 28634551
217124	13823	Biogrid	2	2	2	30562941, 28634551
217124	14433	Biogrid	2	2	2	30562941, 28634551
217124	14580	Biogrid	2	2	2	30562941, 28634551
217124	14681	Biogrid	2	2	2	30562941, 28634551
217124	14688	Biogrid	2	2	2	30562941, 28634551
217124	14810	Biogrid	2	2	2	30562941, 28634551
217124	15275	Biogrid	2	2	2	30562941, 28634551
217124	15481	Biogrid	2	2	2	30562941, 28634551
217124	17184	Biogrid	2	2	2	30562941, 28634551
217124	17760	Biogrid	2	2	2	30562941, 28634551
217124	17886	Biogrid	2	2	2	30562941, 28634551
217124	17918	Biogrid	1	1	3	30562941, 20124353, 28634551
217124	17967	Biogrid	2	2	2	30562941, 28634551
217124	18039	Biogrid	1	1	3	30562941, 20124353, 28634551
217124	18040	Biogrid	2	2	2	30562941, 28634551
217124	18810	Biogrid	2	2	2	30562941, 28634551
217124	18823	Biogrid	2	2	2	30562941, 28634551
217124	19290	Biogrid	2	2	2	30562941, 28634551
217124	20742	Biogrid	2	2	2	30562941, 28634551
217124	20910	Biogrid	2	2	2	30562941, 28634551
217124	20964	Biogrid	2	2	2	30562941, 28634551
217124	218038	Biogrid	2	2	2	30562941, 28634551
217124	22143	Biogrid	2	2	2	30562941, 28634551
217124	22151	Biogrid	2	2	2	30562941, 28634551
217124	22154	Biogrid	2	2	2	30562941, 28634551
217124	22201	Biogrid	2	2	2	30562941, 28634551
217124	224997	Biogrid	2	2	2	30562941, 28634551
217124	226180	Biogrid	2	2	2	30562941, 28634551
217124	227613	Biogrid	2	2	2	30562941, 28634551
217124	232227	Biogrid	2	2	2	30562941, 28634551
217124	232975	Biogrid	2	2	2	30562941, 28634551
217124	238276	Biogrid	2	2	2	30562941, 28634551
217124	23984	Biogrid	2	2	2	30562941, 28634551
217124	240057	Biogrid	2	2	2	30562941, 28634551
217124	242667	Biogrid	2	2	2	30562941, 28634551
217124	244310	Biogrid	2	2	2	30562941, 28634551
217124	26556	Biogrid	2	2	2	30562941, 28634551
217124	51810	Biogrid	2	2	2	30562941, 28634551
217124	53310	Biogrid	2	2	1	30562941
217124	56013	Biogrid	2	2	2	30562941, 28634551
217124	56320	Biogrid	2	2	2	30562941, 28634551
217124	71770	Biogrid	2	2	2	30562941, 28634551
217124	77579	Biogrid	2	2	2	30562941, 28634551
217124	78830	Biogrid	2	2	2	30562941, 28634551
217124	98660	Biogrid	2	2	2	30562941, 28634551
217124	67300	Biogrid	2	2	2	30562941, 28634551
595	74360	Biogrid	1	1	1	21306487
12443	74360	Biogrid	2	2	1	21306487
12567	74360	Biogrid	2	2	1	21306487
12445	74360	Biogrid	2	2	1	21306487
3312	22059	Biogrid	1	1	1	8940078
72151	20174	Biogrid	2	2	1	27746211
72151	56505	Biogrid	2	2	1	27746211
71881	11625	Biogrid	2	2	1	30704515
71881	68585	Biogrid	2	2	1	30704515
71881	12330	Biogrid	2	2	1	30704515
71881	16783	Biogrid	2	2	1	30704515
71881	59287	Biogrid	2	2	1	30704515
71881	19221	Biogrid	2	2	1	30704515
71881	16004	Biogrid	2	2	1	30704515
71881	12759	Biogrid	2	2	1	30704515
71881	216157	Biogrid	2	2	1	30704515
71881	193740	Biogrid	2	2	1	30704515
71881	55948	Biogrid	2	2	1	30704515
3667	20977	Biogrid	2	2	1	8662827
16195	16911	Biogrid	2	2	1	15677447
16452	16911	Biogrid	2	2	1	15677447
3716	16911	Biogrid	1	1	1	15677447
3717	16911	Biogrid	2	2	1	15677447
5781	16911	Biogrid	2	2	1	15677447
16911	9021	Biogrid	1	1	1	15677447
16195	3716	Biogrid	2	2	1	15677447
16195	9021	Biogrid	2	2	1	15677447
16911	3572	Biogrid	1	1	1	15677447
15170	16452	Biogrid	2	2	1	9111009
12912	19744	Biogrid	2	2	1	25164809
12912	27273	Biogrid	2	2	1	25164809
20595	18412	Biogrid	2	2	1	29672276
19262	19280	Biogrid	1	1	3	10777529, 12376545, 32325033
19268	19262	Biogrid	1	1	2	10777529, 32325033
19266	19262	Biogrid	1	1	2	10777529, 12376545
19274	19262	Biogrid	1	1	2	10777529, 32325033
8471	16847	Biogrid	1	1	1	18165436
16847	5295	Biogrid	1	1	1	18165436
16847	5335	Biogrid	1	1	1	18165436
94275	11798	Biogrid	1	1	1	21789165
13555	12428	Biogrid	1	1	1	8413252
22064	71233	Biogrid	1	1	1	15385169
22063	71233	Biogrid	1	1	1	15385169
22067	71233	Biogrid	1	1	1	15385169
14082	74568	Biogrid	2	2	1	29203883
21926	57783	Biogrid	2	2	1	29203883
21926	106025	Biogrid	2	2	1	29203883
21937	57783	Biogrid	2	2	1	29203883
21937	106025	Biogrid	2	2	1	29203883
21926	16150	Biogrid	2	2	1	29203883
433759	2346	Biogrid	2	2	1	29448109
22059	17279	Biogrid	1	1	1	22532570
22059	22339	Biogrid	2	2	1	23449391
242341	67727	Biogrid	1	1	1	30681394
242341	22320	Biogrid	1	1	1	30681394
20962	20962	Biogrid	1	1	1	30657449
9817	26554	Biogrid	2	2	1	30126895
9817	269523	Biogrid	2	2	1	30126895
18024	9817	Biogrid	2	2	1	30126895
19017	21929	Biogrid	2	2	1	29678181
110935	235380	Biogrid	2	2	1	26442671
110935	140494	Biogrid	2	2	1	26442671
110935	21454	Biogrid	2	2	1	26442671
110935	11964	Biogrid	2	2	1	26442671
110935	11973	Biogrid	2	2	1	26442671
110935	11966	Biogrid	2	2	1	26442671
110935	22350	Biogrid	2	2	1	26442671
110935	76742	Biogrid	2	2	1	26442671
17886	16691	Biogrid	2	2	1	26126491
97064	19016	Biogrid	2	2	1	16099986
97064	22630	Biogrid	2	2	1	16099986
14679	14388	Biogrid	2	2	1	19401591
14388	14677	Biogrid	2	2	1	19401591
920	16818	Biogrid	2	2	1	1835265
76757	12372	Biogrid	1	1	1	24325401
76757	20190	Biogrid	1	1	2	24325401, 32325033
76757	76757	Biogrid	1	1	1	24325401
22402	6477	Biogrid	1	1	1	30123132
