from	to
Hc	Tas2r119
Hc	Gabbr1
Hc	Lpar3
Hc	Gpr55
Egf	Cd3d
Egf	Adrb2
Egf	Chrm2
Egf	Cd3g
Egf	Cftr
Egf	M6pr
Egf	Dab2
Egf	Scarb2
Tgfa	Folr1
Tgfa	Gria1
Tgfb1	Vdr
Ngf	Sorcs2
Gnrh1	Chrm5
Gnrh1	Chrm1
Gnrh1	Chrm3
Gnrh1	Tbxa2r
Gnrh1	Adra1d
Gnrh1	Ptafr
Gnrh1	Ptger1
Gnrh1	Adra1a
Gnrh1	Adra1b
Gnrh1	Casr
Gnrh1	P2ry2
Gnrh1	Grm5
Gnrh1	Ptgfr
Gnrh1	Lpar6
Gnrh1	Gpr4
Gnrh1	P2ry1
Gnrh1	Grm1
Gnrh1	Gpr17
Gnrh1	P2ry6
Gnrh1	Ltb4r1
Gnrh1	Gpr68
Gnrh1	Gprc6a
Gnrh1	Gpr65
Gnrh1	Lpar5
Gnrh1	Ltb4r2
Gnrh1	Cysltr2
Gnrh1	Lpar3
Gnrh1	Opn4
Gnrh1	Gpr132
Gnrh1	Cysltr1
Nppa	Corin
Oxt	Chrm5
Oxt	Chrm1
Oxt	Chrm3
Oxt	Tbxa2r
Oxt	Adra1d
Oxt	Ptafr
Oxt	Ptger1
Oxt	Adra1a
Oxt	Adra1b
Oxt	Casr
Oxt	P2ry2
Oxt	Grm5
Oxt	Ptgfr
Oxt	Lpar6
Oxt	Gpr4
Oxt	P2ry1
Oxt	Grm1
Oxt	Gpr17
Oxt	P2ry6
Oxt	Ltb4r1
Oxt	Gpr68
Oxt	Gprc6a
Oxt	Gpr65
Oxt	Lpar5
Oxt	Ltb4r2
Oxt	Cysltr2
Oxt	Lpar3
Oxt	Opn4
Oxt	Gpr132
Oxt	Cysltr1
Avp	Cd3d
Avp	Adrb2
Avp	Chrm2
Avp	Adrb1
Avp	Chrm5
Avp	Cd3g
Avp	Chrm1
Avp	Cftr
Avp	Adrb3
Avp	Chrm3
Avp	M6pr
Avp	Drd1
Avp	Tbxa2r
Avp	Drd5
Avp	Adra1d
Avp	Ptafr
Avp	Adora2a
Avp	Adora2b
Avp	Ptger1
Avp	Adra1a
Avp	Adra1b
Avp	Ptger4
Avp	Casr
Avp	P2ry2
Avp	Grm5
Avp	Ptgfr
Avp	Ptger2
Avp	Ptgir
Avp	Lpar6
Avp	Gpr4
Avp	P2ry1
Avp	Gpr15
Avp	Dab2
Avp	Grm1
Avp	Ptgdr
Avp	Gpr17
Avp	Scarb2
Avp	Gpr176
Avp	P2ry6
Avp	Ltb4r1
Avp	Gpr68
Avp	Gprc6a
Avp	Gpr65
Avp	Gpr150
Avp	Gpbar1
Avp	Taar1
Avp	Gpr20
Avp	Lpar5
Avp	Ltb4r2
Avp	Gpr84
Avp	Gpr27
Avp	Cysltr2
Avp	Gpr83
Avp	Lpar3
Avp	Opn4
Avp	Gpr132
Avp	Cysltr1
Avp	Gpr45
Pomc	Adrb2
Pomc	Chrm2
Pomc	Chrm4
Pomc	Adrb1
Pomc	Adra2a
Pomc	Adora3
Pomc	Adrb3
Pomc	Drd2
Pomc	Adra2b
Pomc	Adra2c
Pomc	Gnat2
Pomc	S1pr1
Pomc	Cnr1
Pomc	Drd1
Pomc	Drd4
Pomc	Drd5
Pomc	Adora2a
Pomc	Adora2b
Pomc	Adora1
Pomc	Cnr2
Pomc	Ptger4
Pomc	Drd3
Pomc	Casr
Pomc	Ptger3
Pomc	Ptger2
Pomc	Ptgir
Pomc	Gpr15
Pomc	P2ry4
Pomc	Tas2r138
Pomc	Tas2r139
Pomc	Tas2r144
Pomc	Tas2r126
Pomc	Tas2r136
Pomc	Tas2r120
Pomc	Tas2r135
Pomc	Ptgdr
Pomc	Gpr17
Pomc	Gpr18
Pomc	Grm2
Pomc	Gpr176
Pomc	Grm7
Pomc	Grm3
Pomc	Gpr150
Pomc	Hcar2
Pomc	Gpbar1
Pomc	Oxgr1
Pomc	Taar1
Pomc	S1pr3
Pomc	Gper1
Pomc	Gpr20
Pomc	P2ry13
Pomc	Sucnr1
Pomc	Hcar1
Pomc	Lpar5
Pomc	S1pr5
Pomc	P2ry12
Pomc	Gpr84
Pomc	Gpr27
Pomc	Gpr83
Pomc	Tas2r118
Pomc	Tas2r140
Pomc	Tas2r121
Pomc	Tas2r114
Pomc	Tas2r130
Pomc	Tas2r108
Pomc	Tas2r137
Pomc	Tas2r119
Pomc	Gabbr1
Pomc	Lpar3
Pomc	Gpr55
Pomc	Gpr45
Penk	Chrm2
Penk	Chrm4
Penk	Adra2a
Penk	Adora3
Penk	Drd2
Penk	Adra2b
Penk	Adra2c
Penk	S1pr1
Penk	Cnr1
Penk	Drd4
Penk	Adora1
Penk	Cnr2
Penk	Drd3
Penk	Casr
Penk	Ptger3
Penk	P2ry4
Penk	Tas2r138
Penk	Tas2r139
Penk	Tas2r144
Penk	Tas2r126
Penk	Tas2r136
Penk	Tas2r120
Penk	Tas2r135
Penk	Gpr17
Penk	Gpr18
Penk	Grm2
Penk	Grm7
Penk	Grm3
Penk	Hcar2
Penk	Oxgr1
Penk	S1pr3
Penk	Gper1
Penk	P2ry13
Penk	Sucnr1
Penk	Hcar1
Penk	Lpar5
Penk	S1pr5
Penk	P2ry12
Penk	Tas2r118
Penk	Tas2r140
Penk	Tas2r121
Penk	Tas2r114
Penk	Tas2r130
Penk	Tas2r108
Penk	Tas2r137
Penk	Tas2r119
Penk	Gabbr1
Penk	Lpar3
Penk	Gpr55
Pdyn	Chrm2
Pdyn	Chrm4
Pdyn	Adra2a
Pdyn	Adora3
Pdyn	Drd2
Pdyn	Adra2b
Pdyn	Adra2c
Pdyn	Gnat2
Pdyn	S1pr1
Pdyn	Cnr1
Pdyn	Drd4
Pdyn	Adora1
Pdyn	Cnr2
Pdyn	Drd3
Pdyn	Casr
Pdyn	Ptger3
Pdyn	P2ry4
Pdyn	Tas2r138
Pdyn	Tas2r139
Pdyn	Tas2r144
Pdyn	Tas2r126
Pdyn	Tas2r136
Pdyn	Tas2r120
Pdyn	Tas2r135
Pdyn	Gpr17
Pdyn	Gpr18
Pdyn	Grm2
Pdyn	Grm7
Pdyn	Grm3
Pdyn	Hcar2
Pdyn	Oxgr1
Pdyn	S1pr3
Pdyn	Gper1
Pdyn	P2ry13
Pdyn	Sucnr1
Pdyn	Hcar1
Pdyn	Lpar5
Pdyn	S1pr5
Pdyn	P2ry12
Pdyn	Tas2r118
Pdyn	Tas2r140
Pdyn	Tas2r121
Pdyn	Tas2r114
Pdyn	Tas2r130
Pdyn	Tas2r108
Pdyn	Tas2r137
Pdyn	Tas2r119
Pdyn	Gabbr1
Pdyn	Lpar3
Pdyn	Gpr55
Cga	Adrb2
Cga	Adrb1
Cga	Adrb3
Cga	Drd1
Cga	Drd5
Cga	Adora2a
Cga	Adora2b
Cga	Ptger4
Cga	Ptger2
Cga	Ptgir
Cga	Gpr15
Cga	Ptgdr
Cga	Gpr176
Cga	Gpr150
Cga	Gpbar1
Cga	Taar1
Cga	Gpr20
Cga	Gpr84
Cga	Gpr27
Cga	Gpr83
Cga	Gpr45
Tshb	Adrb2
Tshb	Adrb1
Tshb	Adrb3
Tshb	Drd1
Tshb	Drd5
Tshb	Adora2a
Tshb	Adora2b
Tshb	Ptger4
Tshb	Ptger2
Tshb	Ptgir
Tshb	Gpr15
Tshb	Ptgdr
Tshb	Gpr176
Tshb	Gpr150
Tshb	Gpbar1
Tshb	Taar1
Tshb	Gpr20
Tshb	Gpr84
Tshb	Gpr27
Tshb	Gpr83
Tshb	Gpr45
Fshb	Adrb2
Fshb	Adrb1
Fshb	Adrb3
Fshb	Drd1
Fshb	Drd5
Fshb	Adora2a
Fshb	Adora2b
Fshb	Ptger4
Fshb	Ptger2
Fshb	Ptgir
Fshb	Gpr15
Fshb	Ptgdr
Fshb	Gpr176
Fshb	Gpr150
Fshb	Gpbar1
Fshb	Taar1
Fshb	Gpr20
Fshb	Gpr84
Fshb	Gpr27
Fshb	Gpr83
Fshb	Gpr45
Lhb	Adrb2
Lhb	Adrb1
Lhb	Adrb3
Lhb	Drd1
Lhb	Drd5
Lhb	Adora2a
Lhb	Adora2b
Lhb	Ptger4
Lhb	Ptger2
Lhb	Ptgir
Lhb	Gpr15
Lhb	Ptgdr
Lhb	Gpr176
Lhb	Gpr150
Lhb	Gpbar1
Lhb	Taar1
Lhb	Gpr20
Lhb	Gpr84
Lhb	Gpr27
Lhb	Gpr83
Lhb	Gpr45
Prl	Tram1
Calca	Adrb2
Calca	Adrb1
Calca	Adrb3
Calca	Drd1
Calca	Drd5
Calca	Adora2a
Calca	Adora2b
Calca	Ptger4
Calca	Ptger2
Calca	Ptgir
Calca	Gpr15
Calca	Ptgdr
Calca	Gpr176
Calca	Gpr150
Calca	Gpbar1
Calca	Taar1
Calca	Gpr20
Calca	Gpr84
Calca	Gpr27
Calca	Gpr83
Calca	Gpr45
Pth	Adrb2
Pth	Adrb1
Pth	Adrb3
Pth	Drd1
Pth	Drd5
Pth	Adora2a
Pth	Adora2b
Pth	Ptger4
Pth	Ptger2
Pth	Ptgir
Pth	Gpr15
Pth	Ptgdr
Pth	Gpr176
Pth	Gpr150
Pth	Gpbar1
Pth	Taar1
Pth	Gpr20
Pth	Gpr84
Pth	Gpr27
Pth	Gpr83
Pth	Gpr45
Gcg	Adrb2
Gcg	Adrb1
Gcg	Chrm5
Gcg	Chrm1
Gcg	Adrb3
Gcg	Chrm3
Gcg	Drd1
Gcg	Tbxa2r
Gcg	Drd5
Gcg	Adra1d
Gcg	Ptafr
Gcg	Adora2a
Gcg	Adora2b
Gcg	Ptger1
Gcg	Adra1a
Gcg	Adra1b
Gcg	Ptger4
Gcg	Casr
Gcg	P2ry2
Gcg	Grm5
Gcg	Ptgfr
Gcg	Ptger2
Gcg	Ptgir
Gcg	Lpar6
Gcg	Gpr4
Gcg	P2ry1
Gcg	Gpr15
Gcg	Grm1
Gcg	Ptgdr
Gcg	Gpr17
Gcg	Gpr176
Gcg	P2ry6
Gcg	Ltb4r1
Gcg	Gpr68
Gcg	Gprc6a
Gcg	Gpr65
Gcg	Gpr150
Gcg	Gpbar1
Gcg	Taar1
Gcg	Gpr20
Gcg	Lpar5
Gcg	Ltb4r2
Gcg	Gpr84
Gcg	Gpr27
Gcg	Cysltr2
Gcg	Gpr83
Gcg	Lpar3
Gcg	Opn4
Gcg	Gpr132
Gcg	Cysltr1
Gcg	Gpr45
Vip	Adrb2
Vip	Adrb1
Vip	Adrb3
Vip	Drd1
Vip	Drd5
Vip	Adora2a
Vip	Adora2b
Vip	Ptger4
Vip	Ptger2
Vip	Ptgir
Vip	Gpr15
Vip	Ptgdr
Vip	Gpr176
Vip	Gpr150
Vip	Gpbar1
Vip	Taar1
Vip	Gpr20
Vip	Gpr84
Vip	Gpr27
Vip	Gpr83
Vip	Gpr45
Ghrh	Adrb2
Ghrh	Adrb1
Ghrh	Adrb3
Ghrh	Drd1
Ghrh	Drd5
Ghrh	Adora2a
Ghrh	Adora2b
Ghrh	Ptger4
Ghrh	Ptger2
Ghrh	Ptgir
Ghrh	Gpr15
Ghrh	Ptgdr
Ghrh	Gpr176
Ghrh	Gpr150
Ghrh	Gpbar1
Ghrh	Taar1
Ghrh	Gpr20
Ghrh	Gpr84
Ghrh	Gpr27
Ghrh	Gpr83
Ghrh	Gpr45
Ppy	Chrm2
Ppy	Chrm4
Ppy	Adra2a
Ppy	Adora3
Ppy	Drd2
Ppy	Adra2b
Ppy	Adra2c
Ppy	S1pr1
Ppy	Cnr1
Ppy	Drd4
Ppy	Adora1
Ppy	Cnr2
Ppy	Drd3
Ppy	Casr
Ppy	Ptger3
Ppy	P2ry4
Ppy	Tas2r138
Ppy	Tas2r139
Ppy	Tas2r144
Ppy	Tas2r126
Ppy	Tas2r136
Ppy	Tas2r120
Ppy	Tas2r135
Ppy	Gpr17
Ppy	Gpr18
Ppy	Grm2
Ppy	Grm7
Ppy	Grm3
Ppy	Hcar2
Ppy	Oxgr1
Ppy	S1pr3
Ppy	Gper1
Ppy	P2ry13
Ppy	Sucnr1
Ppy	Hcar1
Ppy	Lpar5
Ppy	S1pr5
Ppy	P2ry12
Ppy	Tas2r118
Ppy	Tas2r140
Ppy	Tas2r121
Ppy	Tas2r114
Ppy	Tas2r130
Ppy	Tas2r108
Ppy	Tas2r137
Ppy	Tas2r119
Ppy	Gabbr1
Ppy	Lpar3
Ppy	Gpr55
Npy	Chrm2
Npy	Chrm4
Npy	Adra2a
Npy	Adora3
Npy	Drd2
Npy	Adra2b
Npy	Adra2c
Npy	S1pr1
Npy	Cnr1
Npy	Drd4
Npy	Adora1
Npy	Cnr2
Npy	Drd3
Npy	Casr
Npy	Ptger3
Npy	P2ry4
Npy	Tas2r138
Npy	Tas2r139
Npy	Tas2r144
Npy	Tas2r126
Npy	Tas2r136
Npy	Tas2r120
Npy	Tas2r135
Npy	Gpr17
Npy	Gpr18
Npy	Grm2
Npy	Grm7
Npy	Grm3
Npy	Hcar2
Npy	Oxgr1
Npy	S1pr3
Npy	Gper1
Npy	P2ry13
Npy	Sucnr1
Npy	Hcar1
Npy	Lpar5
Npy	S1pr5
Npy	P2ry12
Npy	Tas2r118
Npy	Tas2r140
Npy	Tas2r121
Npy	Tas2r114
Npy	Tas2r130
Npy	Tas2r108
Npy	Tas2r137
Npy	Tas2r119
Npy	Gabbr1
Npy	Lpar3
Npy	Gpr55
Ins2	Folr1
Gast	Chrm5
Gast	Chrm1
Gast	Chrm3
Gast	Tbxa2r
Gast	Adra1d
Gast	Ptafr
Gast	Ptger1
Gast	Adra1a
Gast	Adra1b
Gast	Casr
Gast	P2ry2
Gast	Grm5
Gast	Ptgfr
Gast	Lpar6
Gast	Gpr4
Gast	P2ry1
Gast	Grm1
Gast	Gpr17
Gast	P2ry6
Gast	Ltb4r1
Gast	Gpr68
Gast	Gprc6a
Gast	Gpr65
Gast	Lpar5
Gast	Ltb4r2
Gast	Cysltr2
Gast	Lpar3
Gast	Opn4
Gast	Gpr132
Gast	Cysltr1
Tnf	Rasa3
Ifnb1	Ptpn6
Ifng	Ptpn6
Il1b	Il1rl1
Apoa1	Krt1
Apoa1	Cd36
Apoa1	Msr1
Apoa1	Sdc4
Apoa1	Lrp2
Apoa1	Lrp1
Apoa1	Lrp8
Apoa1	Abca7
Apoa1	Gpc6
Ttr	Stra6
Ppbp	Chrm2
Ppbp	Chrm4
Ppbp	Adra2a
Ppbp	Adora3
Ppbp	Drd2
Ppbp	Adra2b
Ppbp	Adra2c
Ppbp	S1pr1
Ppbp	Cnr1
Ppbp	Drd4
Ppbp	Adora1
Ppbp	Cnr2
Ppbp	Drd3
Ppbp	Casr
Ppbp	Ptger3
Ppbp	P2ry4
Ppbp	Tas2r138
Ppbp	Tas2r139
Ppbp	Tas2r144
Ppbp	Tas2r126
Ppbp	Tas2r136
Ppbp	Tas2r120
Ppbp	Tas2r135
Ppbp	Gpr17
Ppbp	Gpr18
Ppbp	Grm2
Ppbp	Grm7
Ppbp	Grm3
Ppbp	Hcar2
Ppbp	Oxgr1
Ppbp	S1pr3
Ppbp	Gper1
Ppbp	P2ry13
Ppbp	Sucnr1
Ppbp	Hcar1
Ppbp	Lpar5
Ppbp	S1pr5
Ppbp	P2ry12
Ppbp	Tas2r118
Ppbp	Tas2r140
Ppbp	Tas2r121
Ppbp	Tas2r114
Ppbp	Tas2r130
Ppbp	Tas2r108
Ppbp	Tas2r137
Ppbp	Tas2r119
Ppbp	Gabbr1
Ppbp	Lpar3
Ppbp	Gpr55
Pf4	Chrm2
Pf4	Chrm4
Pf4	Adra2a
Pf4	Adora3
Pf4	Drd2
Pf4	Adra2b
Pf4	Adra2c
Pf4	S1pr1
Pf4	Cnr1
Pf4	Drd4
Pf4	Adora1
Pf4	Cnr2
Pf4	Drd3
Pf4	Casr
Pf4	Ptger3
Pf4	P2ry4
Pf4	Tas2r138
Pf4	Tas2r139
Pf4	Tas2r144
Pf4	Tas2r126
Pf4	Tas2r136
Pf4	Tas2r120
Pf4	Tas2r135
Pf4	Gpr17
Pf4	Gpr18
Pf4	Grm2
Pf4	Grm7
Pf4	Grm3
Pf4	Hcar2
Pf4	Oxgr1
Pf4	S1pr3
Pf4	Gper1
Pf4	P2ry13
Pf4	Sucnr1
Pf4	Hcar1
Pf4	Lpar5
Pf4	S1pr5
Pf4	P2ry12
Pf4	Tas2r118
Pf4	Tas2r140
Pf4	Tas2r121
Pf4	Tas2r114
Pf4	Tas2r130
Pf4	Tas2r108
Pf4	Tas2r137
Pf4	Tas2r119
Pf4	Gabbr1
Pf4	Lpar3
Pf4	Gpr55
Cxcl10	Chrm2
Cxcl10	Chrm4
Cxcl10	Adra2a
Cxcl10	Adora3
Cxcl10	Drd2
Cxcl10	Adra2b
Cxcl10	Adra2c
Cxcl10	S1pr1
Cxcl10	Cnr1
Cxcl10	Drd4
Cxcl10	Adora1
Cxcl10	Cnr2
Cxcl10	Drd3
Cxcl10	Casr
Cxcl10	Ptger3
Cxcl10	P2ry4
Cxcl10	Tas2r138
Cxcl10	Tas2r139
Cxcl10	Tas2r144
Cxcl10	Tas2r126
Cxcl10	Tas2r136
Cxcl10	Tas2r120
Cxcl10	Tas2r135
Cxcl10	Gpr17
Cxcl10	Gpr18
Cxcl10	Grm2
Cxcl10	Grm7
Cxcl10	Grm3
Cxcl10	Hcar2
Cxcl10	Oxgr1
Cxcl10	S1pr3
Cxcl10	Gper1
Cxcl10	P2ry13
Cxcl10	Sucnr1
Cxcl10	Hcar1
Cxcl10	Lpar5
Cxcl10	S1pr5
Cxcl10	P2ry12
Cxcl10	Tas2r118
Cxcl10	Tas2r140
Cxcl10	Tas2r121
Cxcl10	Tas2r114
Cxcl10	Tas2r130
Cxcl10	Tas2r108
Cxcl10	Tas2r137
Cxcl10	Tas2r119
Cxcl10	Gabbr1
Cxcl10	Lpar3
Cxcl10	Gpr55
Csf2	Ptpn6
Tff1	Rarg
Wnt1	Frzb
Rln1	Ar
Ifna1	Ptpn6
Il5	Ptpn6
Edn1	Chrm5
Edn1	Chrm1
Edn1	Chrm3
Edn1	Tbxa2r
Edn1	Adra1d
Edn1	Ptafr
Edn1	Ptger1
Edn1	Adra1a
Edn1	Adra1b
Edn1	Casr
Edn1	P2ry2
Edn1	Grm5
Edn1	Ptgfr
Edn1	Lpar6
Edn1	Gpr4
Edn1	P2ry1
Edn1	Grm1
Edn1	Gpr17
Edn1	P2ry6
Edn1	Ltb4r1
Edn1	Gpr68
Edn1	Gprc6a
Edn1	Gpr65
Edn1	Lpar5
Edn1	Ltb4r2
Edn1	Cysltr2
Edn1	Lpar3
Edn1	Opn4
Edn1	Gpr132
Edn1	Cysltr1
Cck	Chrm5
Cck	Chrm1
Cck	Chrm3
Cck	Tbxa2r
Cck	Adra1d
Cck	Ptafr
Cck	Ptger1
Cck	Adra1a
Cck	Adra1b
Cck	Casr
Cck	P2ry2
Cck	Grm5
Cck	Ptgfr
Cck	Lpar6
Cck	Gpr4
Cck	P2ry1
Cck	Grm1
Cck	Gpr17
Cck	P2ry6
Cck	Ltb4r1
Cck	Gpr68
Cck	Gprc6a
Cck	Gpr65
Cck	Lpar5
Cck	Ltb4r2
Cck	Cysltr2
Cck	Lpar3
Cck	Opn4
Cck	Gpr132
Cck	Cysltr1
Gpi1	Fkbp1b
Gpi1	Dlg4
Crh	Adrb2
Crh	Adrb1
Crh	Adrb3
Crh	Drd1
Crh	Drd5
Crh	Adora2a
Crh	Adora2b
Crh	Ptger4
Crh	Ptger2
Crh	Ptgir
Crh	Gpr15
Crh	Ptgdr
Crh	Gpr176
Crh	Gpr150
Crh	Gpbar1
Crh	Taar1
Crh	Gpr20
Crh	Gpr84
Crh	Gpr27
Crh	Gpr83
Crh	Gpr45
Grp	Chrm5
Grp	Chrm1
Grp	Chrm3
Grp	Tbxa2r
Grp	Adra1d
Grp	Ptafr
Grp	Ptger1
Grp	Adra1a
Grp	Adra1b
Grp	Casr
Grp	P2ry2
Grp	Grm5
Grp	Ptgfr
Grp	Lpar6
Grp	Gpr4
Grp	P2ry1
Grp	Grm1
Grp	Gpr17
Grp	P2ry6
Grp	Ltb4r1
Grp	Gpr68
Grp	Gprc6a
Grp	Gpr65
Grp	Lpar5
Grp	Ltb4r2
Grp	Cysltr2
Grp	Lpar3
Grp	Opn4
Grp	Gpr132
Grp	Cysltr1
Fgf4	Fgfrl1
Nmb	Chrm1
Nmb	Chrm3
Nmb	Tbxa2r
Nmb	Adra1d
Nmb	Ptafr
Nmb	Ptger1
Nmb	Adra1a
Nmb	Adra1b
Nmb	Casr
Nmb	P2ry2
Nmb	Grm5
Nmb	Ptgfr
Nmb	Lpar6
Nmb	Gpr4
Nmb	P2ry1
Nmb	Dlg4
Nmb	Grm1
Nmb	Gpr17
Nmb	P2ry6
Nmb	Ltb4r1
Nmb	Gpr68
Nmb	Gprc6a
Nmb	Gpr65
Nmb	Lpar5
Nmb	Ltb4r2
Nmb	Cysltr2
Nmb	Lpar3
Nmb	Opn4
Nmb	Gpr132
Nmb	Cysltr1
Hmgb1	Itga4
Hmgb1	Ptprz1
Hmgb1	Ly96
Wnt2	Ror2
Wnt2	Fzd5
Wnt2	Fzd8
Wnt2	Fzd3
Wnt2	Fzd4
Gip	Adrb3
Gip	Drd1
Gip	Drd5
Gip	Adora2a
Gip	Adora2b
Gip	Ptger4
Gip	Ptger2
Gip	Ptgir
Gip	Gpr15
Gip	Ptgdr
Gip	Gpr176
Gip	Gpr150
Gip	Gpbar1
Gip	Taar1
Gip	Gpr20
Gip	Gpr84
Gip	Gpr27
Gip	Gpr83
Gip	Gpr45
Sct	Adrb3
Sct	Drd1
Sct	Drd5
Sct	Adora2a
Sct	Adora2b
Sct	Ptger4
Sct	Ptger2
Sct	Ptgir
Sct	Gpr15
Sct	Ptgdr
Sct	Gpr176
Sct	Gpr150
Sct	Gpbar1
Sct	Taar1
Sct	Gpr20
Sct	Gpr84
Sct	Gpr27
Sct	Gpr83
Sct	Gpr45
Saa1	Adora3
Saa1	Chrm1
Saa1	Drd2
Saa1	Adra2b
Saa1	Adra2c
Saa1	Chrm3
Saa1	S1pr1
Saa1	Cnr1
Saa1	Tbxa2r
Saa1	Drd4
Saa1	Adra1d
Saa1	Ptafr
Saa1	Adora1
Saa1	Cnr2
Saa1	Ptger1
Saa1	Adra1a
Saa1	Adra1b
Saa1	Drd3
Saa1	Casr
Saa1	P2ry2
Saa1	Grm5
Saa1	Ptgfr
Saa1	Ptger3
Saa1	Lpar6
Saa1	Gpr4
Saa1	P2ry1
Saa1	P2ry4
Saa1	Tas2r138
Saa1	Tas2r139
Saa1	Tas2r144
Saa1	Tas2r126
Saa1	Tas2r136
Saa1	Tas2r120
Saa1	Tas2r135
Saa1	Grm1
Saa1	Gpr17
Saa1	Gpr18
Saa1	Grm2
Saa1	Grm7
Saa1	Grm3
Saa1	P2ry6
Saa1	Ager
Saa1	Ltb4r1
Saa1	Gpr68
Saa1	Gprc6a
Saa1	Gpr65
Saa1	Hcar2
Saa1	Oxgr1
Saa1	S1pr3
Saa1	Gper1
Saa1	P2ry13
Saa1	Selenos
Saa1	Sucnr1
Saa1	Hcar1
Saa1	Lpar5
Saa1	S1pr5
Saa1	P2ry12
Saa1	Ltb4r2
Saa1	Cysltr2
Saa1	Tas2r118
Saa1	Tas2r140
Saa1	Tas2r121
Saa1	Tas2r114
Saa1	Tas2r130
Saa1	Tas2r108
Saa1	Tas2r137
Saa1	Tas2r119
Saa1	Gabbr1
Saa1	Lpar3
Saa1	Opn4
Saa1	Gpr132
Saa1	Cysltr1
Saa1	Gpr55
Pyy	Drd2
Pyy	Adra2b
Pyy	Adra2c
Pyy	S1pr1
Pyy	Cnr1
Pyy	Drd4
Pyy	Adora1
Pyy	Cnr2
Pyy	Drd3
Pyy	Casr
Pyy	Ptger3
Pyy	P2ry4
Pyy	Tas2r138
Pyy	Tas2r139
Pyy	Tas2r144
Pyy	Tas2r126
Pyy	Tas2r136
Pyy	Tas2r120
Pyy	Tas2r135
Pyy	Gpr17
Pyy	Gpr18
Pyy	Grm2
Pyy	Grm7
Pyy	Grm3
Pyy	Hcar2
Pyy	Oxgr1
Pyy	S1pr3
Pyy	Gper1
Pyy	P2ry13
Pyy	Sucnr1
Pyy	Hcar1
Pyy	Lpar5
Pyy	S1pr5
Pyy	P2ry12
Pyy	Tas2r118
Pyy	Tas2r140
Pyy	Tas2r121
Pyy	Tas2r114
Pyy	Tas2r130
Pyy	Tas2r108
Pyy	Tas2r137
Pyy	Tas2r119
Pyy	Gabbr1
Pyy	Lpar3
Pyy	Gpr55
Calcb	Adrb3
Calcb	Drd1
Calcb	Drd5
Calcb	Adora2a
Calcb	Adora2b
Calcb	Ptger4
Calcb	Ptger2
Calcb	Ptgir
Calcb	Gpr15
Calcb	Ptgdr
Calcb	Gpr176
Calcb	Gpr150
Calcb	Gpbar1
Calcb	Taar1
Calcb	Gpr20
Calcb	Gpr84
Calcb	Gpr27
Calcb	Gpr83
Calcb	Gpr45
Mapt	Ptk2b
Iapp	Adrb3
Iapp	Drd1
Iapp	Drd5
Iapp	Adora2a
Iapp	Adora2b
Iapp	Ptger4
Iapp	Ptger2
Iapp	Ptgir
Iapp	Gpr15
Iapp	Ptgdr
Iapp	Gpr176
Iapp	Gpr150
Iapp	Gpbar1
Iapp	Taar1
Iapp	Gpr20
Iapp	Gpr84
Iapp	Gpr27
Iapp	Gpr83
Iapp	Gpr45
Fgf3	Fgfrl1
Pthlh	Adrb3
Pthlh	Drd1
Pthlh	Drd5
Pthlh	Adora2a
Pthlh	Adora2b
Pthlh	Ptger4
Pthlh	Ptger2
Pthlh	Ptgir
Pthlh	Gpr15
Pthlh	Ptgdr
Pthlh	Gpr176
Pthlh	Gpr150
Pthlh	Gpbar1
Pthlh	Taar1
Pthlh	Gpr20
Pthlh	Gpr84
Pthlh	Gpr27
Pthlh	Gpr83
Pthlh	Gpr45
Bmp4	Tsku
Ccl5	Drd2
Ccl5	Adra2b
Ccl5	Adra2c
Ccl5	S1pr1
Ccl5	Cnr1
Ccl5	Drd4
Ccl5	Adora1
Ccl5	Cnr2
Ccl5	Drd3
Ccl5	Casr
Ccl5	Ptger3
Ccl5	P2ry4
Ccl5	Tas2r138
Ccl5	Tas2r139
Ccl5	Tas2r144
Ccl5	Tas2r126
Ccl5	Tas2r136
Ccl5	Tas2r120
Ccl5	Tas2r135
Ccl5	Gpr17
Ccl5	Gpr18
Ccl5	Grm2
Ccl5	Grm7
Ccl5	Grm3
Ccl5	Hcar2
Ccl5	Oxgr1
Ccl5	S1pr3
Ccl5	Gper1
Ccl5	P2ry13
Ccl5	Sucnr1
Ccl5	Hcar1
Ccl5	Lpar5
Ccl5	S1pr5
Ccl5	P2ry12
Ccl5	Tas2r118
Ccl5	Tas2r140
Ccl5	Tas2r121
Ccl5	Tas2r114
Ccl5	Tas2r130
Ccl5	Tas2r108
Ccl5	Tas2r137
Ccl5	Tas2r119
Ccl5	Gabbr1
Ccl5	Lpar3
Ccl5	Gpr55
Edn3	Chrm3
Edn3	Tbxa2r
Edn3	Adra1d
Edn3	Ptafr
Edn3	Ptger1
Edn3	Adra1a
Edn3	Adra1b
Edn3	Casr
Edn3	P2ry2
Edn3	Grm5
Edn3	Ptgfr
Edn3	Lpar6
Edn3	Gpr4
Edn3	P2ry1
Edn3	Grm1
Edn3	Gpr17
Edn3	P2ry6
Edn3	Ltb4r1
Edn3	Gpr68
Edn3	Gprc6a
Edn3	Gpr65
Edn3	Lpar5
Edn3	Ltb4r2
Edn3	Cysltr2
Edn3	Lpar3
Edn3	Opn4
Edn3	Gpr132
Edn3	Cysltr1
Areg	Gria1
Vegfa	Grin2b
Vegfa	Ptk2b
